"Player","Pos","X3P","X3PA","X3P.","year"
"Austin Croshere","PF",56,144,0.389,"2003"
"Eddy Curry","PF",1,1,1,"2003"
"Michael Curry","SF",3,15,0.2,"2003"
"Samuel Dalembert","C",0,1,0,"2003"
"Erick Dampier","C",0,2,0,"2003"
"Antonio Daniels","PG",42,116,0.362,"2003"
"Marquis Daniels","SG",11,36,0.306,"2003"
"Baron Davis","PG",187,582,0.321,"2003"
"Hubert Davis","SG",0,1,0,"2003"
"Hubert Davis","SG",0,1,0,"2003"
"Josh Davis","PF",0,2,0,"2003"
"Ricky Davis","SF-SG",52,140,0.371,"2003"
"Ricky Davis","SG",17,48,0.354,"2003"
"Ricky Davis","SF",35,92,0.38,"2003"
"Tony Delk","SG",20,66,0.303,"2003"
"Derrick Dial","SG",2,9,0.222,"2003"
"Boris Diaw","SG",6,26,0.231,"2003"
"Dan Dickau","PG",10,30,0.333,"2003"
"Dan Dickau","PG",3,10,0.3,"2003"
"Dan Dickau","PG",7,20,0.35,"2003"
"Vlade Divac*","C",2,13,0.154,"2003"
"Juan Dixon","SG",59,198,0.298,"2003"
"Keyon Dooling","PG",8,46,0.174,"2003"
"Bryce Drew","PG",1,7,0.143,"2003"
"Predrag Drobnjak","C",11,36,0.306,"2003"
"Tim Duncan*","PF",2,12,0.167,"2003"
"Mike Dunleavy","SF",94,254,0.37,"2003"
"Ronald Dupree","SF",4,9,0.444,"2003"
"Howard Eisley","PG",52,163,0.319,"2003"
"Howard Eisley","PG",28,85,0.329,"2003"
"Howard Eisley","PG",24,78,0.308,"2003"
"Francisco Elson","C",0,1,0,"2003"
"Melvin Ely","PF",0,1,0,"2003"
"Reggie Evans","PF",0,3,0,"2003"
"Desmond Ferguson","SF",3,8,0.375,"2003"
"Michael Finley","SG",150,370,0.405,"2003"
"Derek Fisher","SG",52,179,0.291,"2003"
"Marcus Fizer","SF",2,17,0.118,"2003"
"T.J. Ford","PG",5,21,0.238,"2003"
"Jeff Foster","C",0,4,0,"2003"
"Tremaine Fowlkes","SF",1,8,0.125,"2003"
"Rick Fox","SF",15,61,0.246,"2003"
"Richie Frahm","SF",34,92,0.37,"2003"
"Steve Francis","PG",73,250,0.292,"2003"
"Dan Gadzuric","C",0,1,0,"2003"
"Reece Gaines","PG",3,10,0.3,"2003"
"Kevin Garnett*","PF",11,43,0.256,"2003"
"Pau Gasol","PF",4,15,0.267,"2003"
"Devean George","SF",65,186,0.349,"2003"
"Eddie Gill","PG",3,8,0.375,"2003"
"Kendall Gill","SG",9,38,0.237,"2003"
"Manu Ginóbili","SG",88,245,0.359,"2003"
"Gordan Giriček","SF-SG",60,152,0.395,"2003"
"Gordan Giriček","SF",46,113,0.407,"2003"
"Gordan Giriček","SG",14,39,0.359,"2003"
"Dion Glover","SG",40,119,0.336,"2003"
"Dion Glover","SG",36,105,0.343,"2003"
"Dion Glover","SG",4,14,0.286,"2003"
"Anthony Goldwire","PG",2,8,0.25,"2003"
"Anthony Goldwire","PG",2,6,0.333,"2003"
"Anthony Goldwire","PG",0,2,0,"2003"
"Drew Gooden","PF",9,42,0.214,"2003"
"Brian Grant","C",0,1,0,"2003"
"Horace Grant","PF",0,1,0,"2003"
"Willie Green","SG",19,61,0.311,"2003"
"Adrian Griffin","SG",1,2,0.5,"2003"
"Tom Gugliotta","PF",1,4,0.25,"2003"
"Tom Gugliotta","PF",0,1,0,"2003"
"Tom Gugliotta","PF",1,3,0.333,"2003"
"Marcus Haislip","PF",1,2,0.5,"2003"
"Darvin Ham","SF",1,2,0.5,"2003"
"Richard Hamilton","SG",18,68,0.265,"2003"
"Travis Hansen","SF",9,30,0.3,"2003"
"Anfernee Hardaway","SG",30,79,0.38,"2003"
"Anfernee Hardaway","SG",14,35,0.4,"2003"
"Anfernee Hardaway","SG",16,44,0.364,"2003"
"Matt Harpring","SF",8,33,0.242,"2003"
"Al Harrington","PF",21,77,0.273,"2003"
"Lucious Harris","PG",38,101,0.376,"2003"
"Jason Hart","PG",2,9,0.222,"2003"
"Donnell Harvey","PF",0,3,0,"2003"
"Donnell Harvey","PF",0,3,0,"2003"
"Udonis Haslem","PF",0,3,0,"2003"
"Trenton Hassell","SG",4,13,0.308,"2003"
"Jarvis Hayes","SF",40,131,0.305,"2003"
"Brendan Haywood","C",0,1,0,"2003"
"Shane Heal","PG",4,18,0.222,"2003"
"Nenê","PF",0,2,0,"2003"
"Kirk Hinrich","PG",144,369,0.39,"2003"
"Fred Hoiberg","SG",76,172,0.442,"2003"
"Robert Horry","PF",41,108,0.38,"2003"
"Eddie House","SG",51,136,0.375,"2003"
"Allan Houston","SG",87,202,0.431,"2003"
"Josh Howard","SF",20,66,0.303,"2003"
"Juwan Howard","PF",0,1,0,"2003"
"Troy Hudson","PG",31,77,0.403,"2003"
"Larry Hughes","SG",79,232,0.341,"2003"
"Ryan Humphrey","PF",0,1,0,"2003"
"Brandon Hunter","PF",0,3,0,"2003"
"Lindsey Hunter","SG",14,50,0.28,"2003"
"Zydrunas Ilgauskas","C",2,7,0.286,"2003"
"Allen Iverson*","SG",57,199,0.286,"2003"
"Bobby Jackson","SG",81,219,0.37,"2003"
"Jim Jackson","SF",162,405,0.4,"2003"
"Marc Jackson","PF",0,1,0,"2003"
"Mark Jackson","PG",7,41,0.171,"2003"
"Stephen Jackson","SF",145,427,0.34,"2003"
"Casey Jacobsen","SF",75,180,0.417,"2003"
"LeBron James","SG",63,217,0.29,"2003"
"Mike James","PG",106,281,0.377,"2003"
"Mike James","PG",86,226,0.381,"2003"
"Mike James","PG",20,55,0.364,"2003"
"Antawn Jamison","SF",16,40,0.4,"2003"
"Marko Jarić","PG",51,150,0.34,"2003"
"Chris Jefferies","SF-SG",17,42,0.405,"2003"
"Chris Jefferies","SG",1,3,0.333,"2003"
"Chris Jefferies","SF",16,39,0.41,"2003"
"Richard Jefferson","SF",48,132,0.364,"2003"
"Jared Jeffries","PF",5,30,0.167,"2003"
"Britton Johnsen","C",1,12,0.083,"2003"
"Anthony Johnson","PG",41,122,0.336,"2003"
"Avery Johnson","PG",0,3,0,"2003"
"DerMarr Johnson","SF",13,36,0.361,"2003"
"Ervin Johnson","C",0,1,0,"2003"
"Joe Johnson","SG",83,272,0.305,"2003"
"Linton Johnson","SF",7,33,0.212,"2003"
"Dahntay Jones","SG",1,4,0.25,"2003"
"Damon Jones","PG",98,273,0.359,"2003"
"Eddie Jones","SG",177,479,0.37,"2003"
"Fred Jones","SG",27,89,0.303,"2003"
"James Jones","SF",1,4,0.25,"2003"
"Jumaine Jones","SG",13,44,0.295,"2003"
"Chris Kaman","C",0,2,0,"2003"
"Jason Kapono","SF",21,44,0.477,"2003"
"Jason Kidd*","PG",94,293,0.321,"2003"
"Andrei Kirilenko","PF",68,201,0.338,"2003"
"Kerry Kittles","SG",97,276,0.351,"2003"
"Brevin Knight","PG",2,8,0.25,"2003"
"Brevin Knight","PG",1,5,0.2,"2003"
"Brevin Knight","PG",1,3,0.333,"2003"
"Kyle Korver","SF",81,207,0.391,"2003"
"Toni Kukoč","PF",49,168,0.292,"2003"
"Christian Laettner","PF",6,21,0.286,"2003"
"Raef LaFrentz","C",8,40,0.2,"2003"
"Maciej Lampe","C",0,4,0,"2003"
"Dan Langhi","SF",1,2,0.5,"2003"
"Dan Langhi","SF",1,2,0.5,"2003"
"Rusty LaRue","PG",1,1,1,"2003"
"Voshon Lenard","SG",106,289,0.367,"2003"
"Quincy Lewis","SF",2,5,0.4,"2003"
"Rashard Lewis","SF",145,386,0.376,"2003"
"Randy Livingston","PG",0,3,0,"2003"
"Raül López","PG",25,85,0.294,"2003"
"Tyronn Lue","PG",80,209,0.383,"2003"
"George Lynch","SF",43,139,0.309,"2003"
"Mark Madsen","C",0,6,0,"2003"
"Corey Maggette","SF",76,231,0.329,"2003"
"Jamaal Magloire","C",0,1,0,"2003"
"Karl Malone*","PF",0,1,0,"2003"
"Stephon Marbury","PG",87,274,0.318,"2003"
"Stephon Marbury","PG",37,118,0.314,"2003"
"Stephon Marbury","PG",50,156,0.321,"2003"
"Shawn Marion","SF",90,265,0.34,"2003"
"Donyell Marshall","PF",131,325,0.403,"2003"
"Donyell Marshall","PF",11,27,0.407,"2003"
"Donyell Marshall","PF",120,298,0.403,"2003"
"Darrick Martin","PG",6,26,0.231,"2003"
"Kenyon Martin","PF",7,25,0.28,"2003"
"Jamal Mashburn","SF",19,67,0.284,"2003"
"Desmond Mason","SF",9,39,0.231,"2003"
"Roger Mason","SG",13,39,0.333,"2003"
"Roger Mason","SG",1,6,0.167,"2003"
"Roger Mason","SG",12,33,0.364,"2003"
"Tony Massenburg","PF",0,1,0,"2003"
"Walter McCarty","PF",137,366,0.374,"2003"
"Amal McCaskill","C",0,1,0,"2003"
"Tracy McGrady*","SG",174,513,0.339,"2003"
"Jeff McInnis","SG-PG",46,127,0.362,"2003"
"Jeff McInnis","SG",15,47,0.319,"2003"
"Jeff McInnis","PG",31,80,0.388,"2003"
"Aaron McKie","SF",75,172,0.436,"2003"
"Keith McLeod","PG",1,10,0.1,"2003"
"Stanislav Medvedenko","PF",0,3,0,"2003"
"Ron Mercer","SG",2,7,0.286,"2003"
"Darius Miles","SF",7,40,0.175,"2003"
"Darius Miles","SF",5,30,0.167,"2003"
"Darius Miles","SF",2,10,0.2,"2003"
"Darko Miličić","C",0,1,0,"2003"
"Andre Miller","PG",12,65,0.185,"2003"
"Brad Miller","PF",12,38,0.316,"2003"
"Mike Miller","SF",80,215,0.372,"2003"
"Oliver Miller","C",0,1,0,"2003"
"Reggie Miller*","SG",134,334,0.401,"2003"
"Yao Ming*","C",0,2,0,"2003"
"Cuttino Mobley","SG",164,420,0.39,"2003"
"Jérôme Moïso","PF",0,1,0,"2003"
"Troy Murphy","PF",5,17,0.294,"2003"
"Lamond Murray","SF",21,60,0.35,"2003"
"Ronald Murray","PG",67,229,0.293,"2003"
"Tracy Murray","SF",2,5,0.4,"2003"
"Boštjan Nachbar","SF",23,63,0.365,"2003"
"Lee Nailon","PF-SF",0,3,0,"2003"
"Lee Nailon","SF",0,3,0,"2003"
"Eduardo Nájera","SF",2,4,0.5,"2003"
"Steve Nash*","PG",104,257,0.405,"2003"
"Ira Newble","SF",2,19,0.105,"2003"
"Moochie Norris","PG",20,58,0.345,"2003"
"Moochie Norris","PG",8,23,0.348,"2003"
"Moochie Norris","PG",12,35,0.343,"2003"
"Dirk Nowitzki","C",99,290,0.341,"2003"
"Jermaine O'Neal","PF",2,18,0.111,"2003"
"Lamar Odom","PF",61,205,0.298,"2003"
"Mehmet Okur","PF",18,48,0.375,"2003"
"Kevin Ollie","PG",4,9,0.444,"2003"
"Greg Ostertag","C",0,1,0,"2003"
"Bo Outlaw","PF",0,4,0,"2003"
"Doug Overton","PG",3,23,0.13,"2003"
"Doug Overton","PG",3,23,0.13,"2003"
"Scott Padgett","PF",28,65,0.431,"2003"
"Milt Palacio","PG",4,26,0.154,"2003"
"Jannero Pargo","PG",22,62,0.355,"2003"
"Jannero Pargo","PG",2,4,0.5,"2003"
"Jannero Pargo","PG",0,5,0,"2003"
"Jannero Pargo","PG",20,53,0.377,"2003"
"Tony Parker","PG",62,199,0.312,"2003"
"Ruben Patterson","SF",2,12,0.167,"2003"
"Sasha Pavlović","SF",19,70,0.271,"2003"
"Gary Payton*","PG",55,165,0.333,"2003"
"Anthony Peeler","SG",68,141,0.482,"2003"
"Kirk Penney","SG",1,3,0.333,"2003"
"Wesley Person","SG",55,138,0.399,"2003"
"Wesley Person","SG",11,43,0.256,"2003"
"Wesley Person","SG",36,76,0.474,"2003"
"Wesley Person","SG",8,19,0.421,"2003"
"Morris Peterson","SF",126,340,0.371,"2003"
"Eric Piatkowski","SF",43,122,0.352,"2003"
"Paul Pierce","SG",115,384,0.299,"2003"
"Mickaël Piétrus","PG",35,105,0.333,"2003"
"Scottie Pippen*","SF",13,48,0.271,"2003"
"Zoran Planinić","SG",9,32,0.281,"2003"
"James Posey","SG",112,290,0.386,"2003"
"Tayshaun Prince","SF",57,157,0.363,"2003"
"Vladimir Radmanović","PF",140,377,0.371,"2003"
"Zach Randolph","PF",1,5,0.2,"2003"
"Michael Redd","SG",127,363,0.35,"2003"
"Glen Rice","SF",5,28,0.179,"2003"
"Jason Richardson","SG",77,273,0.282,"2003"
"Quentin Richardson","SG",120,341,0.352,"2003"
"Luke Ridnour","PG",27,80,0.338,"2003"
"Clifford Robinson","PF",112,314,0.357,"2003"
"Eddie Robinson","SF",1,5,0.2,"2003"
"Glenn Robinson","SF",34,100,0.34,"2003"
"Rodney Rogers","PF",50,152,0.329,"2003"
"Sean Rooks","C",0,1,0,"2003"
"Sean Rooks","C",0,1,0,"2003"
"Jalen Rose","PG-SF",69,202,0.342,"2003"
"Jalen Rose","SF",23,54,0.426,"2003"
"Jalen Rose","PG",46,148,0.311,"2003"
"Malik Rose","PF",0,3,0,"2003"
"Kareem Rush","SG",48,138,0.348,"2003"
"Bryon Russell","SF",43,112,0.384,"2003"
"John Salmons","SG",50,147,0.34,"2003"
"Brian Scalabrine","PF",10,41,0.244,"2003"
"Ansu Sesay","SF",6,21,0.286,"2003"
"Paul Shirley","PF",0,1,0,"2003"
"Bobby Simmons","SF",2,12,0.167,"2003"
"Tamar Slay","SG",4,12,0.333,"2003"
"Jabari Smith","C",0,3,0,"2003"
"Joe Smith","PF",1,5,0.2,"2003"
"Steve Smith","SG",43,107,0.402,"2003"
"Theron Smith","SF",6,12,0.5,"2003"
"Eric Snow","PG",2,18,0.111,"2003"
"Latrell Sprewell","SF",99,299,0.331,"2003"
"Jerry Stackhouse","SF",23,65,0.354,"2003"
"DeShawn Stevenson","SG-SF",19,71,0.268,"2003"
"DeShawn Stevenson","SG",7,30,0.233,"2003"
"DeShawn Stevenson","SF",12,41,0.293,"2003"
"Peja Stojaković","SF",240,554,0.433,"2003"
"Damon Stoudamire","PG",156,427,0.365,"2003"
"Amar'e Stoudemire","PF",1,5,0.2,"2003"
"Erick Strickland","PG",29,66,0.439,"2003"
"Rod Strickland","PG",10,36,0.278,"2003"
"Rod Strickland","PG",10,33,0.303,"2003"
"Rod Strickland","PG",0,3,0,"2003"
"Bob Sura","SG",21,79,0.266,"2003"
"Bob Sura","SG",9,36,0.25,"2003"
"Bob Sura","SG",12,43,0.279,"2003"
"Mike Sweetney","PF",0,1,0,"2003"
"Stromile Swift","PF",1,4,0.25,"2003"
"Wally Szczerbiak","SF",20,46,0.435,"2003"
"Maurice Taylor","PF",0,2,0,"2003"
"Jason Terry","PG",146,421,0.347,"2003"
"Kenny Thomas","PF",1,5,0.2,"2003"
"Kurt Thomas","PF",0,3,0,"2003"
"Tim Thomas","SF",73,194,0.376,"2003"
"Tim Thomas","SF",47,130,0.362,"2003"
"Tim Thomas","SF",26,64,0.406,"2003"
"Jamaal Tinsley","PG",77,207,0.372,"2003"
"Robert Traylor","C",2,5,0.4,"2003"
"Gary Trent","C",0,6,0,"2003"
"Jeff Trepagnier","SG",2,4,0.5,"2003"
"Nikoloz Tskitishvili","PF",3,11,0.273,"2003"
"Hedo Türkoğlu","SF",101,241,0.419,"2003"
"Ime Udoka","SF",0,1,0,"2003"
"Nick Van Exel","PG",46,150,0.307,"2003"
"Keith Van Horn","SF",93,233,0.399,"2003"
"Keith Van Horn","SF",60,161,0.373,"2003"
"Keith Van Horn","SF",33,72,0.458,"2003"
"Jacque Vaughn","PG",3,20,0.15,"2003"
"Dwyane Wade","PG",16,53,0.302,"2003"
"Dajuan Wagner","SG",31,86,0.36,"2003"
"Antoine Walker","PF",82,305,0.269,"2003"
"Samaki Walker","PF",0,2,0,"2003"
"Ben Wallace","C",1,8,0.125,"2003"
"Gerald Wallace","SF",0,2,0,"2003"
"John Wallace","SF",5,13,0.385,"2003"
"Rasheed Wallace","PF",82,248,0.331,"2003"
"Rasheed Wallace","PF",59,173,0.341,"2003"
"Rasheed Wallace","PF",1,6,0.167,"2003"
"Rasheed Wallace","PF",22,69,0.319,"2003"
"Luke Walton","PF",13,39,0.333,"2003"
"Charlie Ward","PG",84,206,0.408,"2003"
"Charlie Ward","PG",59,138,0.428,"2003"
"Charlie Ward","PG",25,68,0.368,"2003"
"Earl Watson","PG",26,106,0.245,"2003"
"Clarence Weatherspoon","PF",0,1,0,"2003"
"Clarence Weatherspoon","PF",0,1,0,"2003"
"Chris Webber","PF",1,5,0.2,"2003"
"Bonzi Wells","SG",22,69,0.319,"2003"
"Bonzi Wells","SG",1,8,0.125,"2003"
"Bonzi Wells","SG",21,61,0.344,"2003"
"Jiří Welsch","SG",69,181,0.381,"2003"
"David Wesley","SG",92,285,0.323,"2003"
"David West","PF",0,2,0,"2003"
"Rodney White","SF",33,87,0.379,"2003"
"Chris Whitney","PG",8,18,0.444,"2003"
"Chris Wilcox","C",0,1,0,"2003"
"Mike Wilks","PG",6,10,0.6,"2003"
"Aaron Williams","C",1,3,0.333,"2003"
"Alvin Williams","SG",26,89,0.292,"2003"
"Eric Williams","SF",35,127,0.276,"2003"
"Eric Williams","SF",11,32,0.344,"2003"
"Eric Williams","SF",24,95,0.253,"2003"
"Frank Williams","PG",18,60,0.3,"2003"
"Jason Williams","PG",120,364,0.33,"2003"
"Jerome Williams","PF",0,8,0,"2003"
"Jerome Williams","PF",0,1,0,"2003"
"Jerome Williams","PF",0,7,0,"2003"
"Mo Williams","SG",10,39,0.256,"2003"
"Scott Williams","C",2,3,0.667,"2003"
"Scott Williams","C",2,2,1,"2003"
"Scott Williams","C",0,1,0,"2003"
"Shammond Williams","SG-PG",30,100,0.3,"2003"
"Shammond Williams","SG",25,74,0.338,"2003"
"Shammond Williams","PG",5,26,0.192,"2003"
"Kevin Willis","C",0,1,0,"2003"
"Qyntel Woods","SF",10,29,0.345,"2003"
"Metta World Peace","SF",75,242,0.31,"2003"
"Lorenzen Wright","C",0,5,0,"2003"
"Wang Zhizhi","C",4,14,0.286,"2003"
"Wang Zhizhi","C",4,14,0.286,"2003"
