"Player","Pos","X3P","X3PA","X3P.","year"
"Steve Blake","PG",52,131,0.397,"2013"
"Steve Blake","PG",27,79,0.342,"2013"
"Andray Blatche","PF",15,54,0.278,"2013"
"Eric Bledsoe","PG",50,140,0.357,"2013"
"Vander Blue","SG",0,1,0,"2013"
"Keith Bogans","SG",3,6,0.5,"2013"
"Matt Bonner","PF",42,98,0.429,"2013"
"Trevor Booker","PF",0,2,0,"2013"
"Carlos Boozer","PF",0,2,0,"2013"
"Chris Bosh","C",74,218,0.339,"2013"
"Avery Bradley","SG",79,200,0.395,"2013"
"Elton Brand","C",0,2,0,"2013"
"Corey Brewer","SF",59,211,0.28,"2013"
"Ronnie Brewer","SF",1,8,0.125,"2013"
"Ronnie Brewer","SF",1,8,0.125,"2013"
"Aaron Brooks","PG",96,248,0.387,"2013"
"Aaron Brooks","PG",54,132,0.409,"2013"
"Aaron Brooks","PG",42,116,0.362,"2013"
"MarShon Brooks","SG",13,25,0.52,"2013"
"MarShon Brooks","SG",2,4,0.5,"2013"
"MarShon Brooks","SG",0,2,0,"2013"
"MarShon Brooks","SG",11,19,0.579,"2013"
"Lorenzo Brown","PG",3,30,0.1,"2013"
"Shannon Brown","SG",0,2,0,"2013"
"Shannon Brown","SG",0,2,0,"2013"
"Kobe Bryant*","SG",3,16,0.188,"2013"
"Chase Budinger","SF",42,120,0.35,"2013"
"Reggie Bullock","SF",22,73,0.301,"2013"
"Trey Burke","PG",111,336,0.33,"2013"
"Alec Burks","SG",50,143,0.35,"2013"
"Caron Butler","SF",98,249,0.394,"2013"
"Caron Butler","SF",53,147,0.361,"2013"
"Caron Butler","SF",45,102,0.441,"2013"
"Jimmy Butler","SG",68,240,0.283,"2013"
"Rasual Butler","SG",26,62,0.419,"2013"
"Dwight Buycks","PG",5,17,0.294,"2013"
"Will Bynum","PG",20,62,0.323,"2013"
"Nick Calathes","SG",19,61,0.311,"2013"
"José Calderón","PG",191,425,0.449,"2013"
"Kentavious Caldwell-Pope","SG",59,185,0.319,"2013"
"Isaiah Canaan","PG",18,55,0.327,"2013"
"DeMarre Carroll","SF",97,268,0.362,"2013"
"Vince Carter","SG",146,371,0.394,"2013"
"Michael Carter-Williams","PG",55,208,0.264,"2013"
"Omri Casspi","PF",61,176,0.347,"2013"
"Mario Chalmers","PG",87,226,0.385,"2013"
"Tyson Chandler","C",0,1,0,"2013"
"Wilson Chandler","SF",122,351,0.348,"2013"
"Dionte Christmas","SF",9,31,0.29,"2013"
"Earl Clark","PF",41,122,0.336,"2013"
"Earl Clark","PF",40,116,0.345,"2013"
"Earl Clark","PF",1,6,0.167,"2013"
"Ian Clark","SG",11,31,0.355,"2013"
"Victor Claver","SF",3,18,0.167,"2013"
"Norris Cole","PG",60,174,0.345,"2013"
"Jason Collins","C",0,3,0,"2013"
"Darren Collison","PG",71,189,0.376,"2013"
"Nick Collison","PF",4,17,0.235,"2013"
"Mike Conley","PG",105,291,0.361,"2013"
"Chris Copeland","SF",33,79,0.418,"2013"
"DeMarcus Cousins","C",0,7,0,"2013"
"Robert Covington","SF",4,11,0.364,"2013"
"Allen Crabbe","SG",6,14,0.429,"2013"
"Jamal Crawford","SG",161,446,0.361,"2013"
"Jordan Crawford","SG-PG",90,285,0.316,"2013"
"Jordan Crawford","PG",50,157,0.318,"2013"
"Jordan Crawford","SG",40,128,0.313,"2013"
"Jae Crowder","SF",50,151,0.331,"2013"
"Dante Cunningham","PF",0,5,0,"2013"
"Jared Cunningham","SG",1,7,0.143,"2013"
"Jared Cunningham","SG",0,1,0,"2013"
"Jared Cunningham","SG",1,6,0.167,"2013"
"Seth Curry","PG",1,1,1,"2013"
"Seth Curry","PG",1,1,1,"2013"
"Stephen Curry","PG",261,615,0.424,"2013"
"Samuel Dalembert","C",0,1,0,"2013"
"Troy Daniels","SG",12,25,0.48,"2013"
"Gigi Datome","SF",7,39,0.179,"2013"
"Brandon Davies","PF",2,10,0.2,"2013"
"Anthony Davis","PF",2,9,0.222,"2013"
"Glen Davis","PF",4,11,0.364,"2013"
"Glen Davis","PF",4,10,0.4,"2013"
"Glen Davis","PF",0,1,0,"2013"
"Austin Daye","SF",12,37,0.324,"2013"
"Austin Daye","SF",0,8,0,"2013"
"Austin Daye","SF",12,29,0.414,"2013"
"Nando De Colo","SF",18,53,0.34,"2013"
"Nando De Colo","SF",10,31,0.323,"2013"
"Nando De Colo","SF",8,22,0.364,"2013"
"Matthew Dellavedova","SG",57,155,0.368,"2013"
"Luol Deng","SF",57,189,0.302,"2013"
"Luol Deng","SF",17,62,0.274,"2013"
"Luol Deng","SF",40,127,0.315,"2013"
"DeMar DeRozan","SG",64,210,0.305,"2013"
"Boris Diaw","PF",45,112,0.402,"2013"
"Gorgui Dieng","C",1,1,1,"2013"
"Toney Douglas","PG",31,102,0.304,"2013"
"Toney Douglas","PG",19,59,0.322,"2013"
"Toney Douglas","PG",12,43,0.279,"2013"
"Chris Douglas-Roberts","SF",51,132,0.386,"2013"
"Goran Dragić","SG",122,299,0.408,"2013"
"Andre Drummond","C",0,2,0,"2013"
"Jared Dudley","SF",81,225,0.36,"2013"
"Tim Duncan*","C",0,5,0,"2013"
"Mike Dunleavy","SF",123,324,0.38,"2013"
"Kevin Durant","SF",192,491,0.391,"2013"
"Wayne Ellington","SG",25,59,0.424,"2013"
"Monta Ellis","SG",69,209,0.33,"2013"
"Jeremy Evans","SF",0,2,0,"2013"
"Tyreke Evans","SF",21,95,0.221,"2013"
"Kenneth Faried","PF",0,3,0,"2013"
"Jordan Farmar","PG",70,160,0.438,"2013"
"Vítor Luiz Faverani","C",12,40,0.3,"2013"
"Derrick Favors","PF",0,1,0,"2013"
"Carrick Felix","SG",2,5,0.4,"2013"
"Raymond Felton","PG",62,195,0.318,"2013"
"Landry Fields","SF",0,5,0,"2013"
"Derek Fisher","SG",88,229,0.384,"2013"
"Evan Fournier","SG",89,237,0.376,"2013"
"Randy Foye","SG",189,498,0.38,"2013"
"Jamaal Franklin","SG",5,11,0.455,"2013"
"Jimmer Fredette","SG",40,84,0.476,"2013"
"Jimmer Fredette","SG",36,73,0.493,"2013"
"Jimmer Fredette","SG",4,11,0.364,"2013"
"Joel Freeland","C",0,2,0,"2013"
"Channing Frye","PF",160,432,0.37,"2013"
"Francisco García","SF",69,193,0.358,"2013"
"Kevin Garnett*","C",0,3,0,"2013"
"Diante Garrett","PG",36,96,0.375,"2013"
"Marc Gasol","C",2,11,0.182,"2013"
"Pau Gasol","C",4,14,0.286,"2013"
"Rudy Gay","SF",65,197,0.33,"2013"
"Rudy Gay","SF",22,59,0.373,"2013"
"Rudy Gay","SF",43,138,0.312,"2013"
"Alonzo Gee","SF",19,58,0.328,"2013"
"Paul George","SF",182,500,0.364,"2013"
"Taj Gibson","PF",0,7,0,"2013"
"Manu Ginóbili","SG",90,258,0.349,"2013"
"Ryan Gomes","SF",0,2,0,"2013"
"Drew Gooden","C",7,17,0.412,"2013"
"Archie Goodwin","SG",5,36,0.139,"2013"
"Ben Gordon","SG",8,29,0.276,"2013"
"Eric Gordon","SG",101,258,0.391,"2013"
"Marcin Gortat","C",1,1,1,"2013"
"Danny Granger","SF",43,128,0.336,"2013"
"Danny Granger","SF",31,94,0.33,"2013"
"Danny Granger","SF",12,34,0.353,"2013"
"Aaron Gray","C",0,1,0,"2013"
"Aaron Gray","C",0,1,0,"2013"
"Danny Green","SG",132,318,0.415,"2013"
"Draymond Green","SF",55,165,0.333,"2013"
"Gerald Green","SG",204,510,0.4,"2013"
"Jeff Green","SF",135,396,0.341,"2013"
"Willie Green","SG",41,121,0.339,"2013"
"Blake Griffin","PF",12,44,0.273,"2013"
"Jorge Gutiérrez","PG",3,12,0.25,"2013"
"Jordan Hamilton","SF",70,198,0.354,"2013"
"Jordan Hamilton","SF",45,129,0.349,"2013"
"Jordan Hamilton","SF",25,69,0.362,"2013"
"Justin Hamilton","C",3,9,0.333,"2013"
"Justin Hamilton","C",3,9,0.333,"2013"
"Tyler Hansbrough","PF",0,2,0,"2013"
"Tim Hardaway Jr.","SG",130,358,0.363,"2013"
"James Harden","SG",177,483,0.366,"2013"
"Maurice Harkless","SF",59,154,0.383,"2013"
"Josh Harrellson","C",12,31,0.387,"2013"
"Al Harrington","PF",34,100,0.34,"2013"
"Devin Harris","PG",31,101,0.307,"2013"
"Manny Harris","SG",7,20,0.35,"2013"
"Mike Harris","PF",0,2,0,"2013"
"Tobias Harris","PF",32,126,0.254,"2013"
"Spencer Hawes","C",128,308,0.416,"2013"
"Spencer Hawes","C",81,203,0.399,"2013"
"Spencer Hawes","C",47,105,0.448,"2013"
"Chuck Hayes","C",0,1,0,"2013"
"Chuck Hayes","C",0,1,0,"2013"
"Gordon Hayward","SF",85,280,0.304,"2013"
"Gerald Henderson","SG",40,115,0.348,"2013"
"Xavier Henry","SF",28,81,0.346,"2013"
"John Henson","PF",0,1,0,"2013"
"Roy Hibbert","C",2,5,0.4,"2013"
"J.J. Hickson","PF",0,8,0,"2013"
"Nenê","PF",1,5,0.2,"2013"
"George Hill","PG",95,260,0.365,"2013"
"Jordan Hill","PF",0,1,0,"2013"
"Solomon Hill","SF",7,23,0.304,"2013"
"Kirk Hinrich","PG",85,242,0.351,"2013"
"Jrue Holiday","PG",30,77,0.39,"2013"
"Scotty Hopson","SG",0,2,0,"2013"
"Al Horford","C",4,11,0.364,"2013"
"Dwight Howard","C",2,7,0.286,"2013"
"Robbie Hummel","SF",32,89,0.36,"2013"
"Kris Humphries","PF",0,2,0,"2013"
"Serge Ibaka","PF",23,60,0.383,"2013"
"Andre Iguodala","SF",62,175,0.354,"2013"
"Ersan İlyasova","PF",37,131,0.282,"2013"
"Kyrie Irving","PG",123,344,0.358,"2013"
"Royal Ivey","SG",0,1,0,"2013"
"Jarrett Jack","PG",63,185,0.341,"2013"
"Reggie Jackson","PG",83,245,0.339,"2013"
"Stephen Jackson","SF",1,14,0.071,"2013"
"Bernard James","C",0,1,0,"2013"
"Damion James","SF",0,2,0,"2013"
"LeBron James","PF",116,306,0.379,"2013"
"Mike James","PG",1,5,0.2,"2013"
"Antawn Jamison","PF",8,41,0.195,"2013"
"Othyus Jeffers","SG",0,2,0,"2013"
"Othyus Jeffers","SG",0,1,0,"2013"
"Othyus Jeffers","SG",0,1,0,"2013"
"Al Jefferson","C",3,15,0.2,"2013"
"Richard Jefferson","SF",123,301,0.409,"2013"
"John Jenkins","SG",4,18,0.222,"2013"
"Brandon Jennings","PG",154,457,0.337,"2013"
"Jonas Jerebko","PF",31,74,0.419,"2013"
"Amir Johnson","PF",20,66,0.303,"2013"
"Chris Johnson","SF",43,127,0.339,"2013"
"James Johnson","SF",22,87,0.253,"2013"
"Joe Johnson","SG",162,404,0.401,"2013"
"Orlando Johnson","SG",9,47,0.191,"2013"
"Orlando Johnson","SG",8,41,0.195,"2013"
"Orlando Johnson","SG",1,6,0.167,"2013"
"Wesley Johnson","SF",100,271,0.369,"2013"
"Darius Johnson-Odom","SG",0,3,0,"2013"
"James Jones","SF",28,54,0.519,"2013"
"Perry Jones","PF",22,61,0.361,"2013"
"Terrence Jones","PF",31,101,0.307,"2013"
"Cory Joseph","SG",12,38,0.316,"2013"
"Chris Kaman","C",0,3,0,"2013"
"Enes Kanter","C",0,1,0,"2013"
"Sergey Karasev","SF",4,19,0.211,"2013"
"Ryan Kelly","PF",48,142,0.338,"2013"
"Michael Kidd-Gilchrist","SF",1,9,0.111,"2013"
"Andrei Kirilenko","PF",1,5,0.2,"2013"
"Brandon Knight","PG",110,338,0.325,"2013"
"Kyle Korver","SG",185,392,0.472,"2013"
"Doron Lamb","SG",36,90,0.4,"2013"
"Jeremy Lamb","SG",88,247,0.356,"2013"
"Shane Larkin","PG",12,38,0.316,"2013"
"Ty Lawson","PG",72,202,0.356,"2013"
"Ricky Ledo","SG",3,8,0.375,"2013"
"Courtney Lee","SG",72,194,0.371,"2013"
"Courtney Lee","SG",23,52,0.442,"2013"
"Courtney Lee","SG",49,142,0.345,"2013"
"David Lee","PF",0,1,0,"2013"
"Kawhi Leonard","SF",69,182,0.379,"2013"
"Meyers Leonard","C",0,6,0,"2013"
"Jon Leuer","PF",23,49,0.469,"2013"
"Rashard Lewis","SF",46,134,0.343,"2013"
"Damian Lillard","PG",218,554,0.394,"2013"
"Jeremy Lin","PG",82,229,0.358,"2013"
"Shaun Livingston","PG",1,6,0.167,"2013"
"Brook Lopez","C",0,1,0,"2013"
"Robin Lopez","C",0,1,0,"2013"
"Kevin Love","PF",190,505,0.376,"2013"
"Kyle Lowry","PG",190,500,0.38,"2013"
"John Lucas III","PG",25,84,0.298,"2013"
"Shelvin Mack","PG",62,184,0.337,"2013"
"Ian Mahinmi","C",0,1,0,"2013"
"Shawn Marion","SF",58,162,0.358,"2013"
"Kendall Marshall","PG",71,178,0.399,"2013"
"Cartier Martin","SF",59,151,0.391,"2013"
"Cartier Martin","SF",56,146,0.384,"2013"
"Cartier Martin","SF",3,5,0.6,"2013"
"Kenyon Martin","PF",0,1,0,"2013"
"Kevin Martin","SG",115,297,0.387,"2013"
"Roger Mason","SG",17,48,0.354,"2013"
"Wesley Matthews","SG",201,511,0.393,"2013"
"Eric Maynor","PG",12,37,0.324,"2013"
"Eric Maynor","PG",8,25,0.32,"2013"
"Eric Maynor","PG",4,12,0.333,"2013"
"O.J. Mayo","SG",84,227,0.37,"2013"
"Luc Mbah a Moute","PF-SF",4,17,0.235,"2013"
"Luc Mbah a Moute","SF",1,3,0.333,"2013"
"Luc Mbah a Moute","PF",3,14,0.214,"2013"
"Ray McCallum","PG",22,59,0.373,"2013"
"CJ McCollum","SG",30,80,0.375,"2013"
"Ben McLemore","SG",95,297,0.32,"2013"
"Josh McRoberts","PF",105,291,0.361,"2013"
"Jodie Meeks","SG",162,404,0.401,"2013"
"Gal Mekel","PG",5,20,0.25,"2013"
"Khris Middleton","SF",120,290,0.414,"2013"
"C.J. Miles","SG",83,211,0.393,"2013"
"Andre Miller","SG",11,21,0.524,"2013"
"Andre Miller","SG",9,18,0.5,"2013"
"Andre Miller","SG",2,3,0.667,"2013"
"Darius Miller","SF",25,77,0.325,"2013"
"Mike Miller","SF",107,233,0.459,"2013"
"Quincy Miller","PF",30,94,0.319,"2013"
"Patty Mills","PG",135,318,0.425,"2013"
"Paul Millsap","PF",76,212,0.358,"2013"
"Tony Mitchell","PF",1,1,1,"2013"
"Tony Mitchell","SF",0,1,0,"2013"
"Greg Monroe","PF",0,1,0,"2013"
"E'Twaun Moore","SG",57,161,0.354,"2013"
"Darius Morris","PG",12,38,0.316,"2013"
"Darius Morris","PG",10,24,0.417,"2013"
"Darius Morris","PG",0,7,0,"2013"
"Darius Morris","PG",2,7,0.286,"2013"
"Marcus Morris","SF",99,260,0.381,"2013"
"Markieff Morris","PF",34,108,0.315,"2013"
"Anthony Morrow","SG",88,195,0.451,"2013"
"Donatas Motiejūnas","PF",21,84,0.25,"2013"
"Timofey Mozgov","C",4,24,0.167,"2013"
"Shabazz Muhammad","SG",3,11,0.273,"2013"
"Byron Mullens","C",33,89,0.371,"2013"
"Byron Mullens","C",13,39,0.333,"2013"
"Byron Mullens","C",20,50,0.4,"2013"
"Erik Murphy","C",0,3,0,"2013"
"Toure' Murry","PG",5,12,0.417,"2013"
"Mike Muscala","PF",0,3,0,"2013"
"Steve Nash*","PG",8,24,0.333,"2013"
"Gary Neal","SG",68,180,0.378,"2013"
"Gary Neal","SG",40,111,0.36,"2013"
"Gary Neal","SG",28,69,0.406,"2013"
"Nemanja Nedović","SG",3,18,0.167,"2013"
"Jameer Nelson","PG",136,391,0.348,"2013"
"Andrew Nicholson","PF",28,89,0.315,"2013"
"Joakim Noah","C",0,2,0,"2013"
"Steve Novak","PF",52,122,0.426,"2013"
"Dirk Nowitzki","PF",131,329,0.398,"2013"
"James Nunnally","SF",8,25,0.32,"2013"
"James Nunnally","SF",3,10,0.3,"2013"
"James Nunnally","SF",5,15,0.333,"2013"
"Kyle O'Quinn","C",0,3,0,"2013"
"Victor Oladipo","PG",74,226,0.327,"2013"
"Kelly Olynyk","C",40,114,0.351,"2013"
"Travis Outlaw","SF",41,117,0.35,"2013"
"Zaza Pachulia","C",0,1,0,"2013"
"Jannero Pargo","PG",24,60,0.4,"2013"
"Tony Parker","PG",25,67,0.373,"2013"
"Chandler Parsons","SF",130,351,0.37,"2013"
"Patrick Patterson","PF",55,151,0.364,"2013"
"Patrick Patterson","PF",9,39,0.231,"2013"
"Patrick Patterson","PF",46,112,0.411,"2013"
"Chris Paul","PG",78,212,0.368,"2013"
"Kendrick Perkins","C",0,1,0,"2013"
"Paul Pierce","SF",112,300,0.373,"2013"
"Mason Plumlee","C",0,3,0,"2013"
"Quincy Pondexter","SG",11,34,0.324,"2013"
"Otto Porter","SF",4,21,0.19,"2013"
"Phil Pressey","PG",28,106,0.264,"2013"
"A.J. Price","SG",6,22,0.273,"2013"
"Ronnie Price","SG",9,43,0.209,"2013"
"Pablo Prigioni","PG",65,140,0.464,"2013"
"Tayshaun Prince","SF",20,69,0.29,"2013"
"Anthony Randolph","PF",18,61,0.295,"2013"
"Zach Randolph","PF",2,20,0.1,"2013"
"J.J. Redick","SG",73,185,0.395,"2013"
"Glen Rice Jr.","SG",5,17,0.294,"2013"
"Luke Ridnour","PG",37,108,0.343,"2013"
"Luke Ridnour","PG",25,68,0.368,"2013"
"Luke Ridnour","PG",12,40,0.3,"2013"
"Austin Rivers","PG",36,99,0.364,"2013"
"Andre Roberson","SG",2,13,0.154,"2013"
"Brian Roberts","PG",64,178,0.36,"2013"
"Nate Robinson","PG",58,154,0.377,"2013"
"Thomas Robinson","PF",0,1,0,"2013"
"Rajon Rondo","PG",26,90,0.289,"2013"
"Derrick Rose","PG",16,47,0.34,"2013"
"Terrence Ross","SG",161,408,0.395,"2013"
"Ricky Rubio","PG",44,133,0.331,"2013"
"Brandon Rush","SG",16,47,0.34,"2013"
"John Salmons","SG-SF",63,163,0.387,"2013"
"John Salmons","SF",16,42,0.381,"2013"
"John Salmons","SG",47,121,0.388,"2013"
"Larry Sanders","C",0,1,0,"2013"
"Dennis Schröder","PG",10,42,0.238,"2013"
"Luis Scola","PF",1,7,0.143,"2013"
"Mike Scott","PF",62,200,0.31,"2013"
"Thabo Sefolosha","SG",48,152,0.316,"2013"
"Ramon Sessions","PG",35,124,0.282,"2013"
"Ramon Sessions","PG",15,68,0.221,"2013"
"Ramon Sessions","PG",20,56,0.357,"2013"
"Mustafa Shakur","PG",0,1,0,"2013"
"Tornike Shengelia","SF",0,6,0,"2013"
"Tornike Shengelia","SF",0,6,0,"2013"
"Iman Shumpert","SG",76,228,0.333,"2013"
"Alexey Shved","SG",30,102,0.294,"2013"
"Henry Sims","C",0,1,0,"2013"
"Henry Sims","C",0,1,0,"2013"
"Kyle Singler","SF",94,246,0.382,"2013"
"Chris Singleton","SF",7,19,0.368,"2013"
"Peyton Siva","SG",7,25,0.28,"2013"
"Donald Sloan","SG",10,42,0.238,"2013"
"Ish Smith","PG",1,23,0.043,"2013"
"J.R. Smith","SF",189,480,0.394,"2013"
"Josh Smith","SF",70,265,0.264,"2013"
"Tony Snell","SG",57,178,0.32,"2013"
"James Southerland","SF",3,6,0.5,"2013"
"James Southerland","SF",0,1,0,"2013"
"James Southerland","SF",3,5,0.6,"2013"
"Marreese Speights","C",8,31,0.258,"2013"
"Tiago Splitter","C",0,3,0,"2013"
"Lance Stephenson","SG",86,244,0.352,"2013"
"Greg Stiemsma","C",0,1,0,"2013"
"Julyan Stone","SG",2,8,0.25,"2013"
"Rodney Stuckey","SG",24,88,0.273,"2013"
"Jared Sullinger","PF",56,208,0.269,"2013"
"Jeff Taylor","SF",18,67,0.269,"2013"
"Tyshawn Taylor","PG",3,12,0.25,"2013"
"Jeff Teague","PG",74,225,0.329,"2013"
"Marquis Teague","SG",5,18,0.278,"2013"
"Marquis Teague","SG",2,10,0.2,"2013"
"Marquis Teague","SG",3,8,0.375,"2013"
"Mirza Teletović","SF",136,349,0.39,"2013"
"Garrett Temple","SG",6,29,0.207,"2013"
"Jason Terry","PG",39,103,0.379,"2013"
"Adonis Thomas","SF",1,5,0.2,"2013"
"Adonis Thomas","SF",0,3,0,"2013"
"Adonis Thomas","SF",1,2,0.5,"2013"
"Isaiah Thomas","PG",127,364,0.349,"2013"
"Malcolm Thomas","PF",1,4,0.25,"2013"
"Malcolm Thomas","PF",1,4,0.25,"2013"
"Hollis Thompson","SF",67,167,0.401,"2013"
"Klay Thompson","SG",223,535,0.417,"2013"
"Tristan Thompson","PF",0,1,0,"2013"
"Marcus Thornton","SG",109,316,0.345,"2013"
"Marcus Thornton","SG",57,179,0.318,"2013"
"Marcus Thornton","SG",52,137,0.38,"2013"
"Jamaal Tinsley","PG",1,15,0.067,"2013"
"Anthony Tolliver","PF",102,247,0.413,"2013"
"P.J. Tucker","SF",74,191,0.387,"2013"
"Hedo Türkoğlu","SF",22,50,0.44,"2013"
"Evan Turner","SF",50,156,0.321,"2013"
"Evan Turner","SF",38,132,0.288,"2013"
"Evan Turner","SF",12,24,0.5,"2013"
"Beno Udrih","SG",19,42,0.452,"2013"
"Beno Udrih","SG",17,40,0.425,"2013"
"Beno Udrih","SG",2,2,1,"2013"
"Jonas Valančiūnas","C",0,1,0,"2013"
"Anderson Varejão","C",0,7,0,"2013"
"Greivis Vásquez","PG",109,289,0.377,"2013"
"Greivis Vásquez","PG",16,50,0.32,"2013"
"Greivis Vásquez","PG",93,239,0.389,"2013"
"Charlie Villanueva","PF",14,56,0.25,"2013"
"Sasha Vujačić","SG",1,2,0.5,"2013"
"Dwyane Wade","SG",9,32,0.281,"2013"
"Dion Waiters","SG",92,250,0.368,"2013"
"Kemba Walker","PG",109,327,0.333,"2013"
"John Wall","PG",108,308,0.351,"2013"
"Gerald Wallace","SF",19,64,0.297,"2013"
"Casper Ware","PG",7,21,0.333,"2013"
"C.J. Watson","PG",53,145,0.366,"2013"
"Earl Watson","PG",2,7,0.286,"2013"
"Martell Webster","SF",146,372,0.392,"2013"
"David West","PF",4,15,0.267,"2013"
"Russell Westbrook","PG",68,214,0.318,"2013"
"Deron Williams","PG",98,268,0.366,"2013"
"Derrick Williams","SF-PF",26,99,0.263,"2013"
"Derrick Williams","PF",2,15,0.133,"2013"
"Derrick Williams","SF",24,84,0.286,"2013"
"Elliot Williams","SG",37,125,0.296,"2013"
"Lou Williams","PG",79,231,0.342,"2013"
"Marvin Williams","PF",84,234,0.359,"2013"
"Mo Williams","PG",83,225,0.369,"2013"
"Reggie Williams","SF",1,3,0.333,"2013"
"Shawne Williams","PF",42,129,0.326,"2013"
"Jeff Withey","C",0,1,0,"2013"
"Nate Wolters","PG",18,62,0.29,"2013"
"Metta World Peace","SF",17,54,0.315,"2013"
"Chris Wright","SF",0,1,0,"2013"
"Dorell Wright","SF",69,202,0.342,"2013"
"Tony Wroten","PG",40,188,0.213,"2013"
"Nick Young","SG",135,350,0.386,"2013"
"Thaddeus Young","PF",90,292,0.308,"2013"
"Cody Zeller","C",0,1,0,"2013"
"Tyler Zeller","C",0,1,0,"2013"
