"Player","Pos","X3P","X3PA","X3P.","year"
"Sam Cassell","PG",71,204,0.348,"2001"
"Kelvin Cato","C",0,1,0,"2001"
"Calbert Cheaney","SG",0,4,0,"2001"
"Chris Childs","PG",33,120,0.275,"2001"
"Doug Christie","SG",90,256,0.352,"2001"
"Keon Clark","C",0,5,0,"2001"
"Speedy Claxton","PG",4,33,0.121,"2001"
"Mateen Cleaves","PG",2,8,0.25,"2001"
"Derrick Coleman","PF",28,83,0.337,"2001"
"Bimbo Coles","PG",4,20,0.2,"2001"
"Jason Collier","C",0,1,0,"2001"
"Jarron Collins","C",0,1,0,"2001"
"Jason Collins","C",1,2,0.5,"2001"
"Chris Crawford","PF",0,1,0,"2001"
"Jamal Crawford","PG",26,58,0.448,"2001"
"Joe Crispin","PG",15,39,0.385,"2001"
"Joe Crispin","PG",0,4,0,"2001"
"Joe Crispin","PG",15,35,0.429,"2001"
"Austin Croshere","PF",49,145,0.338,"2001"
"John Crotty","PG",31,69,0.449,"2001"
"Vonteego Cummings","PG",12,46,0.261,"2001"
"Dell Curry","SG",45,131,0.344,"2001"
"Michael Curry","SG",7,26,0.269,"2001"
"Antonio Daniels","SG",57,196,0.291,"2001"
"Antonio Davis","PF",0,1,0,"2001"
"Baron Davis","PG",170,478,0.356,"2001"
"Emanual Davis","PG",29,85,0.341,"2001"
"Hubert Davis","SG",57,126,0.452,"2001"
"Ricky Davis","SF",11,35,0.314,"2001"
"Tony Delk","SG",67,214,0.313,"2001"
"Tony Delk","SG",47,147,0.32,"2001"
"Tony Delk","SG",20,67,0.299,"2001"
"Derrick Dial","SG",1,11,0.091,"2001"
"Derrick Dial","SG",0,7,0,"2001"
"Derrick Dial","SG",1,4,0.25,"2001"
"Michael Dickerson","SG",8,21,0.381,"2001"
"Vlade Divac*","C",3,13,0.231,"2001"
"Keyon Dooling","PG",4,14,0.286,"2001"
"Bryce Drew","PG",31,73,0.425,"2001"
"Predrag Drobnjak","C",0,2,0,"2001"
"Chris Dudley","C",0,2,0,"2001"
"Tim Duncan*","PF",1,10,0.1,"2001"
"Howard Eisley","PG",14,58,0.241,"2001"
"LaPhonso Ellis","SF",38,124,0.306,"2001"
"Maurice Evans","SG",0,3,0,"2001"
"Patrick Ewing*","C",0,1,0,"2001"
"Danny Ferry","SF",43,99,0.434,"2001"
"Michael Finley","SF",76,224,0.339,"2001"
"Derek Fisher","PG",144,349,0.413,"2001"
"Marcus Fizer","PF",7,41,0.171,"2001"
"Isaac Fontaine","SG",1,5,0.2,"2001"
"Joseph Forte","SG",0,3,0,"2001"
"Danny Fortson","PF",1,4,0.25,"2001"
"Greg Foster","PF",0,4,0,"2001"
"Jeff Foster","C",2,15,0.133,"2001"
"Antonis Fotsis","PF",7,23,0.304,"2001"
"Rick Fox","SF",65,208,0.313,"2001"
"Steve Francis","PG",68,210,0.324,"2001"
"Lawrence Funderburke","PF",0,3,0,"2001"
"Kevin Garnett*","PF",37,116,0.319,"2001"
"Pat Garrity","PF",169,396,0.427,"2001"
"Pau Gasol","PF",1,5,0.2,"2001"
"Chris Gatling","PF",1,8,0.125,"2001"
"Devean George","SF",66,178,0.371,"2001"
"Eddie Gill","PG",7,22,0.318,"2001"
"Kendall Gill","SG",6,44,0.136,"2001"
"Dion Glover","SG",30,91,0.33,"2001"
"Brian Grant","PF",0,2,0,"2001"
"Adrian Griffin","SG",16,54,0.296,"2001"
"Eddie Griffin","PF",90,273,0.33,"2001"
"Tom Gugliotta","PF",3,9,0.333,"2001"
"A.J. Guyton","PG",46,123,0.374,"2001"
"Darvin Ham","SF",1,7,0.143,"2001"
"Richard Hamilton","SG",16,42,0.381,"2001"
"Tang Hamilton","SF",0,1,0,"2001"
"Anfernee Hardaway","SG",23,83,0.277,"2001"
"Tim Hardaway","PG",123,354,0.347,"2001"
"Tim Hardaway","PG",95,279,0.341,"2001"
"Tim Hardaway","PG",28,75,0.373,"2001"
"Matt Harpring","SF",21,69,0.304,"2001"
"Al Harrington","PF",1,3,0.333,"2001"
"Othella Harrington","PF",0,2,0,"2001"
"Lucious Harris","SG",44,118,0.373,"2001"
"Jason Hart","PG",0,2,0,"2001"
"Trenton Hassell","SG",60,165,0.364,"2001"
"Kirk Haston","PF",0,3,0,"2001"
"Alan Henderson","PF",1,1,1,"2001"
"Cedric Henderson","SF",2,4,0.5,"2001"
"Grant Hill*","SF",0,2,0,"2001"
"Tyrone Hill","PF",0,1,0,"2001"
"Fred Hoiberg","SG",24,92,0.261,"2001"
"Robert Horry","PF",76,203,0.374,"2001"
"Eddie House","PG",54,157,0.344,"2001"
"Allan Houston","SG",136,346,0.393,"2001"
"Juwan Howard","PF",0,2,0,"2001"
"Juwan Howard","PF",0,1,0,"2001"
"Juwan Howard","PF",0,1,0,"2001"
"Troy Hudson","PG",66,187,0.353,"2001"
"Larry Hughes","SG",18,93,0.194,"2001"
"Lindsey Hunter","PG",79,208,0.38,"2001"
"Zydrunas Ilgauskas","C",0,5,0,"2001"
"Allen Iverson*","SG",78,268,0.291,"2001"
"Bobby Jackson","PG",79,219,0.361,"2001"
"Jaren Jackson","SG",7,20,0.35,"2001"
"Jermaine Jackson","SG",1,2,0.5,"2001"
"Jim Jackson","SF",38,81,0.469,"2001"
"Marc Jackson","C",0,1,0,"2001"
"Marc Jackson","C",0,1,0,"2001"
"Mark Jackson","PG",79,195,0.405,"2001"
"Stephen Jackson","SF",9,36,0.25,"2001"
"Mike James","PG",8,21,0.381,"2001"
"Antawn Jamison","SF",68,210,0.324,"2001"
"Richard Jefferson","SF",13,56,0.232,"2001"
"Anthony Johnson","SG",4,12,0.333,"2001"
"Avery Johnson","PG",0,5,0,"2001"
"Avery Johnson","PG",0,5,0,"2001"
"DerMarr Johnson","SF",89,247,0.36,"2001"
"Ervin Johnson","C",0,1,0,"2001"
"Joe Johnson","SG",38,130,0.292,"2001"
"Joe Johnson","SG",24,88,0.273,"2001"
"Joe Johnson","SG",14,42,0.333,"2001"
"Damon Jones","PG",69,186,0.371,"2001"
"Eddie Jones","SG",149,382,0.39,"2001"
"Jumaine Jones","PF",52,168,0.31,"2001"
"Popeye Jones","PF",4,11,0.364,"2001"
"Michael Jordan*","SF",10,53,0.189,"2001"
"Shawn Kemp","PF",0,4,0,"2001"
"Steve Kerr","PG",26,66,0.394,"2001"
"Jason Kidd*","PG",117,364,0.321,"2001"
"Andrei Kirilenko","SF",25,100,0.25,"2001"
"Kerry Kittles","SG",98,242,0.405,"2001"
"Brevin Knight","PG",2,8,0.25,"2001"
"Toni Kukoč","SF",53,171,0.31,"2001"
"Christian Laettner","PF",2,10,0.2,"2001"
"Raef LaFrentz","C",104,268,0.388,"2001"
"Raef LaFrentz","C",75,173,0.434,"2001"
"Raef LaFrentz","C",29,95,0.305,"2001"
"Trajan Langdon","SG",27,74,0.365,"2001"
"Dan Langhi","SF",1,4,0.25,"2001"
"Rusty LaRue","PG",17,50,0.34,"2001"
"Voshon Lenard","SG",89,240,0.371,"2001"
"Quincy Lewis","SG",3,18,0.167,"2001"
"Rashard Lewis","SF",123,316,0.389,"2001"
"Randy Livingston","PG",1,8,0.125,"2001"
"Grant Long","PF",3,17,0.176,"2001"
"Felipe López","SG",14,33,0.424,"2001"
"Tyronn Lue","PG",63,141,0.447,"2001"
"George Lynch","SF",1,6,0.167,"2001"
"Sam Mack","SF",7,28,0.25,"2001"
"Mark Madsen","PF",0,2,0,"2001"
"Corey Maggette","SG",46,139,0.331,"2001"
"Jamaal Magloire","C",0,1,0,"2001"
"Dan Majerle","SG",79,235,0.336,"2001"
"Karl Malone*","PF",9,25,0.36,"2001"
"Danny Manning","PF",1,7,0.143,"2001"
"Stephon Marbury","PG",71,248,0.286,"2001"
"Shawn Marion","SF",48,122,0.393,"2001"
"Donny Marshall","SF",2,4,0.5,"2001"
"Donyell Marshall","SF",13,42,0.31,"2001"
"Darrick Martin","PG",0,2,0,"2001"
"Kenyon Martin","PF",15,67,0.224,"2001"
"Jamal Mashburn","SF",41,112,0.366,"2001"
"Anthony Mason","PF",1,1,1,"2001"
"Desmond Mason","SF",16,59,0.271,"2001"
"Tony Massenburg","PF",1,1,1,"2001"
"Walter McCarty","PF",39,99,0.394,"2001"
"George McCloud","SF",60,222,0.27,"2001"
"Tracy McGrady*","SG",103,283,0.364,"2001"
"Jeff McInnis","PG",75,234,0.321,"2001"
"Derrick McKey","SF",5,12,0.417,"2001"
"Aaron McKie","SG",51,128,0.398,"2001"
"Stanislav Medvedenko","C",0,4,0,"2001"
"Ron Mercer","SG",18,62,0.29,"2001"
"Ron Mercer","SG",17,57,0.298,"2001"
"Ron Mercer","SG",1,5,0.2,"2001"
"Chris Mihm","C",3,7,0.429,"2001"
"Darius Miles","SF",3,19,0.158,"2001"
"Andre Miller","PG",22,87,0.253,"2001"
"Brad Miller","C",3,7,0.429,"2001"
"Brad Miller","C",2,4,0.5,"2001"
"Brad Miller","C",1,3,0.333,"2001"
"Mike Miller","SF",116,303,0.383,"2001"
"Reggie Miller*","SG",180,443,0.406,"2001"
"Chris Mills","SF",48,127,0.378,"2001"
"Sam Mitchell","SF",10,35,0.286,"2001"
"Cuttino Mobley","SG",149,377,0.395,"2001"
"Nazr Mohammed","C",0,1,0,"2001"
"Eric Montross","C",0,1,0,"2001"
"Mikki Moore","C",1,2,0.5,"2001"
"Terence Morris","SF",15,78,0.192,"2001"
"Hanno Möttölä","C",1,13,0.077,"2001"
"Alonzo Mourning*","C",1,3,0.333,"2001"
"Troy Murphy","PF",3,9,0.333,"2001"
"Lamond Murray","SF",101,238,0.424,"2001"
"Tracy Murray","SF",40,104,0.385,"2001"
"Lee Nailon","SF",1,2,0.5,"2001"
"Eduardo Nájera","PF",0,2,0,"2001"
"Steve Nash*","PG",156,343,0.455,"2001"
"Tyrone Nesby","SF",13,47,0.277,"2001"
"Rasho Nesterović","C",0,1,0,"2001"
"Ira Newble","SF",1,7,0.143,"2001"
"Johnny Newman","SF",22,57,0.386,"2001"
"Moochie Norris","PG",36,134,0.269,"2001"
"Dirk Nowitzki","C",139,350,0.397,"2001"
"Jermaine O'Neal","PF",1,14,0.071,"2001"
"Shaquille O'Neal*","C",0,1,0,"2001"
"Charles Oakley","PF",1,6,0.167,"2001"
"Lamar Odom","SF",16,84,0.19,"2001"
"Hakeem Olajuwon*","C",0,2,0,"2001"
"Dean Oliver","PG",2,13,0.154,"2001"
"Kevin Ollie","PG",1,2,0.5,"2001"
"Kevin Ollie","PG",1,2,0.5,"2001"
"Bo Outlaw","PF",1,2,0.5,"2001"
"Bo Outlaw","PF",1,2,0.5,"2001"
"Doug Overton","PG",7,27,0.259,"2001"
"Robert Pack","PG",1,4,0.25,"2001"
"Scott Padgett","PF",49,113,0.434,"2001"
"Milt Palacio","PG-SG",13,41,0.317,"2001"
"Milt Palacio","PG",12,34,0.353,"2001"
"Milt Palacio","SG",1,7,0.143,"2001"
"Tony Parker","PG",61,189,0.323,"2001"
"Ruben Patterson","SF",9,36,0.25,"2001"
"Gary Payton*","PG",74,236,0.314,"2001"
"Anthony Peeler","SG",111,283,0.392,"2001"
"Wesley Person","SG",143,322,0.444,"2001"
"Morris Peterson","SF",84,231,0.364,"2001"
"Eric Piatkowski","SG",111,238,0.466,"2001"
"Paul Pierce","SG",210,520,0.404,"2001"
"Scottie Pippen*","SF",54,177,0.305,"2001"
"Mark Pope","PF",4,25,0.16,"2001"
"Terry Porter","PG",59,142,0.415,"2001"
"James Posey","SF",67,237,0.283,"2001"
"Lavor Postell","SG",6,26,0.231,"2001"
"Brent Price","PG",4,15,0.267,"2001"
"Joel Przybilla","C",0,1,0,"2001"
"Vladimir Radmanović","PF",66,157,0.42,"2001"
"Eldridge Recasner","PG-SG",0,1,0,"2001"
"Eldridge Recasner","PG",0,1,0,"2001"
"Michael Redd","SG",88,198,0.444,"2001"
"Glen Rice","SF",18,64,0.281,"2001"
"Jason Richardson","SG",82,246,0.333,"2001"
"Norm Richardson","SG",4,8,0.5,"2001"
"Norm Richardson","SG",4,8,0.5,"2001"
"Quentin Richardson","SG",133,349,0.381,"2001"
"Mitch Richmond*","SG",18,62,0.29,"2001"
"Isaiah Rider","SG",6,15,0.4,"2001"
"Clifford Robinson","PF",115,304,0.378,"2001"
"Eddie Robinson","SF",2,5,0.4,"2001"
"Glenn Robinson","SF",58,178,0.326,"2001"
"Larry Robinson","SG",1,2,0.5,"2001"
"Carlos Rogers","C",1,6,0.167,"2001"
"Rodney Rogers","SF",88,235,0.374,"2001"
"Rodney Rogers","SF",49,140,0.35,"2001"
"Rodney Rogers","SF",39,95,0.411,"2001"
"Jalen Rose","SF",89,246,0.362,"2001"
"Jalen Rose","SF",52,146,0.356,"2001"
"Jalen Rose","SF",37,100,0.37,"2001"
"Malik Rose","PF",1,12,0.083,"2001"
"Bryon Russell","SG",77,226,0.341,"2001"
"Kenny Satterfield","PG",7,27,0.259,"2001"
"Brian Scalabrine","PF",3,10,0.3,"2001"
"Brian Shaw","PG",29,88,0.33,"2001"
"Bobby Simmons","SF",4,14,0.286,"2001"
"Charles Smith","SG",35,131,0.267,"2001"
"Jabari Smith","C",0,3,0,"2001"
"Jabari Smith","C",0,1,0,"2001"
"Jabari Smith","C",0,2,0,"2001"
"Joe Smith","C",2,3,0.667,"2001"
"Steve Smith","SG",116,246,0.472,"2001"
"Eric Snow","PG",3,27,0.111,"2001"
"Will Solomon","SG",46,162,0.284,"2001"
"Latrell Sprewell","SF",145,403,0.36,"2001"
"Jerry Stackhouse","SF",86,300,0.287,"2001"
"John Starks","SG",29,95,0.305,"2001"
"Vladimir Stepania","C",1,2,0.5,"2001"
"DeShawn Stevenson","SG",2,25,0.08,"2001"
"Bryant Stith","SG",24,68,0.353,"2001"
"John Stockton*","PG",25,78,0.321,"2001"
"Peja Stojaković","SF",129,310,0.416,"2001"
"Damon Stoudamire","PG",104,295,0.353,"2001"
"Erick Strickland","PG",95,247,0.385,"2001"
"Mark Strickland","SF",1,4,0.25,"2001"
"Rod Strickland","PG",8,26,0.308,"2001"
"Bruno Šundov","C",0,1,0,"2001"
"Bob Sura","PG",42,133,0.316,"2001"
"Stromile Swift","PF",0,3,0,"2001"
"Wally Szczerbiak","SF",87,191,0.455,"2001"
"Jason Terry","SG",172,444,0.387,"2001"
"Kenny Thomas","PF",0,16,0,"2001"
"Kurt Thomas","C",1,6,0.167,"2001"
"Tim Thomas","SF",95,291,0.326,"2001"
"Jamaal Tinsley","PG",42,175,0.24,"2001"
"Óscar Torres","SG",37,126,0.294,"2001"
"Robert Traylor","PF",1,1,1,"2001"
"Gary Trent","PF",0,2,0,"2001"
"Jeff Trepagnier","SG",0,1,0,"2001"
"Jake Tsakalidis","C",0,1,0,"2001"
"Hedo Türkoğlu","SF",63,171,0.368,"2001"
"Nick Van Exel","PG-SG",119,350,0.34,"2001"
"Nick Van Exel","PG",85,252,0.337,"2001"
"Nick Van Exel","SG",34,98,0.347,"2001"
"Keith Van Horn","SF",101,293,0.345,"2001"
"Jacque Vaughn","PG",24,54,0.444,"2001"
"Antoine Walker","PF",222,645,0.344,"2001"
"Ben Wallace","C",0,3,0,"2001"
"Gerald Wallace","SF",0,7,0,"2001"
"John Wallace","SF",5,13,0.385,"2001"
"Rasheed Wallace","PF",114,317,0.36,"2001"
"Charlie Ward","PG",53,164,0.323,"2001"
"Earl Watson","PG",16,44,0.364,"2001"
"Chris Webber","PF",5,19,0.263,"2001"
"Bonzi Wells","SG",66,172,0.384,"2001"
"David Wesley","SG",85,256,0.332,"2001"
"Rodney White","SF",2,9,0.222,"2001"
"Chris Whitney","PG",131,323,0.406,"2001"
"Aaron Williams","PF",0,2,0,"2001"
"Alvin Williams","PG",62,193,0.321,"2001"
"Eric Williams","SF",24,86,0.279,"2001"
"Jason Williams","PG",127,430,0.295,"2001"
"Monty Williams","SF",0,4,0,"2001"
"Scott Williams","PF",0,2,0,"2001"
"Shammond Williams","SG",28,75,0.373,"2001"
"Walt Williams","SF",78,183,0.426,"2001"
"Corliss Williamson","SF",1,5,0.2,"2001"
"Kevin Willis","PF",0,1,0,"2001"
"Loren Woods","C",0,2,0,"2001"
"Metta World Peace","SF",53,170,0.312,"2001"
"Metta World Peace","SF",36,91,0.396,"2001"
"Metta World Peace","SF",17,79,0.215,"2001"
"Lorenzen Wright","C",0,2,0,"2001"
"Wang Zhizhi","C",48,116,0.414,"2001"
