"Player","Pos","X3P","X3PA","X3P.","year"
"Marc Gasol","C",1,12,0.083,"2011"
"Pau Gasol","PF",7,27,0.259,"2011"
"Rudy Gay","SF",54,173,0.312,"2011"
"Alonzo Gee","SG",44,137,0.321,"2011"
"Paul George","SG",90,234,0.385,"2011"
"Daniel Gibson","SG",55,139,0.396,"2011"
"Manu Ginóbili","SG",52,126,0.413,"2011"
"Ryan Gomes","SF",4,29,0.138,"2011"
"Drew Gooden","C",16,55,0.291,"2011"
"Ben Gordon","SG",63,147,0.429,"2011"
"Eric Gordon","SG",10,40,0.25,"2011"
"Marcin Gortat","C",0,2,0,"2011"
"Andrew Goudelock","SG",28,75,0.373,"2011"
"Danny Granger","SF",123,323,0.381,"2011"
"Danny Green","SG",102,234,0.436,"2011"
"Gerald Green","SF",43,110,0.391,"2011"
"Willie Green","SG",50,113,0.442,"2011"
"Donté Greene","PF",25,105,0.238,"2011"
"Blake Griffin","PF",2,16,0.125,"2011"
"Hamed Haddadi","C",0,1,0,"2011"
"Jordan Hamilton","SF",17,47,0.362,"2011"
"Richard Hamilton","SG",17,46,0.37,"2011"
"Tyler Hansbrough","PF",0,1,0,"2011"
"Luke Harangody","PF",5,21,0.238,"2011"
"James Harden","SG",114,292,0.39,"2011"
"Justin Harper","PF",2,13,0.154,"2011"
"Josh Harrellson","PF",20,59,0.339,"2011"
"Al Harrington","PF",101,303,0.333,"2011"
"Devin Harris","PG",77,213,0.362,"2011"
"Manny Harris","SG",12,36,0.333,"2011"
"Terrel Harris","SG",8,39,0.205,"2011"
"Tobias Harris","SF",6,23,0.261,"2011"
"Spencer Hawes","C",3,12,0.25,"2011"
"Chuck Hayes","C",0,2,0,"2011"
"Gordon Hayward","SF",55,159,0.346,"2011"
"Lazar Hayward","SF",4,14,0.286,"2011"
"Gerald Henderson","SG",11,47,0.234,"2011"
"Xavier Henry","SG",7,17,0.412,"2011"
"Roy Hibbert","C",0,1,0,"2011"
"J.J. Hickson","PF",0,2,0,"2011"
"J.J. Hickson","PF",0,1,0,"2011"
"J.J. Hickson","PF",0,1,0,"2011"
"Cory Higgins","PG",4,20,0.2,"2011"
"Nenê","C",0,4,0,"2011"
"Nenê","C",0,2,0,"2011"
"Nenê","C",0,2,0,"2011"
"George Hill","PG",54,147,0.367,"2011"
"Grant Hill*","SF",14,53,0.264,"2011"
"Jordan Hill","C",0,3,0,"2011"
"Jordan Hill","C",0,3,0,"2011"
"Kirk Hinrich","SG",47,136,0.346,"2011"
"Darington Hobson","SG",0,6,0,"2011"
"Jrue Holiday","PG",65,171,0.38,"2011"
"Tyler Honeycutt","SF",1,3,0.333,"2011"
"Al Horford","C",0,1,0,"2011"
"Dennis Horner","PF",0,1,0,"2011"
"Dwight Howard","C",0,7,0,"2011"
"Josh Howard","SF",9,37,0.243,"2011"
"Lester Hudson","PG",16,64,0.25,"2011"
"Lester Hudson","PG",15,61,0.246,"2011"
"Lester Hudson","PG",1,3,0.333,"2011"
"Larry Hughes","PG",1,7,0.143,"2011"
"Serge Ibaka","PF",1,3,0.333,"2011"
"Andre Iguodala","SF",76,193,0.394,"2011"
"Ersan İlyasova","PF",51,112,0.455,"2011"
"Kyrie Irving","PG",73,183,0.399,"2011"
"Royal Ivey","SG",18,53,0.34,"2011"
"Jarrett Jack","PG",39,112,0.348,"2011"
"Reggie Jackson","PG",13,62,0.21,"2011"
"Stephen Jackson","SF",49,170,0.288,"2011"
"Stephen Jackson","SF",30,108,0.278,"2011"
"Stephen Jackson","SF",19,62,0.306,"2011"
"Damion James","SF",0,1,0,"2011"
"LeBron James","SF",54,149,0.362,"2011"
"Mike James","PG",6,10,0.6,"2011"
"Antawn Jamison","PF",91,267,0.341,"2011"
"Al Jefferson","C",1,4,0.25,"2011"
"Richard Jefferson","SF",113,269,0.42,"2011"
"Richard Jefferson","SF",80,190,0.421,"2011"
"Richard Jefferson","SF",33,79,0.418,"2011"
"Jared Jeffries","PF",3,16,0.188,"2011"
"Charles Jenkins","PG",3,20,0.15,"2011"
"Brandon Jennings","PG",129,388,0.332,"2011"
"Jonas Jerebko","PF",32,106,0.302,"2011"
"Yi Jianlian","PF",3,10,0.3,"2011"
"Amir Johnson","PF",2,5,0.4,"2011"
"Armon Johnson","PG",1,3,0.333,"2011"
"Armon Johnson","PG",1,3,0.333,"2011"
"Carldell Johnson","PG",4,15,0.267,"2011"
"Ivan Johnson","PF",2,6,0.333,"2011"
"James Johnson","SF",19,60,0.317,"2011"
"Joe Johnson","SG",125,322,0.388,"2011"
"Wesley Johnson","SF",53,169,0.314,"2011"
"Dahntay Jones","SF",33,77,0.429,"2011"
"Dominique Jones","SG",1,8,0.125,"2011"
"James Jones","SG",46,114,0.404,"2011"
"DeAndre Jordan","C",0,1,0,"2011"
"Cory Joseph","PG",3,15,0.2,"2011"
"Enes Kanter","C",0,1,0,"2011"
"Jason Kapono","SG",8,27,0.296,"2011"
"D.J. Kennedy","SF",2,4,0.5,"2011"
"Jason Kidd*","PG",79,223,0.354,"2011"
"Linas Kleiza","SF",62,179,0.346,"2011"
"Brandon Knight","PG",105,276,0.38,"2011"
"Kyle Korver","SG",118,271,0.435,"2011"
"Carl Landry","PF",0,3,0,"2011"
"Ty Lawson","PG",73,200,0.365,"2011"
"Courtney Lee","SG",87,217,0.401,"2011"
"David Lee","PF",0,5,0,"2011"
"Malcolm Lee","SG",2,10,0.2,"2011"
"Kawhi Leonard","SF",41,109,0.376,"2011"
"Jon Leuer","PF",3,9,0.333,"2011"
"Rashard Lewis","SF",16,67,0.239,"2011"
"DeAndre Liggins","SF",0,4,0,"2011"
"Jeremy Lin","PG",24,75,0.32,"2011"
"Shaun Livingston","SG",2,3,0.667,"2011"
"Kevin Love","PF",105,282,0.372,"2011"
"Kyle Lowry","PG",79,211,0.374,"2011"
"John Lucas III","PG",55,140,0.393,"2011"
"Shelvin Mack","PG",12,42,0.286,"2011"
"Corey Maggette","SF",24,66,0.364,"2011"
"Ian Mahinmi","C",0,1,0,"2011"
"Shawn Marion","SF",20,68,0.294,"2011"
"Cartier Martin","SF",29,75,0.387,"2011"
"Kenyon Martin","PF",3,13,0.231,"2011"
"Kevin Martin","SG",78,225,0.347,"2011"
"Roger Mason","SG",59,154,0.383,"2011"
"Wesley Matthews","SG",129,337,0.383,"2011"
"Jason Maxiell","PF",0,2,0,"2011"
"Eric Maynor","PG",6,17,0.353,"2011"
"O.J. Mayo","SG",100,275,0.364,"2011"
"Luc Mbah a Moute","PF",1,4,0.25,"2011"
"Tracy McGrady*","SF",15,33,0.455,"2011"
"Dominic McGuire","PF",0,4,0,"2011"
"Josh McRoberts","PF",3,7,0.429,"2011"
"Jodie Meeks","SG",97,266,0.365,"2011"
"C.J. Miles","SG",46,150,0.307,"2011"
"Andre Miller","SG",18,83,0.217,"2011"
"Brad Miller","C",7,15,0.467,"2011"
"Mike Miller","SG",53,117,0.453,"2011"
"Patty Mills","PG",24,56,0.429,"2011"
"Paul Millsap","PF",7,31,0.226,"2011"
"Nazr Mohammed","C",0,1,0,"2011"
"Greg Monroe","C",0,1,0,"2011"
"Jamario Moon","SF",2,10,0.2,"2011"
"E'Twaun Moore","PG",17,45,0.378,"2011"
"Darius Morris","PG",4,9,0.444,"2011"
"Marcus Morris","PF",2,17,0.118,"2011"
"Markieff Morris","PF",43,124,0.347,"2011"
"Anthony Morrow","SG",106,286,0.371,"2011"
"Byron Mullens","C",12,51,0.235,"2011"
"Troy Murphy","PF",28,67,0.418,"2011"
"Eduardo Nájera","PF",8,29,0.276,"2011"
"Steve Nash*","PG",55,141,0.39,"2011"
"Gary Neal","SG",83,198,0.419,"2011"
"Jameer Nelson","PG",87,231,0.377,"2011"
"Joakim Noah","C",0,1,0,"2011"
"Andrés Nocioni","SF",1,6,0.167,"2011"
"Steve Novak","PF",133,282,0.472,"2011"
"Dirk Nowitzki","PF",78,212,0.368,"2011"
"Lamar Odom","SF",28,111,0.252,"2011"
"Mehmet Okur","C",23,72,0.319,"2011"
"Daniel Orton","PF",0,1,0,"2011"
"Travis Outlaw","SF",16,60,0.267,"2011"
"Larry Owens","SF",2,5,0.4,"2011"
"Jannero Pargo","PG",53,138,0.384,"2011"
"Jeremy Pargo","PG",10,38,0.263,"2011"
"Anthony Parker","SF",50,138,0.362,"2011"
"Tony Parker","PG",14,61,0.23,"2011"
"Chandler Parsons","SF",60,178,0.337,"2011"
"Patrick Patterson","PF",0,3,0,"2011"
"Chris Paul","PG",79,213,0.371,"2011"
"Sasha Pavlović","SF",17,58,0.293,"2011"
"Johan Petro","C",1,1,1,"2011"
"Paul Pierce","SF",100,273,0.366,"2011"
"Mickaël Piétrus","SG",61,182,0.335,"2011"
"Quincy Pondexter","SF",22,73,0.301,"2011"
"A.J. Price","PG",26,88,0.295,"2011"
"Ronnie Price","PG",13,44,0.295,"2011"
"Tayshaun Prince","SF",37,104,0.356,"2011"
"Vladimir Radmanović","SF",50,135,0.37,"2011"
"Anthony Randolph","PF",0,1,0,"2011"
"Zach Randolph","PF",2,8,0.25,"2011"
"Michael Redd","SG",42,132,0.318,"2011"
"J.J. Redick","SG",112,268,0.418,"2011"
"Jason Richardson","SG",102,277,0.368,"2011"
"Quentin Richardson","SF",42,121,0.347,"2011"
"Luke Ridnour","SG",49,152,0.322,"2011"
"Nate Robinson","PG",66,181,0.365,"2011"
"Rajon Rondo","PG",10,42,0.238,"2011"
"Derrick Rose","PG",54,173,0.312,"2011"
"Ricky Rubio","PG",32,94,0.34,"2011"
"Brandon Rush","SF",99,219,0.452,"2011"
"Walker Russell","PG",4,13,0.308,"2011"
"John Salmons","SF",33,112,0.295,"2011"
"Larry Sanders","PF",0,2,0,"2011"
"Brian Scalabrine","PF",1,7,0.143,"2011"
"Luis Scola","PF",0,3,0,"2011"
"Thabo Sefolosha","SG",31,71,0.437,"2011"
"Josh Selby","PG",2,15,0.133,"2011"
"Kevin Séraphin","C",0,1,0,"2011"
"Ramon Sessions","PG",43,97,0.443,"2011"
"Ramon Sessions","PG",26,62,0.419,"2011"
"Ramon Sessions","PG",17,35,0.486,"2011"
"Iman Shumpert","PG",48,157,0.306,"2011"
"Xavier Silas","SG",1,6,0.167,"2011"
"Bobby Simmons","SF",20,60,0.333,"2011"
"Chris Singleton","SF",44,127,0.346,"2011"
"James Singleton","PF",2,9,0.222,"2011"
"Donald Sloan","PG",2,25,0.08,"2011"
"Donald Sloan","PG",0,1,0,"2011"
"Donald Sloan","PG",0,2,0,"2011"
"Donald Sloan","PG",2,22,0.091,"2011"
"Craig Smith","PF",0,1,0,"2011"
"Ish Smith","PG",3,9,0.333,"2011"
"Ish Smith","PG",2,5,0.4,"2011"
"Ish Smith","PG",1,4,0.25,"2011"
"J.R. Smith","SG",67,193,0.347,"2011"
"Jason Smith","PF",1,9,0.111,"2011"
"Jerry Smith","PG",1,6,0.167,"2011"
"Josh Smith","PF",28,109,0.257,"2011"
"Nolan Smith","PG",13,45,0.289,"2011"
"Marreese Speights","PF",0,3,0,"2011"
"Jerry Stackhouse","SF",13,38,0.342,"2011"
"Lance Stephenson","SG",4,30,0.133,"2011"
"DeShawn Stevenson","SF",41,145,0.283,"2011"
"Julyan Stone","SG",2,11,0.182,"2011"
"Amar'e Stoudemire","PF",5,21,0.238,"2011"
"Rodney Stuckey","SG",33,104,0.317,"2011"
"DaJuan Summers","SF",5,16,0.313,"2011"
"Jeff Teague","PG",51,149,0.342,"2011"
"Sebastian Telfair","PG",33,105,0.314,"2011"
"Jason Terry","SG",138,365,0.378,"2011"
"Isaiah Thomas","PG",83,219,0.379,"2011"
"Lance Thomas","PF",0,1,0,"2011"
"Tyrus Thomas","PF",1,3,0.333,"2011"
"Trey Thompkins","C",4,13,0.308,"2011"
"Jason Thompson","PF",0,2,0,"2011"
"Klay Thompson","SG",111,268,0.414,"2011"
"Mychel Thompson","SG",4,11,0.364,"2011"
"Tristan Thompson","PF",0,2,0,"2011"
"Marcus Thornton","SG",107,310,0.345,"2011"
"Jamaal Tinsley","PG",10,37,0.27,"2011"
"Anthony Tolliver","SF",25,101,0.248,"2011"
"Ronny Turiaf","C",0,1,0,"2011"
"Ronny Turiaf","C",0,1,0,"2011"
"Hedo Türkoğlu","SF",91,258,0.353,"2011"
"Evan Turner","SF",11,49,0.224,"2011"
"Jeremy Tyler","C",0,1,0,"2011"
"Edwin Ubiles","SF",1,5,0.2,"2011"
"Ekpe Udoh","C",0,2,0,"2011"
"Ekpe Udoh","C",0,2,0,"2011"
"Beno Udrih","SG",17,59,0.288,"2011"
"Ben Uzoh","PG",0,1,0,"2011"
"Ben Uzoh","PG",0,1,0,"2011"
"Anderson Varejão","C",0,4,0,"2011"
"Greivis Vásquez","PG",43,135,0.319,"2011"
"Jan Veselý","PF",0,1,0,"2011"
"Charlie Villanueva","PF",15,45,0.333,"2011"
"Nikola Vučević","C",3,8,0.375,"2011"
"Dwyane Wade","SG",15,56,0.268,"2011"
"Von Wafer","SG",14,39,0.359,"2011"
"Henry Walker","SG",36,113,0.319,"2011"
"Kemba Walker","PG",69,226,0.305,"2011"
"John Wall","PG",3,42,0.071,"2011"
"Ben Wallace","C",1,4,0.25,"2011"
"Gerald Wallace","SF",46,150,0.307,"2011"
"Gerald Wallace","SF",26,98,0.265,"2011"
"Gerald Wallace","SF",20,52,0.385,"2011"
"Luke Walton","PF-SF",7,20,0.35,"2011"
"Luke Walton","SF",0,4,0,"2011"
"Luke Walton","PF",7,16,0.438,"2011"
"Hakim Warrick","PF",1,10,0.1,"2011"
"C.J. Watson","PG",68,173,0.393,"2011"
"Earl Watson","PG",10,52,0.192,"2011"
"Martell Webster","SF",37,109,0.339,"2011"
"David West","PF",2,9,0.222,"2011"
"Delonte West","PG",27,76,0.355,"2011"
"Russell Westbrook","PG",62,196,0.316,"2011"
"D.J. White","PF",1,1,1,"2011"
"Damien Wilkins","SF",7,23,0.304,"2011"
"Deron Williams","PG",115,342,0.336,"2011"
"Derrick Williams","PF",37,138,0.268,"2011"
"Elliot Williams","SG",8,27,0.296,"2011"
"Lou Williams","PG",83,229,0.362,"2011"
"Marvin Williams","SF",58,149,0.389,"2011"
"Mo Williams","SG",93,239,0.389,"2011"
"Reggie Williams","SF",33,107,0.308,"2011"
"Shawne Williams","SF",21,87,0.241,"2011"
"Terrence Williams","SG",16,46,0.348,"2011"
"Terrence Williams","SG",8,19,0.421,"2011"
"Terrence Williams","SG",8,27,0.296,"2011"
"Metta World Peace","SF",56,189,0.296,"2011"
"Brandan Wright","C",0,1,0,"2011"
"Dorell Wright","SF",105,292,0.36,"2011"
"Nick Young","SG",103,282,0.365,"2011"
"Nick Young","SG",73,197,0.371,"2011"
"Nick Young","SG",30,85,0.353,"2011"
"Sam Young","SF",5,17,0.294,"2011"
"Sam Young","SF",0,9,0,"2011"
"Sam Young","SF",5,8,0.625,"2011"
"Thaddeus Young","PF",1,4,0.25,"2011"
