"Player","Pos","X3P","X3PA","X3P.","year"
"Malcolm Brogdon","SG",104,244,0.426,"2018"
"Dillon Brooks","SF",15,40,0.375,"2018"
"MarShon Brooks","SG",15,54,0.278,"2018"
"Bruce Brown","SG",24,93,0.258,"2018"
"Jaylen Brown","SG",95,276,0.344,"2018"
"Lorenzo Brown","PG",6,28,0.214,"2018"
"Sterling Brown","SG",53,147,0.361,"2018"
"Troy Brown Jr.","SF",22,69,0.319,"2018"
"Jalen Brunson","PG",63,181,0.348,"2018"
"Thomas Bryant","C",33,99,0.333,"2018"
"Reggie Bullock","SG",148,393,0.377,"2018"
"Reggie Bullock","SG",114,294,0.388,"2018"
"Reggie Bullock","SG",34,99,0.343,"2018"
"Trey Burke","PG",56,159,0.352,"2018"
"Trey Burke","PG",30,86,0.349,"2018"
"Trey Burke","PG",26,73,0.356,"2018"
"Alec Burks","SG",61,168,0.363,"2018"
"Alec Burks","SG",16,43,0.372,"2018"
"Alec Burks","SG",45,119,0.378,"2018"
"Alec Burks","SG",0,6,0,"2018"
"Deonte Burton","SG",8,27,0.296,"2018"
"Jimmy Butler","SF-SG",67,193,0.347,"2018"
"Jimmy Butler","SG",17,45,0.378,"2018"
"Jimmy Butler","SF",50,148,0.338,"2018"
"Bruno Caboclo","PF",48,130,0.369,"2018"
"José Calderón","PG",14,57,0.246,"2018"
"Kentavious Caldwell-Pope","SG",151,435,0.347,"2018"
"Isaiah Canaan","PG",34,96,0.354,"2018"
"Isaiah Canaan","PG",25,72,0.347,"2018"
"Isaiah Canaan","PG",7,19,0.368,"2018"
"Isaiah Canaan","PG",2,5,0.4,"2018"
"DeMarre Carroll","PF",106,310,0.342,"2018"
"Jevon Carter","PG",34,102,0.333,"2018"
"Vince Carter","PF",123,316,0.389,"2018"
"Wendell Carter Jr.","C",6,32,0.188,"2018"
"Michael Carter-Williams","PG",10,38,0.263,"2018"
"Michael Carter-Williams","PG",7,19,0.368,"2018"
"Michael Carter-Williams","PG",3,19,0.158,"2018"
"Alex Caruso","PG",24,50,0.48,"2018"
"Omri Casspi","SF",15,43,0.349,"2018"
"Willie Cauley-Stein","C",1,2,0.5,"2018"
"Troy Caupain","PG",2,3,0.667,"2018"
"Tyler Cavanaugh","PF",1,5,0.2,"2018"
"Tyson Chandler","C",0,1,0,"2018"
"Tyson Chandler","C",0,1,0,"2018"
"Wilson Chandler","PF-SF",59,158,0.373,"2018"
"Wilson Chandler","PF",46,118,0.39,"2018"
"Wilson Chandler","SF",13,40,0.325,"2018"
"Chris Chiozza","PG",2,5,0.4,"2018"
"Marquese Chriss","PF",16,72,0.222,"2018"
"Marquese Chriss","PF",1,15,0.067,"2018"
"Marquese Chriss","PF",15,57,0.263,"2018"
"Gary Clark","PF",41,138,0.297,"2018"
"Ian Clark","SG",66,202,0.327,"2018"
"Jordan Clarkson","SG",144,445,0.324,"2018"
"John Collins","PF",55,158,0.348,"2018"
"Zach Collins","C",40,121,0.331,"2018"
"Darren Collison","PG",79,194,0.407,"2018"
"Bonzie Colson","SF",5,21,0.238,"2018"
"Mike Conley","PG",155,426,0.364,"2018"
"Pat Connaughton","SG",66,200,0.33,"2018"
"Quinn Cook","PG",81,200,0.405,"2018"
"DeMarcus Cousins","C",26,95,0.274,"2018"
"Robert Covington","SF",85,225,0.378,"2018"
"Robert Covington","SF",30,77,0.39,"2018"
"Robert Covington","SF",55,148,0.372,"2018"
"Allen Crabbe","SG",98,259,0.378,"2018"
"Torrey Craig","SF",61,188,0.324,"2018"
"Jamal Crawford","SG",67,202,0.332,"2018"
"Mitch Creek","SF",0,2,0,"2018"
"Mitch Creek","SF",0,1,0,"2018"
"Mitch Creek","SF",0,1,0,"2018"
"Jae Crowder","SF",173,522,0.331,"2018"
"Dante Cunningham","PF",30,65,0.462,"2018"
"Seth Curry","SG",113,251,0.45,"2018"
"Stephen Curry","PG",354,810,0.437,"2018"
"Troy Daniels","SG",74,194,0.381,"2018"
"Anthony Davis","C",48,145,0.331,"2018"
"Deyonta Davis","C",0,1,0,"2018"
"Ed Davis","C",0,2,0,"2018"
"Dewayne Dedmon","C",83,217,0.382,"2018"
"Sam Dekker","PF",19,62,0.306,"2018"
"Sam Dekker","PF",5,13,0.385,"2018"
"Sam Dekker","PF",14,49,0.286,"2018"
"Matthew Dellavedova","PG",44,130,0.338,"2018"
"Matthew Dellavedova","PG",4,11,0.364,"2018"
"Matthew Dellavedova","PG",40,119,0.336,"2018"
"Luol Deng","SF",14,44,0.318,"2018"
"DeMar DeRozan","SG",7,45,0.156,"2018"
"Marcus Derrickson","PF",10,20,0.5,"2018"
"Cheick Diallo","PF",1,4,0.25,"2018"
"Hamidou Diallo","SG",4,24,0.167,"2018"
"Gorgui Dieng","C",19,56,0.339,"2018"
"Spencer Dinwiddie","PG",124,370,0.335,"2018"
"Donte DiVincenzo","SG",22,83,0.265,"2018"
"Luka Dončić","SG",168,514,0.327,"2018"
"Tyler Dorsey","SG",44,132,0.333,"2018"
"Tyler Dorsey","SG",10,39,0.256,"2018"
"Tyler Dorsey","SG",34,93,0.366,"2018"
"Damyean Dotson","SG",126,342,0.368,"2018"
"PJ Dozier","SG",2,8,0.25,"2018"
"Goran Dragić","PG",57,164,0.348,"2018"
"Andre Drummond","C",5,38,0.132,"2018"
"Jared Dudley","PF",53,151,0.351,"2018"
"Kris Dunn","PG",34,96,0.354,"2018"
"Kevin Durant","SF",137,388,0.353,"2018"
"Trevon Duval","PG",1,1,1,"2018"
"Vince Edwards","SF",1,4,0.25,"2018"
"Henry Ellenson","PF",17,38,0.447,"2018"
"Henry Ellenson","PF",2,4,0.5,"2018"
"Henry Ellenson","PF",15,34,0.441,"2018"
"Wayne Ellington","SG",138,372,0.371,"2018"
"Wayne Ellington","SG",57,155,0.368,"2018"
"Wayne Ellington","SG",81,217,0.373,"2018"
"Joel Embiid","C",79,263,0.3,"2018"
"James Ennis","SF",55,156,0.353,"2018"
"James Ennis","SF",44,120,0.367,"2018"
"James Ennis","SF",11,36,0.306,"2018"
"Jacob Evans","SG",4,15,0.267,"2018"
"Jawun Evans","PG",0,3,0,"2018"
"Jawun Evans","PG",0,2,0,"2018"
"Jawun Evans","PG",0,1,0,"2018"
"Tyreke Evans","SG",77,216,0.356,"2018"
"Dante Exum","PG",18,62,0.29,"2018"
"Kenneth Faried","C",8,25,0.32,"2018"
"Kenneth Faried","C",1,5,0.2,"2018"
"Kenneth Faried","C",7,20,0.35,"2018"
"Derrick Favors","C",17,78,0.218,"2018"
"Cristiano Felício","C",0,4,0,"2018"
"Raymond Felton","PG",20,61,0.328,"2018"
"Terrance Ferguson","SG",106,290,0.366,"2018"
"Yogi Ferrell","PG",54,149,0.362,"2018"
"Dorian Finney-Smith","SF",79,254,0.311,"2018"
"Bryn Forbes","SG",176,413,0.426,"2018"
"Evan Fournier","SG",153,450,0.34,"2018"
"De'Aaron Fox","PG",86,232,0.371,"2018"
"Melvin Frazier","SG",0,6,0,"2018"
"Tim Frazier","PG",37,101,0.366,"2018"
"Tim Frazier","PG",27,77,0.351,"2018"
"Tim Frazier","PG",10,24,0.417,"2018"
"Jimmer Fredette","SG",0,13,0,"2018"
"Channing Frye","C",32,79,0.405,"2018"
"Markelle Fultz","SG",4,14,0.286,"2018"
"Danilo Gallinari","SF",161,372,0.433,"2018"
"Langston Galloway","SG",135,380,0.355,"2018"
"Billy Garrett","SG",0,8,0,"2018"
"Marc Gasol","C",99,273,0.363,"2018"
"Marc Gasol","C",76,221,0.344,"2018"
"Marc Gasol","C",23,52,0.442,"2018"
"Pau Gasol","C",6,13,0.462,"2018"
"Pau Gasol","C",5,10,0.5,"2018"
"Pau Gasol","C",1,3,0.333,"2018"
"Rudy Gay","PF",74,184,0.402,"2018"
"Paul George","SF",292,757,0.386,"2018"
"Taj Gibson","PF",11,34,0.324,"2018"
"Harry Giles","PF",0,6,0,"2018"
"Shai Gilgeous-Alexander","PG",51,139,0.367,"2018"
"Brandon Goodwin","PG",2,6,0.333,"2018"
"Aaron Gordon","PF",121,347,0.349,"2018"
"Eric Gordon","SG",216,600,0.36,"2018"
"Devonte' Graham","PG",34,121,0.281,"2018"
"Treveon Graham","SG",38,128,0.297,"2018"
"Jerami Grant","PF",115,293,0.392,"2018"
"Jerian Grant","PG",40,110,0.364,"2018"
"Donte Grantham","SF",0,2,0,"2018"
"Danny Green","SG",198,435,0.455,"2018"
"Draymond Green","PF",47,165,0.285,"2018"
"Gerald Green","SG",156,441,0.354,"2018"
"JaMychal Green","PF",71,176,0.403,"2018"
"JaMychal Green","PF",38,96,0.396,"2018"
"JaMychal Green","PF",33,80,0.413,"2018"
"Jeff Green","PF",111,320,0.347,"2018"
"Blake Griffin","PF",189,522,0.362,"2018"
"Daniel Hamilton","SG",8,23,0.348,"2018"
"Dusty Hannahs","SG",0,5,0,"2018"
"Tim Hardaway Jr.","SG",162,477,0.34,"2018"
"Tim Hardaway Jr.","SG",117,337,0.347,"2018"
"Tim Hardaway Jr.","SG",45,140,0.321,"2018"
"James Harden","PG",378,1028,0.368,"2018"
"Maurice Harkless","SF",33,120,0.275,"2018"
"Montrezl Harrell","C",3,17,0.176,"2018"
"Devin Harris","PG",62,200,0.31,"2018"
"Gary Harris","SG",82,242,0.339,"2018"
"Joe Harris","SG",183,386,0.474,"2018"
"Tobias Harris","PF",156,393,0.397,"2018"
"Tobias Harris","PF",112,258,0.434,"2018"
"Tobias Harris","PF",44,135,0.326,"2018"
"Andrew Harrison","PG",5,25,0.2,"2018"
"Andrew Harrison","PG",0,1,0,"2018"
"Andrew Harrison","PG",3,14,0.214,"2018"
"Andrew Harrison","PG",2,10,0.2,"2018"
"Shaquille Harrison","SG",24,89,0.27,"2018"
"Josh Hart","SG",92,274,0.336,"2018"
"Isaiah Hartenstein","PF",2,6,0.333,"2018"
"Udonis Haslem","C",0,12,0,"2018"
"Gordon Hayward","PF",77,231,0.333,"2018"
"John Henson","C",11,31,0.355,"2018"
"Juan Hernangómez","PF",66,181,0.365,"2018"
"Willy Hernangómez","C",15,39,0.385,"2018"
"Mario Hezonja","SF",42,152,0.276,"2018"
"Buddy Hield","SG",278,651,0.427,"2018"
"Haywood Highsmith","SF",1,5,0.2,"2018"
"Nenê","C",0,3,0,"2018"
"George Hill","PG",48,153,0.314,"2018"
"George Hill","PG",13,28,0.464,"2018"
"George Hill","PG",35,125,0.28,"2018"
"Solomon Hill","SF",32,101,0.317,"2018"
"Aaron Holiday","PG",43,127,0.339,"2018"
"Jrue Holiday","SG",118,363,0.325,"2018"
"Justin Holiday","SG",162,465,0.348,"2018"
"Justin Holiday","SG",97,270,0.359,"2018"
"Justin Holiday","SG",65,195,0.333,"2018"
"Rondae Hollis-Jefferson","SF",9,49,0.184,"2018"
"Rodney Hood","SG",84,236,0.356,"2018"
"Rodney Hood","SG",55,152,0.362,"2018"
"Rodney Hood","SG",29,84,0.345,"2018"
"Al Horford","C",73,203,0.36,"2018"
"Danuel House","SF",74,178,0.416,"2018"
"Kevin Huerter","SG",136,353,0.385,"2018"
"Isaac Humphries","C",3,11,0.273,"2018"
"R.J. Hunter","SG",4,10,0.4,"2018"
"Chandler Hutchison","SF",14,50,0.28,"2018"
"Serge Ibaka","C",49,169,0.29,"2018"
"Andre Iguodala","SF",48,144,0.333,"2018"
"Ersan İlyasova","PF",58,160,0.363,"2018"
"Joe Ingles","PF",189,483,0.391,"2018"
"Andre Ingram","SG",0,3,0,"2018"
"Brandon Ingram","SF",31,94,0.33,"2018"
"Kyrie Irving","PG",174,434,0.401,"2018"
"Jonathan Isaac","PF",86,266,0.323,"2018"
"Wesley Iwundu","SF",29,79,0.367,"2018"
"Demetrius Jackson","PG",2,6,0.333,"2018"
"Frank Jackson","PG",53,169,0.314,"2018"
"Jaren Jackson Jr.","PF",51,142,0.359,"2018"
"Josh Jackson","SG",73,225,0.324,"2018"
"Justin Jackson","SF",87,245,0.355,"2018"
"Justin Jackson","SF",55,159,0.346,"2018"
"Justin Jackson","SF",32,86,0.372,"2018"
"Reggie Jackson","PG",174,471,0.369,"2018"
"LeBron James","SF",111,327,0.339,"2018"
"John Jenkins","SG",22,58,0.379,"2018"
"John Jenkins","SG",2,2,1,"2018"
"John Jenkins","SG",20,56,0.357,"2018"
"Jonas Jerebko","PF",69,188,0.367,"2018"
"Alize Johnson","PF",1,2,0.5,"2018"
"Amir Johnson","C",12,40,0.3,"2018"
"B.J. Johnson","SF",3,7,0.429,"2018"
"B.J. Johnson","SF",3,6,0.5,"2018"
"B.J. Johnson","SF",0,1,0,"2018"
"James Johnson","PF",50,149,0.336,"2018"
"Stanley Johnson","SF",62,215,0.288,"2018"
"Stanley Johnson","SF",51,181,0.282,"2018"
"Stanley Johnson","SF",11,34,0.324,"2018"
"Tyler Johnson","PG",90,260,0.346,"2018"
"Tyler Johnson","PG",72,204,0.353,"2018"
"Tyler Johnson","PG",18,56,0.321,"2018"
"Wesley Johnson","SF",25,76,0.329,"2018"
"Wesley Johnson","SF",19,50,0.38,"2018"
"Wesley Johnson","SF",6,26,0.231,"2018"
"Nikola Jokić","C",83,270,0.307,"2018"
"Derrick Jones Jr.","SF",28,91,0.308,"2018"
"Jalen Jones","SF",10,28,0.357,"2018"
"Jemerrio Jones","SF",2,10,0.2,"2018"
"Terrence Jones","PF",0,2,0,"2018"
"Tyus Jones","PG",40,126,0.317,"2018"
"Cory Joseph","PG",55,171,0.322,"2018"
"Frank Kaminsky","C",50,139,0.36,"2018"
"Enes Kanter","C",10,34,0.294,"2018"
"Enes Kanter","C",7,22,0.318,"2018"
"Enes Kanter","C",3,12,0.25,"2018"
"Luke Kennard","SG",106,269,0.394,"2018"
"Michael Kidd-Gilchrist","PF",16,47,0.34,"2018"
"Maxi Kleber","PF",77,218,0.353,"2018"
"Brandon Knight","PG",41,129,0.318,"2018"
"Brandon Knight","PG",5,32,0.156,"2018"
"Brandon Knight","PG",36,97,0.371,"2018"
"Kevin Knox","PF",125,364,0.343,"2018"
"Furkan Korkmaz","SG",47,144,0.326,"2018"
"Luke Kornet","PF",70,193,0.363,"2018"
"Kyle Korver","SG-PF",138,348,0.397,"2018"
"Kyle Korver","PF",25,54,0.463,"2018"
"Kyle Korver","SG",113,294,0.384,"2018"
"Rodions Kurucs","SF",58,184,0.315,"2018"
"Kyle Kuzma","PF",128,422,0.303,"2018"
"Skal Labissière","PF",6,13,0.462,"2018"
"Skal Labissière","PF",4,11,0.364,"2018"
"Skal Labissière","PF",2,2,1,"2018"
"Jeremy Lamb","SG",115,330,0.348,"2018"
"Zach LaVine","SG",120,321,0.374,"2018"
"Jake Layman","SF",59,181,0.326,"2018"
"T.J. Leaf","PF",8,31,0.258,"2018"
"Courtney Lee","SG",16,55,0.291,"2018"
"Courtney Lee","SG",5,16,0.313,"2018"
"Courtney Lee","SG",11,39,0.282,"2018"
"Damion Lee","SG",27,68,0.397,"2018"
"Walt Lemon Jr.","PG",2,5,0.4,"2018"
"Alex Len","C",74,204,0.363,"2018"
"Kawhi Leonard","SF",112,302,0.371,"2018"
"Meyers Leonard","C",50,111,0.45,"2018"
"Jon Leuer","PF",1,11,0.091,"2018"
"Caris LeVert","SF",48,154,0.312,"2018"
"Damian Lillard","PG",237,643,0.369,"2018"
"Jeremy Lin","PG",55,187,0.294,"2018"
"Jeremy Lin","PG",44,132,0.333,"2018"
"Jeremy Lin","PG",11,55,0.2,"2018"
"Shaun Livingston","PG",0,2,0,"2018"
"Zach Lofton","SG",0,1,0,"2018"
"Kevon Looney","C",1,10,0.1,"2018"
"Brook Lopez","C",187,512,0.365,"2018"
"Robin Lopez","C",7,31,0.226,"2018"
"Kevin Love","PF",53,147,0.361,"2018"
"Kyle Lowry","PG",157,453,0.347,"2018"
"Jordan Loyd","PG",4,8,0.5,"2018"
"Kalin Lucas","PG",0,1,0,"2018"
"Timothé Luwawu-Cabarrot","SF",36,116,0.31,"2018"
"Timothé Luwawu-Cabarrot","SF",5,22,0.227,"2018"
"Timothé Luwawu-Cabarrot","SF",31,94,0.33,"2018"
"Tyler Lydon","PF",4,10,0.4,"2018"
"Trey Lyles","PF",51,200,0.255,"2018"
"Scott Machado","PG",1,1,1,"2018"
"Shelvin Mack","PG",46,130,0.354,"2018"
"Shelvin Mack","PG",46,128,0.359,"2018"
"Shelvin Mack","PG",0,2,0,"2018"
"Daryl Macon","SG",5,11,0.455,"2018"
"J.P. Macura","SG",0,4,0,"2018"
"Ian Mahinmi","C",3,16,0.188,"2018"
"Thon Maker","C-PF",49,153,0.32,"2018"
"Thon Maker","C",26,78,0.333,"2018"
"Thon Maker","PF",23,75,0.307,"2018"
"Boban Marjanović","C",4,10,0.4,"2018"
"Boban Marjanović","C",0,2,0,"2018"
"Boban Marjanović","C",4,8,0.5,"2018"
"Lauri Markkanen","PF",120,332,0.361,"2018"
"Jarell Martin","PF",20,57,0.351,"2018"
"Frank Mason III","PG",14,64,0.219,"2018"
"Yante Maten","PF",0,1,0,"2018"
"Wesley Matthews","SF-SG",150,403,0.372,"2018"
"Wesley Matthews","SF",100,263,0.38,"2018"
"Wesley Matthews","SG",2,10,0.2,"2018"
"Wesley Matthews","SG",48,130,0.369,"2018"
"Luc Mbah a Moute","PF",2,6,0.333,"2018"
"Tahjere McCall","SG",0,1,0,"2018"
"Patrick McCaw","SG",9,28,0.321,"2018"
"Patrick McCaw","SG",1,4,0.25,"2018"
"Patrick McCaw","SG",8,24,0.333,"2018"
"CJ McCollum","SG",167,445,0.375,"2018"
"T.J. McConnell","PG",14,42,0.333,"2018"
"Doug McDermott","SF",84,206,0.408,"2018"
"JaVale McGee","C",1,12,0.083,"2018"
"Rodney McGruder","SG",79,225,0.351,"2018"
"Alfonzo McKinnie","SF",42,118,0.356,"2018"
"Ben McLemore","SG",17,41,0.415,"2018"
"Jordan McRae","SG",10,35,0.286,"2018"
"Jodie Meeks","SG",8,18,0.444,"2018"
"Salah Mejri","C",11,34,0.324,"2018"
"De'Anthony Melton","PG",29,95,0.305,"2018"
"Chimezie Metu","PF",0,2,0,"2018"
"Khris Middleton","SF",179,474,0.378,"2018"
"C.J. Miles","SF",67,203,0.33,"2018"
"C.J. Miles","SF",43,137,0.314,"2018"
"C.J. Miles","SF",24,66,0.364,"2018"
"Darius Miller","SF",133,364,0.365,"2018"
"Malcolm Miller","SF",10,21,0.476,"2018"
"Patty Mills","PG",159,404,0.394,"2018"
"Paul Millsap","PF",58,159,0.365,"2018"
"Shake Milton","SG",14,44,0.318,"2018"
"Nikola Mirotić","PF",116,318,0.365,"2018"
"Nikola Mirotić","PF",85,231,0.368,"2018"
"Nikola Mirotić","PF",31,87,0.356,"2018"
"Donovan Mitchell","SG",188,519,0.362,"2018"
"Naz Mitrou-Long","SG",2,11,0.182,"2018"
"Malik Monk","SG",109,330,0.33,"2018"
"Greg Monroe","C",1,5,0.2,"2018"
"Greg Monroe","C",0,4,0,"2018"
"Greg Monroe","C",1,1,1,"2018"
"E'Twaun Moore","SG",76,176,0.432,"2018"
"Eric Moreland","PF",1,1,1,"2018"
"Eric Moreland","PF",1,1,1,"2018"
"Jaylen Morris","SG",1,3,0.333,"2018"
"Marcus Morris","PF",146,389,0.375,"2018"
"Markieff Morris","PF",68,203,0.335,"2018"
"Markieff Morris","PF",48,144,0.333,"2018"
"Markieff Morris","PF",20,59,0.339,"2018"
"Monte Morris","PG",94,227,0.414,"2018"
"Johnathan Motley","PF",0,3,0,"2018"
"Emmanuel Mudiay","PG",69,210,0.329,"2018"
"Jamal Murray","PG",152,414,0.367,"2018"
"Džanan Musa","SG",1,10,0.1,"2018"
"Mike Muscala","PF",89,256,0.348,"2018"
"Mike Muscala","PF",68,199,0.342,"2018"
"Mike Muscala","PF",21,57,0.368,"2018"
"Sviatoslav Mykhailiuk","SF",29,89,0.326,"2018"
"Sviatoslav Mykhailiuk","SF",27,85,0.318,"2018"
"Sviatoslav Mykhailiuk","SF",2,4,0.5,"2018"
"Abdel Nader","SF",32,100,0.32,"2018"
"Larry Nance Jr.","C",33,98,0.337,"2018"
"Shabazz Napier","PG",76,228,0.333,"2018"
"Raul Neto","PG",20,60,0.333,"2018"
"Georges Niang","PF",43,105,0.41,"2018"
"Joakim Noah","C",0,1,0,"2018"
"Dirk Nowitzki","PF",64,205,0.312,"2018"
"Frank Ntilikina","PG",33,115,0.287,"2018"
"James Nunnally","SF",8,25,0.32,"2018"
"James Nunnally","SF",5,13,0.385,"2018"
"James Nunnally","SF",3,12,0.25,"2018"
"Jusuf Nurkić","C",3,29,0.103,"2018"
"David Nwaba","SF",24,75,0.32,"2018"
"Royce O'Neale","SF",68,176,0.386,"2018"
"Kyle O'Quinn","C",1,12,0.083,"2018"
"Semi Ojeleye","PF",28,89,0.315,"2018"
"Jahlil Okafor","C",1,5,0.2,"2018"
"Elie Okobo","PG",39,132,0.295,"2018"
"Josh Okogie","SG",60,215,0.279,"2018"
"Victor Oladipo","SG",74,216,0.343,"2018"
"Kelly Olynyk","PF",113,319,0.354,"2018"
"Cedi Osman","SF",130,374,0.348,"2018"
"Kelly Oubre Jr.","SF",108,338,0.32,"2018"
"Kelly Oubre Jr.","SF",41,132,0.311,"2018"
"Kelly Oubre Jr.","SF",67,206,0.325,"2018"
"Zaza Pachulia","C",0,4,0,"2018"
"Jabari Parker","PF",61,195,0.313,"2018"
"Jabari Parker","PF",37,114,0.325,"2018"
"Jabari Parker","PF",24,81,0.296,"2018"
"Tony Parker","PG",13,51,0.255,"2018"
"Chandler Parsons","SF",29,94,0.309,"2018"
"Patrick Patterson","PF",46,137,0.336,"2018"
"Justin Patton","C",0,2,0,"2018"
"Chris Paul","PG",127,355,0.358,"2018"
"Cameron Payne","PG",25,84,0.298,"2018"
"Cameron Payne","PG",16,59,0.271,"2018"
"Cameron Payne","PG",9,25,0.36,"2018"
"Elfrid Payton","PG",33,105,0.314,"2018"
"Gary Payton II","PG",1,2,0.5,"2018"
"Theo Pinson","SG",12,46,0.261,"2018"
"Mason Plumlee","C",2,10,0.2,"2018"
"Quincy Pondexter","SF",6,18,0.333,"2018"
"Otto Porter","SF",104,256,0.406,"2018"
"Otto Porter","SF",65,176,0.369,"2018"
"Otto Porter","SF",39,80,0.488,"2018"
"Bobby Portis","PF",75,191,0.393,"2018"
"Bobby Portis","PF",27,72,0.375,"2018"
"Bobby Portis","PF",48,119,0.403,"2018"
"Dwight Powell","C",39,127,0.307,"2018"
"Norman Powell","SG",68,170,0.4,"2018"
"Alex Poythress","PF",9,23,0.391,"2018"
"Taurean Prince","SF",123,315,0.39,"2018"
"Ivan Rabb","PF",3,15,0.2,"2018"
"Chasson Randle","PG",46,115,0.4,"2018"
"Julius Randle","PF",67,195,0.344,"2018"
"J.J. Redick","SG",240,605,0.397,"2018"
"Davon Reed","SG",2,4,0.5,"2018"
"Cameron Reynolds","SG",21,51,0.412,"2018"
"Josh Richardson","SG",164,460,0.357,"2018"
"Malachi Richardson","SG",8,25,0.32,"2018"
"Austin Rivers","SG",104,327,0.318,"2018"
"Austin Rivers","SG",33,106,0.311,"2018"
"Austin Rivers","SG",71,221,0.321,"2018"
"Devin Robinson","SF",0,2,0,"2018"
"Duncan Robinson","SF",10,35,0.286,"2018"
"Glenn Robinson III","SF",18,62,0.29,"2018"
"Jerome Robinson","SG",18,57,0.316,"2018"
"Rajon Rondo","PG",51,142,0.359,"2018"
"Derrick Rose","PG",54,146,0.37,"2018"
"Terrence Ross","SG",217,566,0.383,"2018"
"Terry Rozier","PG",119,337,0.353,"2018"
"Ricky Rubio","PG",79,254,0.311,"2018"
"D'Angelo Russell","PG",234,635,0.369,"2018"
"Domantas Sabonis","C",9,17,0.529,"2018"
"Brandon Sampson","SG",11,29,0.379,"2018"
"JaKarr Sampson","SF",5,14,0.357,"2018"
"Dario Šarić","PF",118,323,0.365,"2018"
