"Player","Pos","X3P","X3PA","X3P.","year"
"Tyreke Evans","SF",21,48,0.438,"2016"
"Dante Exum","PG",44,149,0.295,"2016"
"Kenneth Faried","PF",0,6,0,"2016"
"Jordan Farmar","PG",4,9,0.444,"2016"
"Derrick Favors","PF",3,10,0.3,"2016"
"Kay Felder","PG",7,22,0.318,"2016"
"Raymond Felton","PG",46,144,0.319,"2016"
"Yogi Ferrell","PG",68,176,0.386,"2016"
"Yogi Ferrell","PG",8,27,0.296,"2016"
"Yogi Ferrell","PG",60,149,0.403,"2016"
"Dorian Finney-Smith","PF",56,191,0.293,"2016"
"Bryn Forbes","SG",17,53,0.321,"2016"
"Evan Fournier","SG",128,360,0.356,"2016"
"Randy Foye","SG",67,203,0.33,"2016"
"Tim Frazier","PG",40,128,0.313,"2016"
"Channing Frye","C",137,335,0.409,"2016"
"Danilo Gallinari","SF",126,324,0.389,"2016"
"Langston Galloway","PG",120,308,0.39,"2016"
"Langston Galloway","PG",101,268,0.377,"2016"
"Langston Galloway","PG",19,40,0.475,"2016"
"Patricio Garino","SG",0,5,0,"2016"
"Marc Gasol","C",104,268,0.388,"2016"
"Pau Gasol","C",56,104,0.538,"2016"
"Rudy Gay","SF",42,113,0.372,"2016"
"Michael Gbinije","SG",0,4,0,"2016"
"Alonzo Gee","SF",0,3,0,"2016"
"Paul George","SF",195,496,0.393,"2016"
"Marcus Georges-Hunt","SG",1,2,0.5,"2016"
"Jonathan Gibson","PG",15,45,0.333,"2016"
"Taj Gibson","PF",3,13,0.231,"2016"
"Taj Gibson","PF",2,12,0.167,"2016"
"Taj Gibson","PF",1,1,1,"2016"
"Manu Ginóbili","SG",89,227,0.392,"2016"
"Rudy Gobert","C",0,1,0,"2016"
"Archie Goodwin","SG",5,15,0.333,"2016"
"Archie Goodwin","SG",1,2,0.5,"2016"
"Archie Goodwin","SG",4,13,0.308,"2016"
"Aaron Gordon","SF",77,267,0.288,"2016"
"Eric Gordon","SG",246,661,0.372,"2016"
"Marcin Gortat","C",0,2,0,"2016"
"Treveon Graham","SG",9,15,0.6,"2016"
"Jerami Grant","PF",43,116,0.371,"2016"
"Jerami Grant","PF",0,2,0,"2016"
"Jerami Grant","PF",43,114,0.377,"2016"
"Jerian Grant","PG",49,134,0.366,"2016"
"Danny Green","SG",118,311,0.379,"2016"
"Draymond Green","PF",81,263,0.308,"2016"
"Gerald Green","SF",39,111,0.351,"2016"
"JaMychal Green","PF",55,145,0.379,"2016"
"Jeff Green","PF",53,193,0.275,"2016"
"Blake Griffin","PF",38,113,0.336,"2016"
"Justin Hamilton","C",55,180,0.306,"2016"
"A.J. Hammons","C",5,10,0.5,"2016"
"Tim Hardaway Jr.","SG",149,417,0.357,"2016"
"James Harden","PG",262,756,0.347,"2016"
"Maurice Harkless","SF",68,194,0.351,"2016"
"Justin Harper","PF",2,7,0.286,"2016"
"Montrezl Harrell","C",1,7,0.143,"2016"
"Devin Harris","PG",58,177,0.328,"2016"
"Gary Harris","SG",107,255,0.42,"2016"
"Joe Harris","SG",85,221,0.385,"2016"
"Manny Harris","SG",0,2,0,"2016"
"Tobias Harris","PF",109,314,0.347,"2016"
"Aaron Harrison","SG",0,2,0,"2016"
"Andrew Harrison","PG",43,156,0.276,"2016"
"Udonis Haslem","C",0,3,0,"2016"
"Spencer Hawes","PF",25,81,0.309,"2016"
"Spencer Hawes","PF",16,55,0.291,"2016"
"Spencer Hawes","PF",9,26,0.346,"2016"
"Gordon Hayward","SF",149,374,0.398,"2016"
"Gerald Henderson","SG",61,173,0.353,"2016"
"John Henson","C",0,1,0,"2016"
"Juan Hernangómez","PF",46,113,0.407,"2016"
"Willy Hernangómez","C",4,15,0.267,"2016"
"Mario Hezonja","SF",43,144,0.299,"2016"
"Buddy Hield","SG",148,379,0.391,"2016"
"Buddy Hield","SG",89,241,0.369,"2016"
"Buddy Hield","SG",59,138,0.428,"2016"
"Nenê","C",3,9,0.333,"2016"
"George Hill","PG",94,233,0.403,"2016"
"Solomon Hill","SF",94,270,0.348,"2016"
"Darrun Hilliard","SG",12,46,0.261,"2016"
"Jrue Holiday","PG",100,281,0.356,"2016"
"Justin Holiday","SG",97,273,0.355,"2016"
"Rondae Hollis-Jefferson","SF",15,67,0.224,"2016"
"Richaun Holmes","C",27,77,0.351,"2016"
"Rodney Hood","SG",114,307,0.371,"2016"
"Al Horford","C",86,242,0.355,"2016"
"Dwight Howard","C",0,2,0,"2016"
"Marcelo Huertas","PG",4,19,0.211,"2016"
"Josh Huestis","PF",2,4,0.5,"2016"
"Kris Humphries","PF",19,54,0.352,"2016"
"R.J. Hunter","SG",0,1,0,"2016"
"Serge Ibaka","PF",124,317,0.391,"2016"
"Serge Ibaka","PF",83,214,0.388,"2016"
"Serge Ibaka","PF",41,103,0.398,"2016"
"Andre Iguodala","SF",64,177,0.362,"2016"
"Ersan İlyasova","PF",142,402,0.353,"2016"
"Ersan İlyasova","PF",3,12,0.25,"2016"
"Ersan İlyasova","PF",107,298,0.359,"2016"
"Ersan İlyasova","PF",32,92,0.348,"2016"
"Joe Ingles","SF",123,279,0.441,"2016"
"Brandon Ingram","SF",55,187,0.294,"2016"
"Kyrie Irving","PG",177,441,0.401,"2016"
"Jarrett Jack","PG",0,1,0,"2016"
"Demetrius Jackson","PG",1,1,1,"2016"
"Pierre Jackson","PG",3,11,0.273,"2016"
"Reggie Jackson","PG",66,184,0.359,"2016"
"LeBron James","SF",124,342,0.363,"2016"
"Al Jefferson","C",0,1,0,"2016"
"Richard Jefferson","SF",62,186,0.333,"2016"
"John Jenkins","SG",1,2,0.5,"2016"
"Brandon Jennings","PG",79,252,0.313,"2016"
"Brandon Jennings","PG",68,200,0.34,"2016"
"Brandon Jennings","PG",11,52,0.212,"2016"
"Jonas Jerebko","PF",45,130,0.346,"2016"
"Amir Johnson","PF",27,66,0.409,"2016"
"James Johnson","PF",87,256,0.34,"2016"
"Joe Johnson","SF",106,258,0.411,"2016"
"Stanley Johnson","SF",45,154,0.292,"2016"
"Tyler Johnson","PG",93,250,0.372,"2016"
"Wesley Johnson","SF",29,118,0.246,"2016"
"Nikola Jokić","C",45,139,0.324,"2016"
"Dahntay Jones","SF",0,2,0,"2016"
"Derrick Jones Jr.","SF",3,11,0.273,"2016"
"James Jones","SF",31,66,0.47,"2016"
"Terrence Jones","PF",19,75,0.253,"2016"
"Terrence Jones","PF",19,75,0.253,"2016"
"Tyus Jones","PG",26,73,0.356,"2016"
"DeAndre Jordan","C",0,2,0,"2016"
"Cory Joseph","PG",48,135,0.356,"2016"
"Frank Kaminsky","C",116,354,0.328,"2016"
"Enes Kanter","C",5,38,0.132,"2016"
"Ryan Kelly","PF",4,10,0.4,"2016"
"Michael Kidd-Gilchrist","SF",1,9,0.111,"2016"
"Sean Kilpatrick","SG",105,308,0.341,"2016"
"Brandon Knight","SG",45,139,0.324,"2016"
"Kyle Korver","SG",162,359,0.451,"2016"
"Kyle Korver","SG",65,159,0.409,"2016"
"Kyle Korver","SG",97,200,0.485,"2016"
"Kosta Koufos","C",0,1,0,"2016"
"Mindaugas Kuzminskas","SF",54,168,0.321,"2016"
"Skal Labissière","PF",3,8,0.375,"2016"
"Jeremy Lamb","SG",41,146,0.281,"2016"
"Nicolás Laprovíttola","PG",10,27,0.37,"2016"
"Joffrey Lauvergne","PF-C",33,98,0.337,"2016"
"Joffrey Lauvergne","PF",27,78,0.346,"2016"
"Joffrey Lauvergne","C",6,20,0.3,"2016"
"Zach LaVine","SG",120,310,0.387,"2016"
"Ty Lawson","PG",34,118,0.288,"2016"
"Jake Layman","SF",13,51,0.255,"2016"
"Courtney Lee","SG",108,269,0.401,"2016"
"Alex Len","C",3,12,0.25,"2016"
"Kawhi Leonard","SF",147,387,0.38,"2016"
"Meyers Leonard","PF",74,213,0.347,"2016"
"Jon Leuer","PF",49,167,0.293,"2016"
"Caris LeVert","SF",59,184,0.321,"2016"
"DeAndre Liggins","SG",17,46,0.37,"2016"
"DeAndre Liggins","SG",17,45,0.378,"2016"
"DeAndre Liggins","SG",0,1,0,"2016"
"Damian Lillard","PG",214,579,0.37,"2016"
"Jeremy Lin","PG",58,156,0.372,"2016"
"Shaun Livingston","PG",1,3,0.333,"2016"
"Shawn Long","C",7,19,0.368,"2016"
"Kevon Looney","C",2,9,0.222,"2016"
"Brook Lopez","C",134,387,0.346,"2016"
"Robin Lopez","C",0,2,0,"2016"
"Kevin Love","PF",145,389,0.373,"2016"
"Kyle Lowry","PG",193,468,0.412,"2016"
"John Lucas III","PG",0,1,0,"2016"
"Timothé Luwawu-Cabarrot","SF",50,161,0.311,"2016"
"Trey Lyles","PF",65,204,0.319,"2016"
"Sheldon Mac","SG",7,30,0.233,"2016"
"Shelvin Mack","PG",37,120,0.308,"2016"
"Thon Maker","C",28,74,0.378,"2016"
"Jarell Martin","PF",9,25,0.36,"2016"
"Wesley Matthews","SG",174,479,0.363,"2016"
"Luc Mbah a Moute","SF",43,110,0.391,"2016"
"James Michael McAdoo","PF",2,8,0.25,"2016"
"Patrick McCaw","SG",41,123,0.333,"2016"
"CJ McCollum","SG",185,439,0.421,"2016"
"T.J. McConnell","PG",11,55,0.2,"2016"
"Chris McCullough","PF",1,7,0.143,"2016"
"Chris McCullough","PF",1,6,0.167,"2016"
"Chris McCullough","PF",0,1,0,"2016"
"K.J. McDaniels","SF",20,66,0.303,"2016"
"K.J. McDaniels","SF",9,27,0.333,"2016"
"K.J. McDaniels","SF",11,39,0.282,"2016"
"Doug McDermott","SF",77,208,0.37,"2016"
"Doug McDermott","SF",56,150,0.373,"2016"
"Doug McDermott","SF",21,58,0.362,"2016"
"JaVale McGee","C",0,3,0,"2016"
"Rodney McGruder","SG",73,220,0.332,"2016"
"Ben McLemore","SG",65,170,0.382,"2016"
"Jordan McRae","SG",18,51,0.353,"2016"
"Josh McRoberts","PF",13,31,0.419,"2016"
"Jodie Meeks","SG",56,137,0.409,"2016"
"Salah Mejri","C",1,3,0.333,"2016"
"Jordan Mickey","PF",0,1,0,"2016"
"Khris Middleton","SF",45,104,0.433,"2016"
"C.J. Miles","SF",169,409,0.413,"2016"
"Mike Miller","SF",8,20,0.4,"2016"
"Patty Mills","PG",147,355,0.414,"2016"
"Elijah Millsap","SG",0,2,0,"2016"
"Paul Millsap","PF",75,241,0.311,"2016"
"Nikola Mirotić","PF",129,377,0.342,"2016"
"Greg Monroe","C",0,4,0,"2016"
"E'Twaun Moore","SG",77,208,0.37,"2016"
"Marcus Morris","SF",118,357,0.331,"2016"
"Markieff Morris","PF",71,196,0.362,"2016"
"Anthony Morrow","SG",41,133,0.308,"2016"
"Anthony Morrow","SG",35,119,0.294,"2016"
"Anthony Morrow","SG",6,14,0.429,"2016"
"Donatas Motiejūnas","PF",11,47,0.234,"2016"
"Timofey Mozgov","C",0,1,0,"2016"
"Emmanuel Mudiay","PG",56,178,0.315,"2016"
"Shabazz Muhammad","SF",49,145,0.338,"2016"
"Dejounte Murray","PG",9,23,0.391,"2016"
"Jamal Murray","SG",115,344,0.334,"2016"
"Mike Muscala","C",46,110,0.418,"2016"
"Larry Nance Jr.","PF",10,36,0.278,"2016"
"Shabazz Napier","PG",34,92,0.37,"2016"
"Maurice Ndour","PF",1,7,0.143,"2016"
"Gary Neal","SG",0,2,0,"2016"
"Jameer Nelson","PG",106,273,0.388,"2016"
"Raul Neto","PG",10,31,0.323,"2016"
"Georges Niang","PF",1,12,0.083,"2016"
"Andrew Nicholson","PF",5,27,0.185,"2016"
"Andrew Nicholson","PF",3,16,0.188,"2016"
"Andrew Nicholson","PF",2,11,0.182,"2016"
"Joakim Noah","C",0,1,0,"2016"
"Nerlens Noel","C",0,1,0,"2016"
"Nerlens Noel","C",0,1,0,"2016"
"Lucas Nogueira","C",3,12,0.25,"2016"
"Steve Novak","PF",1,6,0.167,"2016"
"Dirk Nowitzki","PF",79,209,0.378,"2016"
"Jusuf Nurkić","C",0,1,0,"2016"
"Jusuf Nurkić","C",0,1,0,"2016"
"David Nwaba","SG",1,5,0.2,"2016"
"Johnny O'Bryant","PF",3,6,0.5,"2016"
"Johnny O'Bryant","PF",2,3,0.667,"2016"
"Johnny O'Bryant","PF",1,3,0.333,"2016"
"Kyle O'Quinn","C",2,17,0.118,"2016"
"Victor Oladipo","SG",127,352,0.361,"2016"
"Kelly Olynyk","C",68,192,0.354,"2016"
"Kelly Oubre Jr.","SF",54,188,0.287,"2016"
"Zaza Pachulia","C",0,2,0,"2016"
"Georgios Papagiannis","C",0,2,0,"2016"
"Jabari Parker","PF",65,178,0.365,"2016"
"Tony Parker","PG",23,69,0.333,"2016"
"Chandler Parsons","SF",25,93,0.269,"2016"
"Lamar Patterson","SG",1,6,0.167,"2016"
"Patrick Patterson","PF",94,253,0.372,"2016"
"Chris Paul","PG",124,302,0.411,"2016"
"Adreian Payne","PF",3,15,0.2,"2016"
"Cameron Payne","PG",27,86,0.314,"2016"
"Cameron Payne","PG",16,52,0.308,"2016"
"Cameron Payne","PG",11,34,0.324,"2016"
"Elfrid Payton","PG",40,146,0.274,"2016"
"Gary Payton II","PG",1,9,0.111,"2016"
"Paul Pierce","SF",15,43,0.349,"2016"
"Mason Plumlee","C",0,6,0,"2016"
"Mason Plumlee","C",0,5,0,"2016"
"Mason Plumlee","C",0,1,0,"2016"
"Otto Porter","SF",148,341,0.434,"2016"
"Bobby Portis","PF",32,96,0.333,"2016"
"Kristaps Porziņģis","PF",112,314,0.357,"2016"
"Dwight Powell","C",21,74,0.284,"2016"
"Norman Powell","SG",56,173,0.324,"2016"
"Alex Poythress","PF",6,19,0.316,"2016"
"Ronnie Price","PG",3,17,0.176,"2016"
"Taurean Prince","SF",33,102,0.324,"2016"
"Tim Quarterman","SG",5,13,0.385,"2016"
"Chasson Randle","PG",16,47,0.34,"2016"
"Chasson Randle","PG",6,15,0.4,"2016"
"Chasson Randle","PG",10,32,0.313,"2016"
"Julius Randle","PF",17,63,0.27,"2016"
"Zach Randolph","PF",21,94,0.223,"2016"
"J.J. Redick","SG",201,468,0.429,"2016"
"Willie Reed","C",1,4,0.25,"2016"
"Josh Richardson","SG",75,227,0.33,"2016"
"Malachi Richardson","SG",8,28,0.286,"2016"
"Austin Rivers","SG",111,299,0.371,"2016"
"Andre Roberson","SF",45,184,0.245,"2016"
"Brian Roberts","PG",17,44,0.386,"2016"
"Glenn Robinson III","SF",49,125,0.392,"2016"
"Thomas Robinson","PF",0,1,0,"2016"
"Sergio Rodríguez","PG",92,252,0.365,"2016"
"Rajon Rondo","PG",50,133,0.376,"2016"
"Derrick Rose","PG",13,60,0.217,"2016"
"Terrence Ross","SF",142,391,0.363,"2016"
"Terrence Ross","SF",96,256,0.375,"2016"
"Terrence Ross","SF",46,135,0.341,"2016"
"Terry Rozier","PG",57,179,0.318,"2016"
"Ricky Rubio","PG",60,196,0.306,"2016"
"Damjan Rudež","SF",20,64,0.313,"2016"
"Brandon Rush","SG",44,114,0.386,"2016"
"D'Angelo Russell","PG",135,384,0.352,"2016"
"Domantas Sabonis","PF",51,159,0.321,"2016"
"Dario Šarić","PF",106,341,0.311,"2016"
"Tomáš Satoranský","SG",9,37,0.243,"2016"
"Dennis Schröder","PG",100,294,0.34,"2016"
"Luis Scola","PF",17,50,0.34,"2016"
"Mike Scott","PF",4,27,0.148,"2016"
"Thabo Sefolosha","SF",41,120,0.342,"2016"
"Wayne Selden","SG",7,28,0.25,"2016"
"Wayne Selden","SG",4,7,0.571,"2016"
"Wayne Selden","SG",3,21,0.143,"2016"
"Kevin Séraphin","PF",0,2,0,"2016"
"Ramon Sessions","PG",21,62,0.339,"2016"
"Iman Shumpert","SG",94,261,0.36,"2016"
"Pascal Siakam","PF",1,7,0.143,"2016"
"Jonathon Simmons","SG",30,102,0.294,"2016"
"Kyle Singler","SF",7,37,0.189,"2016"
"Marcus Smart","SG",94,332,0.283,"2016"
"Ish Smith","PG",28,105,0.267,"2016"
"J.R. Smith","SG",95,271,0.351,"2016"
"Jason Smith","C",37,78,0.474,"2016"
"Tony Snell","SG",144,355,0.406,"2016"
"Marreese Speights","C",103,277,0.372,"2016"
"Tiago Splitter","C",2,6,0.333,"2016"
"Nik Stauskas","SG",132,359,0.368,"2016"
"Lance Stephenson","SG",6,20,0.3,"2016"
"Lance Stephenson","SG",1,10,0.1,"2016"
"Lance Stephenson","SG",0,2,0,"2016"
"Lance Stephenson","SG",5,8,0.625,"2016"
"Rodney Stuckey","PG",19,60,0.317,"2016"
"Jared Sullinger","PF",3,18,0.167,"2016"
"Isaiah Taylor","PG",0,2,0,"2016"
"Jeff Teague","PG",90,252,0.357,"2016"
"Mirza Teletović","PF",104,305,0.341,"2016"
"Garrett Temple","SG",82,220,0.373,"2016"
"Jason Terry","SG",73,171,0.427,"2016"
"Isaiah Thomas","PG",245,646,0.379,"2016"
"Lance Thomas","PF",38,85,0.447,"2016"
"Hollis Thompson","SG",32,95,0.337,"2016"
"Hollis Thompson","SG",26,71,0.366,"2016"
"Hollis Thompson","SG",6,24,0.25,"2016"
"Klay Thompson","SG",268,647,0.414,"2016"
"Tristan Thompson","C",0,3,0,"2016"
"Marcus Thornton","SG",28,80,0.35,"2016"
"Anthony Tolliver","PF",90,230,0.391,"2016"
"Axel Toupane","SF",1,4,0.25,"2016"
"Axel Toupane","SF",0,1,0,"2016"
"Axel Toupane","SF",1,3,0.333,"2016"
"Karl-Anthony Towns","C",101,275,0.367,"2016"
"P.J. Tucker","SF",70,196,0.357,"2016"
"P.J. Tucker","SF",46,136,0.338,"2016"
"P.J. Tucker","SF",24,60,0.4,"2016"
"Evan Turner","SF",31,118,0.263,"2016"
"Myles Turner","C",40,115,0.348,"2016"
"Beno Udrih","PG",11,32,0.344,"2016"
"Tyler Ulis","PG",21,79,0.266,"2016"
"Jarrod Uthoff","PF",3,9,0.333,"2016"
"Jonas Valančiūnas","C",1,2,0.5,"2016"
"Denzel Valentine","SG",73,208,0.351,"2016"
"Fred VanVleet","PG",11,29,0.379,"2016"
"Greivis Vásquez","PG",1,3,0.333,"2016"
"Rashad Vaughn","SG",26,81,0.321,"2016"
"Noah Vonleh","PF",7,20,0.35,"2016"
"Nikola Vučević","C",23,75,0.307,"2016"
"Sasha Vujačić","SG",23,74,0.311,"2016"
"Dwyane Wade","SG",45,145,0.31,"2016"
"Dion Waiters","SG",85,215,0.395,"2016"
"Kemba Walker","PG",240,602,0.399,"2016"
"John Wall","PG",89,272,0.327,"2016"
"T.J. Warren","SF",26,98,0.265,"2016"
"C.J. Watson","PG",32,105,0.305,"2016"
"Briante Weber","PG",1,10,0.1,"2016"
"Briante Weber","PG",0,3,0,"2016"
"Briante Weber","PG",1,7,0.143,"2016"
"David West","C",3,8,0.375,"2016"
"Russell Westbrook","PG",200,583,0.343,"2016"
"Okaro White","PF",12,34,0.353,"2016"
"Isaiah Whitehead","PG",44,149,0.295,"2016"
"Andrew Wiggins","SF",103,289,0.356,"2016"
"C.J. Wilcox","SG",3,15,0.2,"2016"
"Alan Williams","C",0,1,0,"2016"
"Deron Williams","PG",85,234,0.363,"2016"
"Deron Williams","PG",63,181,0.348,"2016"
"Deron Williams","PG",22,53,0.415,"2016"
"Derrick Williams","PF",30,97,0.309,"2016"
"Derrick Williams","PF",9,45,0.2,"2016"
"Derrick Williams","PF",21,52,0.404,"2016"
"Lou Williams","SG",163,446,0.365,"2016"
"Lou Williams","SG",122,317,0.385,"2016"
"Lou Williams","SG",41,129,0.318,"2016"
"Marvin Williams","PF",124,354,0.35,"2016"
"Reggie Williams","SF",5,11,0.455,"2016"
"Troy Williams","SF",18,62,0.29,"2016"
"Troy Williams","SF",10,41,0.244,"2016"
"Troy Williams","SF",8,21,0.381,"2016"
"Kyle Wiltjer","PF",4,13,0.308,"2016"
"Justise Winslow","SF",7,35,0.2,"2016"
"Jeff Withey","C",0,1,0,"2016"
"Christian Wood","PF",0,5,0,"2016"
"Metta World Peace","SF",9,38,0.237,"2016"
"Brandan Wright","PF",0,1,0,"2016"
"Delon Wright","PG",10,30,0.333,"2016"
"James Young","SG",12,35,0.343,"2016"
"Joe Young","PG",5,23,0.217,"2016"
"Nick Young","SG",170,421,0.404,"2016"
"Thaddeus Young","PF",45,118,0.381,"2016"
"Cody Zeller","C",0,1,0,"2016"
"Tyler Zeller","C",0,1,0,"2016"
"Paul Zipser","SF",33,99,0.333,"2016"
"Ivica Zubac","C",0,3,0,"2016"
