"Player","Pos","X3P","X3PA","X3P.","year"
"Reggie Miller*","SG",96,298,0.322,"2004"
"Cuttino Mobley","SG",150,342,0.439,"2004"
"Cuttino Mobley","SG",58,125,0.464,"2004"
"Cuttino Mobley","SG",92,217,0.424,"2004"
"Nazr Mohammed","C",0,1,0,"2004"
"Nazr Mohammed","C",0,1,0,"2004"
"Jérôme Moïso","C-PF",0,1,0,"2004"
"Jérôme Moïso","C",0,1,0,"2004"
"Mikki Moore","PF",1,5,0.2,"2004"
"Troy Murphy","PF",59,148,0.399,"2004"
"Lamond Murray","SF",46,105,0.438,"2004"
"Ronald Murray","SG",24,95,0.253,"2004"
"Mamadou N'Diaye","C",0,1,0,"2004"
"Boštjan Nachbar","PF-SF",75,196,0.383,"2004"
"Boštjan Nachbar","SF",10,21,0.476,"2004"
"Boštjan Nachbar","PF",65,175,0.371,"2004"
"Lee Nailon","SF",0,2,0,"2004"
"Eduardo Nájera","PF",6,21,0.286,"2004"
"Eduardo Nájera","PF",6,15,0.4,"2004"
"Eduardo Nájera","PF",0,6,0,"2004"
"Steve Nash*","PG",94,218,0.431,"2004"
"Jameer Nelson","PG",44,141,0.312,"2004"
"Ira Newble","SG",19,53,0.358,"2004"
"Andrés Nocioni","SF",25,97,0.258,"2004"
"Moochie Norris","PG",0,12,0,"2004"
"Moochie Norris","PG",0,12,0,"2004"
"Dirk Nowitzki","PF",91,228,0.399,"2004"
"Jermaine O'Neal","PF",1,6,0.167,"2004"
"Lamar Odom","PF",36,117,0.308,"2004"
"Emeka Okafor","PF",0,1,0,"2004"
"Mehmet Okur","C",17,63,0.27,"2004"
"Greg Ostertag","C",0,2,0,"2004"
"Travis Outlaw","SF",4,10,0.4,"2004"
"Zaza Pachulia","C",0,1,0,"2004"
"Scott Padgett","PF",50,126,0.397,"2004"
"Milt Palacio","PG",2,12,0.167,"2004"
"Jannero Pargo","PG",23,66,0.348,"2004"
"Smush Parker","PG",3,13,0.231,"2004"
"Smush Parker","PG",2,9,0.222,"2004"
"Smush Parker","PG",1,4,0.25,"2004"
"Tony Parker","PG",43,156,0.276,"2004"
"Ruben Patterson","SF",2,25,0.08,"2004"
"Sasha Pavlović","SG",30,78,0.385,"2004"
"Gary Payton*","PG",42,129,0.326,"2004"
"Anthony Peeler","SG",25,65,0.385,"2004"
"Kirk Penney","SG",0,1,0,"2004"
"Wesley Person","SF",41,89,0.461,"2004"
"Wesley Person","SF",8,21,0.381,"2004"
"Wesley Person","SF",33,68,0.485,"2004"
"Morris Peterson","SG",129,335,0.385,"2004"
"Eric Piatkowski","SG",57,134,0.425,"2004"
"Paul Pierce","SF",108,292,0.37,"2004"
"Mickaël Piétrus","SF",67,195,0.344,"2004"
"Zoran Planinić","PG",15,40,0.375,"2004"
"James Posey","SF",55,178,0.309,"2004"
"Vitaly Potapenko","C",0,1,0,"2004"
"Tayshaun Prince","SF",47,138,0.341,"2004"
"Laron Profit","SF",8,28,0.286,"2004"
"Vladimir Radmanović","PF",128,329,0.389,"2004"
"Zach Randolph","PF",0,6,0,"2004"
"Michael Redd","SG",104,293,0.355,"2004"
"Justin Reed","SF",0,3,0,"2004"
"Jason Richardson","SG",125,370,0.338,"2004"
"Quentin Richardson","SG",226,631,0.358,"2004"
"Luke Ridnour","PG",67,178,0.376,"2004"
"Bernard Robinson","SG",3,8,0.375,"2004"
"Clifford Robinson","C-PF",67,193,0.347,"2004"
"Clifford Robinson","C",42,127,0.331,"2004"
"Clifford Robinson","PF",25,66,0.379,"2004"
"Glenn Robinson","SF",2,6,0.333,"2004"
"Rodney Rogers","SF-PF",48,168,0.286,"2004"
"Rodney Rogers","SF",25,92,0.272,"2004"
"Rodney Rogers","PF",23,76,0.303,"2004"
"Jalen Rose","SF",108,274,0.394,"2004"
"Malik Rose","PF",1,10,0.1,"2004"
"Malik Rose","PF",0,4,0,"2004"
"Malik Rose","PF",1,6,0.167,"2004"
"Quinton Ross","SG",1,4,0.25,"2004"
"Michael Ruffin","C",0,1,0,"2004"
"Kareem Rush","SG",51,137,0.372,"2004"
"Kareem Rush","SG",2,10,0.2,"2004"
"Kareem Rush","SG",49,127,0.386,"2004"
"Bryon Russell","SF",56,149,0.376,"2004"
"John Salmons","SG",31,91,0.341,"2004"
"Brian Scalabrine","PF",22,68,0.324,"2004"
"Ansu Sesay","SF",2,8,0.25,"2004"
"Bobby Simmons","SF",50,115,0.435,"2004"
"Brian Skinner","C-PF",0,1,0,"2004"
"Brian Skinner","PF",0,1,0,"2004"
"Tamar Slay","SG",2,12,0.167,"2004"
"Donta Smith","SG",6,22,0.273,"2004"
"J.R. Smith","SG",81,281,0.288,"2004"
"Jabari Smith","PF",1,2,0.5,"2004"
"Joe Smith","PF",0,1,0,"2004"
"Josh Smith","SF",4,23,0.174,"2004"
"Steve Smith","SG",41,105,0.39,"2004"
"Steve Smith","SG",38,90,0.422,"2004"
"Steve Smith","SG",3,15,0.2,"2004"
"Theron Smith","SF",3,12,0.25,"2004"
"Eric Snow","SG",13,45,0.289,"2004"
"Kirk Snyder","SG",30,85,0.353,"2004"
"Darius Songaila","PF",0,3,0,"2004"
"Latrell Sprewell","SF",69,211,0.327,"2004"
"Jerry Stackhouse","SG",32,120,0.267,"2004"
"DeShawn Stevenson","SG",25,67,0.373,"2004"
"Peja Stojaković","SF",174,433,0.402,"2004"
"Awvee Storey","SG",1,2,0.5,"2004"
"Damon Stoudamire","PG",181,490,0.369,"2004"
"Amar'e Stoudemire","C",3,16,0.188,"2004"
"Erick Strickland","SG",21,83,0.253,"2004"
"Rod Strickland","PG",1,2,0.5,"2004"
"Bruno Šundov","C",1,3,0.333,"2004"
"Bob Sura","PG",55,155,0.355,"2004"
"Mike Sweetney","C",0,1,0,"2004"
"Stromile Swift","PF",0,4,0,"2004"
"Wally Szczerbiak","SF",63,169,0.373,"2004"
"Yuta Tabuse","PG",1,1,1,"2004"
"Maurice Taylor","PF-C",3,9,0.333,"2004"
"Maurice Taylor","PF",3,8,0.375,"2004"
"Maurice Taylor","C",0,1,0,"2004"
"Sebastian Telfair","PG",17,69,0.246,"2004"
"Jason Terry","PG",103,245,0.42,"2004"
"Billy Thomas","SF",17,56,0.304,"2004"
"Kenny Thomas","PF",1,5,0.2,"2004"
"Kenny Thomas","PF",1,4,0.25,"2004"
"Kenny Thomas","PF",0,1,0,"2004"
"Kurt Thomas","PF",2,4,0.5,"2004"
"Tim Thomas","SF",85,208,0.409,"2004"
"Jamaal Tinsley","PG",58,156,0.372,"2004"
"Robert Traylor","C",0,8,0,"2004"
"Nikoloz Tskitishvili","PF",2,17,0.118,"2004"
"Nikoloz Tskitishvili","PF",0,7,0,"2004"
"Nikoloz Tskitishvili","PF",2,10,0.2,"2004"
"Hedo Türkoğlu","SF",93,245,0.38,"2004"
"Beno Udrih","PG",58,142,0.408,"2004"
"Nick Van Exel","SG",100,257,0.389,"2004"
"Keith Van Horn","SF-PF",54,142,0.38,"2004"
"Keith Van Horn","SF",30,78,0.385,"2004"
"Keith Van Horn","PF",24,64,0.375,"2004"
"Anderson Varejão","PF",0,2,0,"2004"
"Jacque Vaughn","SG",5,15,0.333,"2004"
"Jackson Vroman","C-PF",0,3,0,"2004"
"Jackson Vroman","C",0,3,0,"2004"
"Sasha Vujačić","SG",17,63,0.27,"2004"
"Dwyane Wade","SG",13,45,0.289,"2004"
"Dajuan Wagner","SG",5,26,0.192,"2004"
"Antoine Walker","PF",110,341,0.323,"2004"
"Antoine Walker","PF",85,268,0.317,"2004"
"Antoine Walker","PF",25,73,0.342,"2004"
"Ben Wallace","C",1,9,0.111,"2004"
"Gerald Wallace","SF",17,62,0.274,"2004"
"Rasheed Wallace","PF",75,236,0.318,"2004"
"Luke Walton","SF",16,61,0.262,"2004"
"Charlie Ward","PG",16,51,0.314,"2004"
"Earl Watson","PG",52,163,0.319,"2004"
"Chris Webber","PF",15,44,0.341,"2004"
"Chris Webber","PF",11,29,0.379,"2004"
"Chris Webber","PF",4,15,0.267,"2004"
"Bonzi Wells","SG",36,104,0.346,"2004"
"Jiří Welsch","SG-SF",34,110,0.309,"2004"
"Jiří Welsch","SG",32,99,0.323,"2004"
"Jiří Welsch","SF",2,11,0.182,"2004"
"David Wesley","SG",118,315,0.375,"2004"
"David Wesley","SG",28,80,0.35,"2004"
"David Wesley","SG",90,235,0.383,"2004"
"David West","SF",2,5,0.4,"2004"
"Delonte West","SG",24,67,0.358,"2004"
"Rodney White","SF",24,60,0.4,"2004"
"Rodney White","SF",19,44,0.432,"2004"
"Rodney White","SF",5,16,0.313,"2004"
"Damien Wilkins","SF",16,59,0.271,"2004"
"Mike Wilks","PG",5,16,0.313,"2004"
"Eric Williams","SG",28,73,0.384,"2004"
"Eric Williams","SG",17,40,0.425,"2004"
"Eric Williams","SG",11,33,0.333,"2004"
"Frank Williams","SG",0,4,0,"2004"
"Jason Williams","PG",107,330,0.324,"2004"
"Jerome Williams","SF",0,5,0,"2004"
"Mo Williams","PG",32,99,0.323,"2004"
"Scott Williams","C",0,1,0,"2004"
"Corliss Williamson","PF",0,2,0,"2004"
"Corliss Williamson","PF",0,2,0,"2004"
"Kevin Willis","C",0,2,0,"2004"
"Loren Woods","C",0,1,0,"2004"
"Metta World Peace","SF",7,17,0.412,"2004"
"Dorell Wright","SF",0,4,0,"2004"
"Lorenzen Wright","C",0,3,0,"2004"
"Wang Zhizhi","C",2,3,0.667,"2004"
