"Player","Pos","X3P","X3PA","X3P.","year"
"Cedric Bozeman","SG",2,13,0.154,"2006"
"Elton Brand","PF",1,1,1,"2006"
"Ronnie Brewer","SG",0,9,0,"2006"
"Primož Brezec","C",1,3,0.333,"2006"
"Andre Brown","PF",0,1,0,"2006"
"Dee Brown","PG",6,28,0.214,"2006"
"Devin Brown","SG",81,227,0.357,"2006"
"Kwame Brown","C",0,1,0,"2006"
"P.J. Brown","PF",0,2,0,"2006"
"Shannon Brown","SG",7,25,0.28,"2006"
"Kobe Bryant*","SG",137,398,0.344,"2006"
"Greg Buckner","SG",32,103,0.311,"2006"
"Pat Burke","C",6,22,0.273,"2006"
"Caron Butler","SF",18,72,0.25,"2006"
"Rasual Butler","SF",134,363,0.369,"2006"
"Andrew Bynum","C",0,3,0,"2006"
"José Calderón","PG",25,75,0.333,"2006"
"Marcus Camby","C",0,2,0,"2006"
"Brian Cardinal","PF",18,44,0.409,"2006"
"Rodney Carney","SF",25,72,0.347,"2006"
"Matt Carroll","SG",111,267,0.416,"2006"
"Anthony Carter","PG",0,2,0,"2006"
"Vince Carter","SG",156,437,0.357,"2006"
"Sam Cassell","PG",32,109,0.294,"2006"
"Tyson Chandler","C",0,1,0,"2006"
"Josh Childress","SG",26,77,0.338,"2006"
"Doug Christie","SG",1,6,0.167,"2006"
"Speedy Claxton","PG",6,28,0.214,"2006"
"Jason Collins","PF",0,2,0,"2006"
"Mardy Collins","SF",13,47,0.277,"2006"
"Nick Collison","C",0,2,0,"2006"
"Brian Cook","PF",46,115,0.4,"2006"
"Jamal Crawford","SG",103,322,0.32,"2006"
"Austin Croshere","PF",26,91,0.286,"2006"
"Eddy Curry","C",1,1,1,"2006"
"Samuel Dalembert","C",0,2,0,"2006"
"Antonio Daniels","SG",19,63,0.302,"2006"
"Marquis Daniels","SG",6,26,0.231,"2006"
"Baron Davis","PG",85,280,0.304,"2006"
"Ricky Davis","SF",123,310,0.397,"2006"
"Carlos Delfino","SG",46,138,0.333,"2006"
"Luol Deng","SF",1,7,0.143,"2006"
"Boris Diaw","PF",15,45,0.333,"2006"
"Yakhouba Diawara","SG",49,170,0.288,"2006"
"Dan Dickau","PG",16,61,0.262,"2006"
"Travis Diener","PG",18,50,0.36,"2006"
"DeSagana Diop","C",0,1,0,"2006"
"Juan Dixon","SG",79,226,0.35,"2006"
"Juan Dixon","SG",52,143,0.364,"2006"
"Juan Dixon","SG",27,83,0.325,"2006"
"Michael Doleac","C",0,1,0,"2006"
"Keyon Dooling","SG",31,96,0.323,"2006"
"Quincy Douby","PG",12,50,0.24,"2006"
"Chris Duhon","PG",88,245,0.359,"2006"
"Tim Duncan*","C",1,9,0.111,"2006"
"Mike Dunleavy","SG-PF",70,224,0.313,"2006"
"Mike Dunleavy","PF",36,104,0.346,"2006"
"Mike Dunleavy","SG",34,120,0.283,"2006"
"Monta Ellis","SG",39,143,0.273,"2006"
"Francisco Elson","C",0,2,0,"2006"
"Maurice Evans","SG",48,133,0.361,"2006"
"Daniel Ewing","PG",14,44,0.318,"2006"
"Jordan Farmar","PG",45,137,0.328,"2006"
"Desmon Farmer","SG",2,8,0.25,"2006"
"Raymond Felton","PG",103,312,0.33,"2006"
"Michael Finley","SF",104,286,0.364,"2006"
"Derek Fisher","SG",48,156,0.308,"2006"
"T.J. Ford","PG",21,69,0.304,"2006"
"Danny Fortson","C",0,1,0,"2006"
"Jeff Foster","C",0,1,0,"2006"
"Randy Foye","PG",68,185,0.368,"2006"
"Steve Francis","SG",42,111,0.378,"2006"
"Matt Freije","PF",3,22,0.136,"2006"
"Channing Frye","PF",3,18,0.167,"2006"
"Dan Gadzuric","C",0,1,0,"2006"
"Jorge Garbajosa","PF",66,193,0.342,"2006"
"Francisco García","SF",53,149,0.356,"2006"
"Kevin Garnett*","PF",12,56,0.214,"2006"
"Pat Garrity","PF",11,32,0.344,"2006"
"Pau Gasol","C",3,11,0.273,"2006"
"Rudy Gay","SF",52,143,0.364,"2006"
"Mickaël Gelabale","SF",11,47,0.234,"2006"
"Devean George","SF",53,150,0.353,"2006"
"Daniel Gibson","PG",52,124,0.419,"2006"
"Manu Ginóbili","SG",128,323,0.396,"2006"
"Gordan Giriček","SG",52,122,0.426,"2006"
"Ryan Gomes","PF",16,42,0.381,"2006"
"Drew Gooden","PF",1,6,0.167,"2006"
"Ben Gordon","SG",155,375,0.413,"2006"
"Joey Graham","SF",9,31,0.29,"2006"
"Stephen Graham","SG",3,11,0.273,"2006"
"Danny Granger","SF",110,288,0.382,"2006"
"Gerald Green","SF",95,258,0.368,"2006"
"Willie Green","SG",51,157,0.325,"2006"
"Orien Greene","SG",2,11,0.182,"2006"
"Lynn Greer","SG",18,52,0.346,"2006"
"Adrian Griffin","SF",0,6,0,"2006"
"Eddie Griffin","PF",0,1,0,"2006"
"Richard Hamilton","SG",44,129,0.341,"2006"
"Matt Harpring","SF",13,39,0.333,"2006"
"Al Harrington","PF",127,293,0.433,"2006"
"Al Harrington","PF",54,118,0.458,"2006"
"Al Harrington","PF",73,175,0.417,"2006"
"Junior Harrington","PG",7,26,0.269,"2006"
"Devin Harris","PG",14,50,0.28,"2006"
"Jason Hart","PG",7,29,0.241,"2006"
"Jason Hart","PG",3,6,0.5,"2006"
"Jason Hart","PG",4,23,0.174,"2006"
"Udonis Haslem","PF",0,4,0,"2006"
"Trenton Hassell","SG",6,25,0.24,"2006"
"Jarvis Hayes","SF",66,183,0.361,"2006"
"Luther Head","SG",177,401,0.441,"2006"
"Walter Herrmann","PF",53,115,0.461,"2006"
"Nenê","C",0,1,0,"2006"
"Grant Hill*","SG",2,12,0.167,"2006"
"Kirk Hinrich","PG",140,337,0.415,"2006"
"Robert Hite","SG",5,23,0.217,"2006"
"Robert Horry","PF",50,149,0.336,"2006"
"Eddie House","SG",75,175,0.429,"2006"
"Dwight Howard","C",1,2,0.5,"2006"
"Josh Howard","SF",92,239,0.385,"2006"
"Troy Hudson","PG",28,80,0.35,"2006"
"Larry Hughes","SG",74,222,0.333,"2006"
"Lindsey Hunter","PG",38,119,0.319,"2006"
"Andre Iguodala","SG",48,155,0.31,"2006"
"Zydrunas Ilgauskas","C",0,1,0,"2006"
"Ersan İlyasova","PF",54,148,0.365,"2006"
"Allen Iverson*","SG-PG",62,197,0.315,"2006"
"Allen Iverson*","PG",12,53,0.226,"2006"
"Allen Iverson*","SG",50,144,0.347,"2006"
"Royal Ivey","PG",5,16,0.313,"2006"
"Jarrett Jack","PG",63,180,0.35,"2006"
"Bobby Jackson","SG",54,165,0.327,"2006"
"Luke Jackson","SF",5,17,0.294,"2006"
"Luke Jackson","SF",1,4,0.25,"2006"
"Luke Jackson","SF",4,13,0.308,"2006"
"Marc Jackson","PF",0,1,0,"2006"
"Stephen Jackson","SF-SG",100,311,0.322,"2006"
"Stephen Jackson","SG",41,138,0.297,"2006"
"Stephen Jackson","SF",59,173,0.341,"2006"
"LeBron James","SF",99,310,0.319,"2006"
"Mike James","PG",80,215,0.372,"2006"
"Antawn Jamison","PF",138,379,0.364,"2006"
"Marko Jarić","SG",32,85,0.376,"2006"
"Šarūnas Jasikevičius","SG-PG",44,130,0.338,"2006"
"Šarūnas Jasikevičius","SG",32,86,0.372,"2006"
"Šarūnas Jasikevičius","PG",12,44,0.273,"2006"
"Al Jefferson","C",0,1,0,"2006"
"Richard Jefferson","SF",52,145,0.359,"2006"
"Jared Jeffries","SF",2,20,0.1,"2006"
"Amir Johnson","PF",0,3,0,"2006"
"Anthony Johnson","PG",25,73,0.342,"2006"
"Anthony Johnson","PG",11,29,0.379,"2006"
"Anthony Johnson","PG",14,44,0.318,"2006"
"DerMarr Johnson","SF",19,88,0.216,"2006"
"Joe Johnson","SG",119,312,0.381,"2006"
"Linton Johnson","PF",10,30,0.333,"2006"
"Bobby Jones","SF",1,9,0.111,"2006"
"Dahntay Jones","SG",5,12,0.417,"2006"
"Damon Jones","PG",89,231,0.385,"2006"
"Eddie Jones","SG",78,222,0.351,"2006"
"Eddie Jones","SG",22,74,0.297,"2006"
"Eddie Jones","SG",56,148,0.378,"2006"
"Fred Jones","SG",39,128,0.305,"2006"
"Fred Jones","SG",32,101,0.317,"2006"
"Fred Jones","SG",7,27,0.259,"2006"
"James Jones","SF",90,238,0.378,"2006"
"Jumaine Jones","SF",10,32,0.313,"2006"
"Solomon Jones","PF",0,1,0,"2006"
"Chris Kaman","C",0,1,0,"2006"
"Jason Kapono","SF",108,210,0.514,"2006"
"Viktor Khryapa","PF",0,6,0,"2006"
"Jason Kidd*","PG",124,361,0.343,"2006"
"Tarence Kinsey","SG",13,46,0.283,"2006"
"Andrei Kirilenko","SF",16,75,0.213,"2006"
"Linas Kleiza","PF",83,221,0.376,"2006"
"Brevin Knight","PG",1,18,0.056,"2006"
"Yaroslav Korolev","SF",1,5,0.2,"2006"
"Kyle Korver","SF",132,307,0.43,"2006"
"Nenad Krstić","C",0,1,0,"2006"
"Raef LaFrentz","PF",2,23,0.087,"2006"
"Rashard Lewis","SF",151,387,0.39,"2006"
"Shaun Livingston","PG",5,16,0.313,"2006"
"Kyle Lowry","PG",3,8,0.375,"2006"
"John Lucas III","PG",15,59,0.254,"2006"
"Tyronn Lue","PG",56,161,0.348,"2006"
"Corey Maggette","SF",13,65,0.2,"2006"
"Stephon Marbury","PG",123,345,0.357,"2006"
"Shawn Marion","SF",80,252,0.317,"2006"
"Damir Markota","PF",6,16,0.375,"2006"
"Sean Marks","PF",0,1,0,"2006"
"Donyell Marshall","PF",95,271,0.351,"2006"
"Rawle Marshall","SG",4,18,0.222,"2006"
"Darrick Martin","PG",13,37,0.351,"2006"
"Kenyon Martin","PF",0,1,0,"2006"
"Kevin Martin","SG",127,333,0.381,"2006"
"Roger Mason","SG",33,102,0.324,"2006"
"Sean May","PF",2,3,0.667,"2006"
"Rashad McCants","SG",20,75,0.267,"2006"
"Ivan McFarlin","PF",0,1,0,"2006"
"Tracy McGrady*","SG",126,381,0.331,"2006"
"Jeff McInnis","PG",1,8,0.125,"2006"
"Keith McLeod","PG",16,45,0.356,"2006"
"Keith McLeod","PG",9,23,0.391,"2006"
"Keith McLeod","PG",7,22,0.318,"2006"
"Stanislav Medvedenko","C",1,2,0.5,"2006"
"C.J. Miles","SG",7,32,0.219,"2006"
"Darko Miličić","PF",0,1,0,"2006"
"Andre Miller","PG",5,35,0.143,"2006"
"Andre Miller","PG",4,16,0.25,"2006"
"Andre Miller","PG",1,19,0.053,"2006"
"Brad Miller","C",5,33,0.152,"2006"
"Mike Miller","SG",202,498,0.406,"2006"
"Paul Millsap","PF",1,3,0.333,"2006"
"Yao Ming*","C",0,2,0,"2006"
"Cuttino Mobley","SG",101,246,0.411,"2006"
"Mikki Moore","C",0,1,0,"2006"
"Adam Morrison","PF",87,258,0.337,"2006"
"Troy Murphy","PF",58,147,0.395,"2006"
"Troy Murphy","PF",22,59,0.373,"2006"
"Troy Murphy","PF",36,88,0.409,"2006"
"Ronald Murray","SG",24,83,0.289,"2006"
"Boštjan Nachbar","SF",112,265,0.423,"2006"
"Eduardo Nájera","PF",1,12,0.083,"2006"
"Steve Nash*","PG",156,343,0.455,"2006"
"Jameer Nelson","PG",65,194,0.335,"2006"
"Rasho Nesterović","C",0,1,0,"2006"
"Ira Newble","SF",8,15,0.533,"2006"
"Andrés Nocioni","PF",80,209,0.383,"2006"
"David Noel","PF",17,53,0.321,"2006"
"Steve Novak","SF",13,39,0.333,"2006"
"Dirk Nowitzki","PF",72,173,0.416,"2006"
"Jermaine O'Neal","C",0,7,0,"2006"
"Lamar Odom","PF",54,182,0.297,"2006"
"Mehmet Okur","C",129,336,0.384,"2006"
"Kevin Ollie","PG",0,2,0,"2006"
"Travis Outlaw","PF",10,37,0.27,"2006"
"Zaza Pachulia","C",0,1,0,"2006"
"Scott Padgett","PF",8,33,0.242,"2006"
"Scott Padgett","PF",8,29,0.276,"2006"
"Scott Padgett","PF",0,4,0,"2006"
"Jannero Pargo","PG",81,209,0.388,"2006"
"Anthony Parker","SG",115,261,0.441,"2006"
"Smush Parker","PG",110,301,0.365,"2006"
"Tony Parker","PG",15,38,0.395,"2006"
"Ruben Patterson","SF",3,19,0.158,"2006"
"Chris Paul","PG",50,143,0.35,"2006"
"Sasha Pavlović","SG",60,148,0.405,"2006"
"Gary Payton*","PG",32,123,0.26,"2006"
"Kendrick Perkins","C",0,3,0,"2006"
"Morris Peterson","SF",106,295,0.359,"2006"
"Eric Piatkowski","SG",7,18,0.389,"2006"
"Paul Pierce","SG",107,275,0.389,"2006"
"Mickaël Piétrus","SF",93,240,0.388,"2006"
"Kevinn Pinkney","PF",1,2,0.5,"2006"
"James Posey","SF",97,259,0.375,"2006"
"Leon Powe","C",0,2,0,"2006"
"Roger Powell","SF",0,1,0,"2006"
"Ronnie Price","PG",21,65,0.323,"2006"
"Tayshaun Prince","SF",81,210,0.386,"2006"
"Chris Quinn","PG",20,57,0.351,"2006"
"Vladimir Radmanović","PF",40,118,0.339,"2006"
"Zach Randolph","PF",14,48,0.292,"2006"
"Allan Ray","SG",48,116,0.414,"2006"
"Michael Redd","SF",117,306,0.382,"2006"
"J.J. Redick","PG",38,98,0.388,"2006"
"Jason Richardson","SG",110,301,0.365,"2006"
"Jeremy Richardson","SG-SF",2,3,0.667,"2006"
"Jeremy Richardson","SG",2,3,0.667,"2006"
"Quentin Richardson","SF",97,258,0.376,"2006"
"Luke Ridnour","PG",49,139,0.353,"2006"
"Anthony Roberson","PG",21,55,0.382,"2006"
"Lawrence Roberts","PF",0,2,0,"2006"
"Bernard Robinson","SG-SF",0,2,0,"2006"
"Bernard Robinson","SG",0,2,0,"2006"
"Clifford Robinson","C",25,66,0.379,"2006"
"Nate Robinson","PG",83,213,0.39,"2006"
"Sergio Rodríguez","PG",24,85,0.282,"2006"
"Rajon Rondo","PG",6,29,0.207,"2006"
"Jalen Rose","SF",21,47,0.447,"2006"
"Malik Rose","PF",2,8,0.25,"2006"
"Quinton Ross","SG",2,10,0.2,"2006"
"Brandon Roy","SG",55,146,0.377,"2006"
"John Salmons","SG",40,112,0.357,"2006"
"Jamal Sampson","C",0,1,0,"2006"
"Brian Scalabrine","PF",44,110,0.4,"2006"
"Thabo Sefolosha","SG",15,42,0.357,"2006"
"James Singleton","PF",3,14,0.214,"2006"
"Uroš Slokar","C",1,2,0.5,"2006"
"Craig Smith","PF",0,6,0,"2006"
"J.R. Smith","SG",149,382,0.39,"2006"
"Joe Smith","PF",0,5,0,"2006"
"Joe Smith","PF",0,1,0,"2006"
"Joe Smith","PF",0,4,0,"2006"
"Josh Smith","SF",38,152,0.25,"2006"
"Eric Snow","PG",0,4,0,"2006"
"Kirk Snyder","SF",11,44,0.25,"2006"
"Darius Songaila","PF",0,2,0,"2006"
"Vassilis Spanoulis","SG",5,29,0.172,"2006"
"Jerry Stackhouse","SF",62,162,0.383,"2006"
"DeShawn Stevenson","SG",74,183,0.404,"2006"
"Peja Stojaković","SF",34,84,0.405,"2006"
"Damon Stoudamire","PG",59,175,0.337,"2006"
"Salim Stoudamire","SG",56,155,0.361,"2006"
"Amar'e Stoudemire","C",0,3,0,"2006"
"Stromile Swift","C",0,5,0,"2006"
"Wally Szczerbiak","SF",44,106,0.415,"2006"
"Donell Taylor","SG",3,17,0.176,"2006"
"Sebastian Telfair","PG",37,128,0.289,"2006"
"Jason Terry","SG",162,370,0.438,"2006"
"Kenny Thomas","PF",0,1,0,"2006"
"Kurt Thomas","C",0,1,0,"2006"
"Tim Thomas","PF",136,356,0.382,"2006"
"Tyrus Thomas","PF",0,2,0,"2006"
"Dijon Thompson","SF",0,2,0,"2006"
"Jamaal Tinsley","PG",61,193,0.316,"2006"
"Ronny Turiaf","C",0,1,0,"2006"
"Hedo Türkoğlu","SF",109,281,0.388,"2006"
"Ime Udoka","SF",89,219,0.406,"2006"
"Beno Udrih","PG",33,115,0.287,"2006"
"Anderson Varejão","C",0,9,0,"2006"
"Jacque Vaughn","PG",1,2,0.5,"2006"
"Charlie Villanueva","PF",29,86,0.337,"2006"
"Marcus Vinicius","SF",3,7,0.429,"2006"
"Sasha Vujačić","SG",60,161,0.373,"2006"
"Dwyane Wade","SG",21,79,0.266,"2006"
"Von Wafer","SF",0,1,0,"2006"
"Dajuan Wagner","SG",1,1,1,"2006"
"Antoine Walker","PF",84,305,0.275,"2006"
"Ben Wallace","C",1,5,0.2,"2006"
"Gerald Wallace","SF",39,120,0.325,"2006"
"Rasheed Wallace","C",104,296,0.351,"2006"
"Luke Walton","SF",48,124,0.387,"2006"
"Hakim Warrick","PF",0,8,0,"2006"
"Earl Watson","PG",92,280,0.329,"2006"
"Chris Webber","PF",4,11,0.364,"2006"
"Chris Webber","PF",2,5,0.4,"2006"
"Chris Webber","PF",2,6,0.333,"2006"
"Martell Webster","SF",91,250,0.364,"2006"
"Bonzi Wells","SF",1,7,0.143,"2006"
"David Wesley","SG",9,38,0.237,"2006"
"David West","PF",8,25,0.32,"2006"
"Delonte West","SG",65,178,0.365,"2006"
"James White","SG",2,7,0.286,"2006"
"Chris Wilcox","PF",0,6,0,"2006"
"Damien Wilkins","SF",50,122,0.41,"2006"
"Mike Wilks","PG",5,15,0.333,"2006"
"Aaron Williams","PF",0,1,0,"2006"
"Alvin Williams","PG",0,1,0,"2006"
"Deron Williams","PG",82,255,0.322,"2006"
"Eric Williams","SF",8,19,0.421,"2006"
"Eric Williams","SF",8,17,0.471,"2006"
"Eric Williams","SF",0,2,0,"2006"
"Jason Williams","PG",100,295,0.339,"2006"
"Justin Williams","C",0,1,0,"2006"
"Lou Williams","PG",12,37,0.324,"2006"
"Marcus Williams","PG",46,163,0.282,"2006"
"Marvin Williams","PF",11,45,0.244,"2006"
"Mo Williams","PG",79,228,0.346,"2006"
"Shammond Williams","PG",20,50,0.4,"2006"
"Shawne Williams","SG",19,52,0.365,"2006"
"Shelden Williams","PF",2,4,0.5,"2006"
"Corliss Williamson","PF",0,2,0,"2006"
"Metta World Peace","SF",93,260,0.358,"2006"
"Antoine Wright","SG",19,59,0.322,"2006"
"Bracey Wright","SG",6,20,0.3,"2006"
"Dorell Wright","SF",5,34,0.147,"2006"
