"Player","Pos","X3P","X3PA","X3P.","year"
"Damon Jones","SG",115,276,0.417,"2007"
"Dwayne Jones","PF",0,1,0,"2007"
"Eddie Jones","SG",34,116,0.293,"2007"
"Fred Jones","SG",74,192,0.385,"2007"
"James Jones","SF",91,205,0.444,"2007"
"Solomon Jones","PF",0,2,0,"2007"
"Chris Kaman","C",0,4,0,"2007"
"Jason Kapono","SF",57,118,0.483,"2007"
"Coby Karl","SG",4,13,0.308,"2007"
"Viktor Khryapa","PF",0,1,0,"2007"
"Jason Kidd*","PG",119,312,0.381,"2007"
"Jason Kidd*","PG",84,236,0.356,"2007"
"Jason Kidd*","PG",35,76,0.461,"2007"
"Tarence Kinsey","SG",3,7,0.429,"2007"
"Andrei Kirilenko","SF",44,116,0.379,"2007"
"Linas Kleiza","SF",94,277,0.339,"2007"
"Brevin Knight","PG",0,6,0,"2007"
"Kyle Korver","SG-PF",111,296,0.375,"2007"
"Kyle Korver","PF",38,108,0.352,"2007"
"Kyle Korver","SG",73,188,0.388,"2007"
"Nenad Krstić","C",0,2,0,"2007"
"Raef LaFrentz","C",0,4,0,"2007"
"Carl Landry","PF",0,1,0,"2007"
"Acie Law","PG",7,34,0.206,"2007"
"David Lee","PF",0,2,0,"2007"
"Rashard Lewis","PF",226,553,0.409,"2007"
"Kyle Lowry","PG",36,140,0.257,"2007"
"Tyronn Lue","PG",39,86,0.453,"2007"
"Tyronn Lue","PG",30,69,0.435,"2007"
"Tyronn Lue","PG",9,17,0.529,"2007"
"Corey Maggette","SF",78,203,0.384,"2007"
"Stephon Marbury","PG",28,74,0.378,"2007"
"Shawn Marion","PF",66,198,0.333,"2007"
"Shawn Marion","PF",58,167,0.347,"2007"
"Shawn Marion","PF",8,31,0.258,"2007"
"Sean Marks","C",1,4,0.25,"2007"
"Donyell Marshall","PF",15,53,0.283,"2007"
"Donyell Marshall","PF",8,23,0.348,"2007"
"Donyell Marshall","PF",7,30,0.233,"2007"
"Darrick Martin","PG",2,16,0.125,"2007"
"Kenyon Martin","PF",2,11,0.182,"2007"
"Kevin Martin","SG",107,266,0.402,"2007"
"Roger Mason","PG",130,327,0.398,"2007"
"Jason Maxiell","C",0,1,0,"2007"
"Rashad McCants","SG",142,349,0.407,"2007"
"Antonio McDyess","PF",0,2,0,"2007"
"Tracy McGrady*","SG",86,295,0.292,"2007"
"Dominic McGuire","SG",1,6,0.167,"2007"
"Jeff McInnis","PG",3,19,0.158,"2007"
"Josh McRoberts","PF",0,1,0,"2007"
"C.J. Miles","SG",30,77,0.39,"2007"
"Darko Miličić","C",0,1,0,"2007"
"Andre Miller","PG",3,34,0.088,"2007"
"Brad Miller","C",28,90,0.311,"2007"
"Mike Miller","SG",155,359,0.432,"2007"
"Paul Millsap","PF",0,4,0,"2007"
"Yao Ming*","C",0,2,0,"2007"
"Cuttino Mobley","SG",67,192,0.349,"2007"
"Nazr Mohammed","C",0,1,0,"2007"
"Nazr Mohammed","C",0,1,0,"2007"
"Jamario Moon","SF",40,122,0.328,"2007"
"Mikki Moore","PF",0,2,0,"2007"
"Troy Murphy","PF",94,236,0.398,"2007"
"Ronald Murray","PG",20,63,0.317,"2007"
"Ronald Murray","PG",6,27,0.222,"2007"
"Ronald Murray","PG",14,36,0.389,"2007"
"Boštjan Nachbar","PF",94,262,0.359,"2007"
"Eduardo Nájera","PF",53,147,0.361,"2007"
"Steve Nash*","PG",179,381,0.47,"2007"
"Juan Carlos Navarro","SG",156,432,0.361,"2007"
"Jameer Nelson","PG",64,154,0.416,"2007"
"Rasho Nesterović","C",1,3,0.333,"2007"
"Ira Newble","SG-SF",16,49,0.327,"2007"
"Ira Newble","SG",15,45,0.333,"2007"
"Ira Newble","SF",0,2,0,"2007"
"Ira Newble","SF",1,2,0.5,"2007"
"Demetris Nichols","SF",3,13,0.231,"2007"
"Demetris Nichols","SF",0,3,0,"2007"
"Demetris Nichols","SF",3,10,0.3,"2007"
"Joakim Noah","C",0,1,0,"2007"
"Andrés Nocioni","SF",126,346,0.364,"2007"
"Steve Novak","SF",34,71,0.479,"2007"
"Dirk Nowitzki","PF",79,220,0.359,"2007"
"Jermaine O'Neal","C",0,5,0,"2007"
"Fabricio Oberto","C",0,1,0,"2007"
"Lamar Odom","PF",31,113,0.274,"2007"
"Mehmet Okur","C",114,294,0.388,"2007"
"Kevin Ollie","SG",0,1,0,"2007"
"Travis Outlaw","PF",40,101,0.396,"2007"
"Andre Owens","PG",18,40,0.45,"2007"
"Zaza Pachulia","C",0,3,0,"2007"
"Jannero Pargo","SG",65,186,0.349,"2007"
"Anthony Parker","SG",133,304,0.438,"2007"
"Smush Parker","PG",18,78,0.231,"2007"
"Smush Parker","PG",6,24,0.25,"2007"
"Smush Parker","PG",12,54,0.222,"2007"
"Tony Parker","PG",17,66,0.258,"2007"
"Ruben Patterson","SF",0,2,0,"2007"
"Chris Paul","PG",92,249,0.369,"2007"
"Sasha Pavlović","SG",34,114,0.298,"2007"
"Oleksiy Pecherov","C",17,60,0.283,"2007"
"Kendrick Perkins","C",0,1,0,"2007"
"Morris Peterson","SG",113,287,0.394,"2007"
"Johan Petro","C",0,1,0,"2007"
"Eric Piatkowski","SF",11,26,0.423,"2007"
"Paul Pierce","SF",143,365,0.392,"2007"
"Mickaël Piétrus","SF",66,183,0.361,"2007"
"James Posey","PF",106,279,0.38,"2007"
"Leon Powe","C",0,1,0,"2007"
"Josh Powell","C",0,3,0,"2007"
"Kasib Powell","SF",8,33,0.242,"2007"
"Ronnie Price","PG",26,75,0.347,"2007"
"Tayshaun Prince","SF",53,146,0.363,"2007"
"Gabe Pruitt","PG",3,12,0.25,"2007"
"Joel Przybilla","C",0,1,0,"2007"
"Chris Quinn","PG",64,159,0.403,"2007"
"Vladimir Radmanović","SF",95,234,0.406,"2007"
"Zach Randolph","C",22,80,0.275,"2007"
"Theo Ratliff","C-PF",0,1,0,"2007"
"Theo Ratliff","PF",0,1,0,"2007"
"Michael Redd","SG",130,359,0.362,"2007"
"J.J. Redick","SG",17,43,0.395,"2007"
"Jason Richardson","SF",243,599,0.406,"2007"
"Jeremy Richardson","SF-SG",7,19,0.368,"2007"
"Jeremy Richardson","SF",0,2,0,"2007"
"Jeremy Richardson","SG",2,5,0.4,"2007"
"Jeremy Richardson","SF",5,12,0.417,"2007"
"Quentin Richardson","SF",69,214,0.322,"2007"
"Luke Ridnour","PG",21,71,0.296,"2007"
"Nate Robinson","PG",97,292,0.332,"2007"
"Sergio Rodríguez","PG",17,58,0.293,"2007"
"Rajon Rondo","PG",5,19,0.263,"2007"
"Malik Rose","PF",2,7,0.286,"2007"
"Quinton Ross","SG",9,21,0.429,"2007"
"Brandon Roy","SG",73,215,0.34,"2007"
"Kareem Rush","SG",102,262,0.389,"2007"
"John Salmons","SG",39,120,0.325,"2007"
"Brian Scalabrine","PF",15,46,0.326,"2007"
"Luis Scola","PF",0,3,0,"2007"
"Thabo Sefolosha","SG",29,88,0.33,"2007"
"Ramon Sessions","PG",3,7,0.429,"2007"
"Bobby Simmons","SF",60,171,0.351,"2007"
"Brian Skinner","C",2,3,0.667,"2007"
"Craig Smith","PF",0,9,0,"2007"
"J.R. Smith","SG",157,390,0.403,"2007"
"Jason Smith","PF",4,14,0.286,"2007"
"Joe Smith","PF",0,3,0,"2007"
"Joe Smith","PF",0,1,0,"2007"
"Joe Smith","PF",0,2,0,"2007"
"Josh Smith","PF",25,99,0.253,"2007"
"Eric Snow","PG",0,2,0,"2007"
"Kirk Snyder","SF-PF",5,23,0.217,"2007"
"Kirk Snyder","PF",2,9,0.222,"2007"
"Kirk Snyder","SF",3,14,0.214,"2007"
"Darius Songaila","C",0,2,0,"2007"
"Jerry Stackhouse","SG",60,184,0.326,"2007"
"DeShawn Stevenson","SG",158,413,0.383,"2007"
"Peja Stojaković","SF",231,524,0.441,"2007"
"Awvee Storey","SG",0,7,0,"2007"
"Damon Stoudamire","PG",50,149,0.336,"2007"
"Damon Stoudamire","PG",36,94,0.383,"2007"
"Damon Stoudamire","PG",14,55,0.255,"2007"
"Salim Stoudamire","PG",29,85,0.341,"2007"
"Amar'e Stoudemire","C",5,31,0.161,"2007"
"D.J. Strawberry","SG",6,25,0.24,"2007"
"Rodney Stuckey","PG",3,16,0.188,"2007"
"Stromile Swift","PF",0,2,0,"2007"
"Stromile Swift","PF",0,2,0,"2007"
"Wally Szczerbiak","SF",90,218,0.413,"2007"
"Wally Szczerbiak","SF",71,166,0.428,"2007"
"Wally Szczerbiak","SF",19,52,0.365,"2007"
"Sebastian Telfair","PG",32,114,0.281,"2007"
"Jason Terry","SG",136,363,0.375,"2007"
"Billy Thomas","SF",4,16,0.25,"2007"
"Billy Thomas","SF",0,3,0,"2007"
"Billy Thomas","SF",4,13,0.308,"2007"
"Kurt Thomas","C-PF",0,1,0,"2007"
"Kurt Thomas","PF",0,1,0,"2007"
"Tim Thomas","PF",83,271,0.306,"2007"
"Tyrus Thomas","PF",1,6,0.167,"2007"
"Al Thornton","PF",43,130,0.331,"2007"
"Jamaal Tinsley","PG",40,141,0.284,"2007"
"Alando Tucker","SF",1,4,0.25,"2007"
"Ronny Turiaf","C",0,1,0,"2007"
"Hedo Türkoğlu","SF",166,415,0.4,"2007"
"Ime Udoka","PF",61,165,0.37,"2007"
"Beno Udrih","PG",53,137,0.387,"2007"
"Anderson Varejão","C",0,2,0,"2007"
"Jacque Vaughn","PG",3,10,0.3,"2007"
"Charlie Villanueva","PF",55,185,0.297,"2007"
"Marcus Vinicius","SF",5,12,0.417,"2007"
"Sasha Vujačić","SG",118,270,0.437,"2007"
"Dwyane Wade","SG",22,77,0.286,"2007"
"Von Wafer","SG",4,26,0.154,"2007"
"Von Wafer","SG",1,15,0.067,"2007"
"Von Wafer","SG",3,11,0.273,"2007"
"Antoine Walker","PF",61,188,0.324,"2007"
"Ben Wallace","C-PF",0,4,0,"2007"
"Ben Wallace","C",0,4,0,"2007"
"Gerald Wallace","PF",71,221,0.321,"2007"
"Rasheed Wallace","C",112,315,0.356,"2007"
"Luke Walton","SF",28,84,0.333,"2007"
"Hakim Warrick","PF",13,48,0.271,"2007"
"Darius Washington","SG",4,12,0.333,"2007"
"C.J. Watson","PG",9,26,0.346,"2007"
"Earl Watson","PG",49,132,0.371,"2007"
"Martell Webster","SF",123,317,0.388,"2007"
"Bonzi Wells","SG",12,50,0.24,"2007"
"Bonzi Wells","SG",8,38,0.211,"2007"
"Bonzi Wells","SG",4,12,0.333,"2007"
"David West","PF",6,25,0.24,"2007"
"Delonte West","PG",48,135,0.356,"2007"
"Delonte West","PG",19,56,0.339,"2007"
"Delonte West","PG",29,79,0.367,"2007"
"Mario West","SG",0,4,0,"2007"
"Chris Wilcox","PF",0,3,0,"2007"
"Damien Wilkins","SF",50,155,0.323,"2007"
"Mike Wilks","PG",3,8,0.375,"2007"
"Mike Wilks","PG",2,5,0.4,"2007"
"Mike Wilks","PG",1,2,0.5,"2007"
"Mike Wilks","PG",0,1,0,"2007"
"Deron Williams","PG",83,210,0.395,"2007"
"Jason Williams","PG",97,275,0.353,"2007"
"Lou Williams","PG",55,153,0.359,"2007"
"Marcus Williams","PG",54,142,0.38,"2007"
"Marvin Williams","SF",1,10,0.1,"2007"
"Mo Williams","PG",89,231,0.385,"2007"
"Shawne Williams","SF",43,137,0.314,"2007"
"Shelden Williams","PF",0,2,0,"2007"
"Shelden Williams","PF",0,1,0,"2007"
"Shelden Williams","PF",0,1,0,"2007"
"Metta World Peace","SF",84,221,0.38,"2007"
"Antoine Wright","SG",32,110,0.291,"2007"
"Antoine Wright","SG",27,101,0.267,"2007"
"Antoine Wright","SG",5,9,0.556,"2007"
"Dorell Wright","SF",4,11,0.364,"2007"
"Julian Wright","SF",10,24,0.417,"2007"
"Nick Young","SG",40,100,0.4,"2007"
"Thaddeus Young","PF",6,19,0.316,"2007"
