"Player","Pos","X3P","X3PA","X3P.","year"
"Aaron Brooks","PG",11,31,0.355,"2017"
"Dillon Brooks","SF",94,264,0.356,"2017"
"MarShon Brooks","SG",19,32,0.594,"2017"
"Anthony Brown","SF",1,1,1,"2017"
"Bobby Brown","PG",11,40,0.275,"2017"
"Jaylen Brown","SG",121,306,0.395,"2017"
"Lorenzo Brown","PG",2,12,0.167,"2017"
"Markel Brown","SG",1,5,0.2,"2017"
"Sterling Brown","SG",32,91,0.352,"2017"
"Nicolás Brussino","SF",0,2,0,"2017"
"Thomas Bryant","C",1,10,0.1,"2017"
"Reggie Bullock","SF",125,281,0.445,"2017"
"Trey Burke","PG",38,105,0.362,"2017"
"Alec Burks","SG",47,142,0.331,"2017"
"Jimmy Butler","SG",70,200,0.35,"2017"
"Dwight Buycks","PG",15,45,0.333,"2017"
"Bruno Caboclo","SF",3,17,0.176,"2017"
"Bruno Caboclo","SF",0,2,0,"2017"
"Bruno Caboclo","SF",3,15,0.2,"2017"
"José Calderón","PG",45,97,0.464,"2017"
"Kentavious Caldwell-Pope","SG",159,415,0.383,"2017"
"Isaiah Canaan","PG-SG",22,66,0.333,"2017"
"Isaiah Canaan","PG",22,66,0.333,"2017"
"Clint Capela","C",0,1,0,"2017"
"DeMarre Carroll","PF",145,391,0.371,"2017"
"Vince Carter","SF",57,165,0.345,"2017"
"Michael Carter-Williams","PG",14,59,0.237,"2017"
"Alex Caruso","PG",13,43,0.302,"2017"
"Omri Casspi","SF",10,22,0.455,"2017"
"Willie Cauley-Stein","C",3,12,0.25,"2017"
"Tyler Cavanaugh","PF",32,89,0.36,"2017"
"Mario Chalmers","PG",53,191,0.277,"2017"
"Wilson Chandler","SF",88,246,0.358,"2017"
"Marquese Chriss","PF",56,190,0.295,"2017"
"Ian Clark","SG",62,195,0.318,"2017"
"Jordan Clarkson","SG",112,318,0.352,"2017"
"Jordan Clarkson","SG",68,210,0.324,"2017"
"Jordan Clarkson","SG",44,108,0.407,"2017"
"Gian Clavell","SG",6,15,0.4,"2017"
"Antonius Cleveland","SG",3,4,0.75,"2017"
"Antonius Cleveland","SG",0,1,0,"2017"
"Antonius Cleveland","SG",3,3,1,"2017"
"John Collins","PF",16,47,0.34,"2017"
"Zach Collins","C",35,113,0.31,"2017"
"Kyle Collinsworth","SF",4,17,0.235,"2017"
"Darren Collison","PG",96,205,0.468,"2017"
"Mike Conley","PG",24,77,0.312,"2017"
"Pat Connaughton","SG",74,210,0.352,"2017"
"Quinn Cook","PG",46,104,0.442,"2017"
"Charles Cooke","SG",1,8,0.125,"2017"
"DeMarcus Cousins","C",104,294,0.354,"2017"
"Robert Covington","SF",203,550,0.369,"2017"
"Allen Crabbe","SG",201,532,0.378,"2017"
"Torrey Craig","SF",17,58,0.293,"2017"
"Jamal Crawford","SG",104,314,0.331,"2017"
"Jordan Crawford","SG",8,14,0.571,"2017"
"Jae Crowder","SF",110,341,0.323,"2017"
"Jae Crowder","SF",62,189,0.328,"2017"
"Jae Crowder","SF",48,152,0.316,"2017"
"Dante Cunningham","SF",58,168,0.345,"2017"
"Dante Cunningham","SF",35,108,0.324,"2017"
"Dante Cunningham","SF",23,60,0.383,"2017"
"Stephen Curry","PG",212,501,0.423,"2017"
"Troy Daniels","SG",183,458,0.4,"2017"
"Anthony Davis","PF",55,162,0.34,"2017"
"Ed Davis","C",0,1,0,"2017"
"Dewayne Dedmon","C",50,141,0.355,"2017"
"Sam Dekker","PF",10,60,0.167,"2017"
"Malcolm Delaney","PG",46,124,0.371,"2017"
"Matthew Dellavedova","PG",29,78,0.372,"2017"
"DeMar DeRozan","SG",89,287,0.31,"2017"
"Gorgui Dieng","C",19,61,0.311,"2017"
"Spencer Dinwiddie","PG",141,433,0.326,"2017"
"Tyler Dorsey","SG",72,199,0.362,"2017"
"Damyean Dotson","SG",22,68,0.324,"2017"
"Milton Doyle","SG",4,23,0.174,"2017"
"Goran Dragić","PG",111,300,0.37,"2017"
"Larry Drew II","PG",3,9,0.333,"2017"
"Larry Drew II","PG",0,3,0,"2017"
"Larry Drew II","PG",3,6,0.5,"2017"
"Andre Drummond","C",0,11,0,"2017"
"Jared Dudley","PF",29,80,0.363,"2017"
"Kris Dunn","PG",43,134,0.321,"2017"
"Kevin Durant","SF",173,413,0.419,"2017"
"Jarell Eddie","SF",0,2,0,"2017"
"Jarell Eddie","SF",0,1,0,"2017"
"Jarell Eddie","SF",0,1,0,"2017"
"Henry Ellenson","PF",20,60,0.333,"2017"
"Wayne Ellington","SG",227,579,0.392,"2017"
"Joel Embiid","C",66,214,0.308,"2017"
"James Ennis","SF",51,153,0.333,"2017"
"James Ennis","SF",30,84,0.357,"2017"
"James Ennis","SF",21,69,0.304,"2017"
"Tyler Ennis","PG",14,56,0.25,"2017"
"Jawun Evans","PG",15,54,0.278,"2017"
"Tyreke Evans","PG",114,286,0.399,"2017"
"Dante Exum","PG",5,18,0.278,"2017"
"Kenneth Faried","PF",0,1,0,"2017"
"Derrick Favors","C",14,63,0.222,"2017"
"Kay Felder","PG",4,19,0.211,"2017"
"Kay Felder","PG",4,18,0.222,"2017"
"Kay Felder","PG",0,1,0,"2017"
"Cristiano Felício","C",0,2,0,"2017"
"Raymond Felton","PG",81,230,0.352,"2017"
"Terrance Ferguson","SG",40,120,0.333,"2017"
"Yogi Ferrell","SG",134,359,0.373,"2017"
"Dorian Finney-Smith","PF",20,67,0.299,"2017"
"Bryn Forbes","SG",89,228,0.39,"2017"
"Evan Fournier","SF",127,335,0.379,"2017"
"De'Aaron Fox","PG",47,153,0.307,"2017"
"Tim Frazier","PG",17,56,0.304,"2017"
"Channing Frye","C",39,115,0.339,"2017"
"Channing Frye","C",30,90,0.333,"2017"
"Channing Frye","C",9,25,0.36,"2017"
"Markelle Fultz","SG",0,1,0,"2017"
"Danilo Gallinari","SF",36,111,0.324,"2017"
"Langston Galloway","SG",75,218,0.344,"2017"
"Marc Gasol","C",109,320,0.341,"2017"
"Pau Gasol","C",43,120,0.358,"2017"
"Rudy Gay","PF",37,118,0.314,"2017"
"Paul George","SF",244,609,0.401,"2017"
"Marcus Georges-Hunt","SG",4,15,0.267,"2017"
"Jonathan Gibson","PG",6,12,0.5,"2017"
"Taj Gibson","PF",7,35,0.2,"2017"
"Manu Ginóbili","SG",64,192,0.333,"2017"
"Aaron Gordon","PF",115,342,0.336,"2017"
"Eric Gordon","SG",218,608,0.359,"2017"
"Treveon Graham","SG",40,97,0.412,"2017"
"Jerami Grant","PF",32,110,0.291,"2017"
"Jerian Grant","PG",61,187,0.326,"2017"
"Josh Gray","PG",3,13,0.231,"2017"
"Danny Green","SG",116,320,0.363,"2017"
"Draymond Green","PF",77,256,0.301,"2017"
"Gerald Green","SG",110,298,0.369,"2017"
"JaMychal Green","PF",43,127,0.339,"2017"
"Jeff Green","PF",53,170,0.312,"2017"
"Blake Griffin","PF",111,322,0.345,"2017"
"Blake Griffin","PF",64,187,0.342,"2017"
"Blake Griffin","PF",47,135,0.348,"2017"
"Daniel Hamilton","SG",2,5,0.4,"2017"
"Tim Hardaway Jr.","SG",130,410,0.317,"2017"
"James Harden","SG",265,722,0.367,"2017"
"Maurice Harkless","SF",49,118,0.415,"2017"
"Montrezl Harrell","C",1,7,0.143,"2017"
"Devin Harris","PG",79,227,0.348,"2017"
"Devin Harris","PG",44,125,0.352,"2017"
"Devin Harris","PG",35,102,0.343,"2017"
"Gary Harris","SG",156,394,0.396,"2017"
"Joe Harris","SG",150,358,0.419,"2017"
"Tobias Harris","PF",183,445,0.411,"2017"
"Tobias Harris","PF",113,276,0.409,"2017"
"Tobias Harris","PF",70,169,0.414,"2017"
"Aaron Harrison","SG",9,43,0.209,"2017"
"Andrew Harrison","PG",47,142,0.331,"2017"
"Shaquille Harrison","PG",6,26,0.231,"2017"
"Josh Hart","SG",78,197,0.396,"2017"
"Udonis Haslem","C",1,8,0.125,"2017"
"Nigel Hayes","SF",4,16,0.25,"2017"
"Nigel Hayes","SF",0,2,0,"2017"
"Nigel Hayes","SF",2,2,1,"2017"
"Nigel Hayes","SF",2,12,0.167,"2017"
"Gordon Hayward","SF",0,1,0,"2017"
"Reggie Hearn","SG",1,2,0.5,"2017"
"Myke Henry","SF",19,58,0.328,"2017"
"John Henson","C",1,7,0.143,"2017"
"Juan Hernangómez","PF",14,50,0.28,"2017"
"Willy Hernangómez","C",5,12,0.417,"2017"
"Willy Hernangómez","C",1,5,0.2,"2017"
"Willy Hernangómez","C",4,7,0.571,"2017"
"Mario Hezonja","SF",90,267,0.337,"2017"
"Isaiah Hicks","PF",2,9,0.222,"2017"
"Buddy Hield","SG",176,408,0.431,"2017"
"Nenê","C",0,2,0,"2017"
"George Hill","PG",85,205,0.415,"2017"
"George Hill","PG",58,128,0.453,"2017"
"George Hill","PG",27,77,0.351,"2017"
"Solomon Hill","SF",4,21,0.19,"2017"
"Darrun Hilliard","SG",0,6,0,"2017"
"Jrue Holiday","SG",120,356,0.337,"2017"
"Justin Holiday","SG",161,449,0.359,"2017"
"John Holland","SF",11,36,0.306,"2017"
"Rondae Hollis-Jefferson","SF",13,54,0.241,"2017"
"Richaun Holmes","C",4,31,0.129,"2017"
"Rodney Hood","SG",127,333,0.381,"2017"
"Rodney Hood","SG",102,262,0.389,"2017"
"Rodney Hood","SG",25,71,0.352,"2017"
"Al Horford","C",97,226,0.429,"2017"
"Danuel House","SG",15,58,0.259,"2017"
"Dwight Howard","C",1,7,0.143,"2017"
"Josh Huestis","PF",33,115,0.287,"2017"
"R.J. Hunter","SG",3,14,0.214,"2017"
"Serge Ibaka","PF",107,297,0.36,"2017"
"Andre Iguodala","SF",33,117,0.282,"2017"
"Ersan İlyasova","PF",91,253,0.36,"2017"
"Ersan İlyasova","PF",61,170,0.359,"2017"
"Ersan İlyasova","PF",30,83,0.361,"2017"
"Joe Ingles","SF",204,464,0.44,"2017"
"Andre Ingram","SG",5,9,0.556,"2017"
"Brandon Ingram","SF",41,105,0.39,"2017"
"Kyrie Irving","PG",166,407,0.408,"2017"
"Jonathan Isaac","PF",16,46,0.348,"2017"
"Wesley Iwundu","SF",9,46,0.196,"2017"
"Jarrett Jack","PG",25,86,0.291,"2017"
"Aaron Jackson","PG",1,4,0.25,"2017"
"Demetrius Jackson","PG",1,7,0.143,"2017"
"Demetrius Jackson","PG",0,6,0,"2017"
"Demetrius Jackson","PG",1,1,1,"2017"
"Josh Jackson","SF",57,217,0.263,"2017"
"Justin Jackson","SF",57,185,0.308,"2017"
"Reggie Jackson","PG",52,169,0.308,"2017"
"LeBron James","PF",149,406,0.367,"2017"
"Mike James","PG",26,98,0.265,"2017"
"Mike James","PG",26,97,0.268,"2017"
"Mike James","PG",0,1,0,"2017"
"Al Jefferson","C",0,3,0,"2017"
"Richard Jefferson","SF",2,7,0.286,"2017"
"Brandon Jennings","PG",9,33,0.273,"2017"
"Jonas Jerebko","PF",65,157,0.414,"2017"
"Amir Johnson","C",10,32,0.313,"2017"
"Brice Johnson","PF",0,1,0,"2017"
"Brice Johnson","PF",0,1,0,"2017"
"James Johnson","PF",57,185,0.308,"2017"
"Joe Johnson","SF",40,145,0.276,"2017"
"Joe Johnson","SF",23,84,0.274,"2017"
"Joe Johnson","SF",17,61,0.279,"2017"
"Omari Johnson","PF",4,12,0.333,"2017"
"Stanley Johnson","SF",67,234,0.286,"2017"
"Tyler Johnson","PG",119,324,0.367,"2017"
"Wesley Johnson","SF",60,177,0.339,"2017"
"Nikola Jokić","C",111,280,0.396,"2017"
"Derrick Jones Jr.","SF",3,18,0.167,"2017"
"Derrick Jones Jr.","SF",0,2,0,"2017"
"Derrick Jones Jr.","SF",3,16,0.188,"2017"
"Jalen Jones","SF",10,26,0.385,"2017"
"Jalen Jones","SF",1,1,1,"2017"
"Jalen Jones","SF",9,25,0.36,"2017"
"Tyus Jones","PG",45,129,0.349,"2017"
"Cory Joseph","PG",67,190,0.353,"2017"
"Frank Kaminsky","PF",104,274,0.38,"2017"
"Enes Kanter","C",0,2,0,"2017"
"Luke Kennard","SG",81,195,0.415,"2017"
"Michael Kidd-Gilchrist","SF",0,2,0,"2017"
"Sean Kilpatrick","SG",46,144,0.319,"2017"
"Sean Kilpatrick","SG",11,43,0.256,"2017"
"Sean Kilpatrick","SG",13,46,0.283,"2017"
"Sean Kilpatrick","SG",3,7,0.429,"2017"
"Sean Kilpatrick","SG",19,48,0.396,"2017"
"Maxi Kleber","PF",40,128,0.313,"2017"
"Furkan Korkmaz","SG",5,17,0.294,"2017"
"Luke Kornet","PF",28,79,0.354,"2017"
"Kyle Korver","SG",164,376,0.436,"2017"
"Kyle Kuzma","PF",159,434,0.366,"2017"
"Skal Labissière","PF",18,51,0.353,"2017"
"Jeremy Lamb","SG",94,254,0.37,"2017"
"Shane Larkin","PG",31,86,0.36,"2017"
"Joffrey Lauvergne","C",0,5,0,"2017"
"Zach LaVine","SG",42,123,0.341,"2017"
"Jake Layman","SF",4,20,0.2,"2017"
"T.J. Leaf","PF",18,42,0.429,"2017"
"Courtney Lee","SG",113,278,0.406,"2017"
"Damion Lee","SG",15,60,0.25,"2017"
"Walt Lemon Jr.","PG",1,1,1,"2017"
"Alex Len","C",1,3,0.333,"2017"
"Kawhi Leonard","SF",11,35,0.314,"2017"
"Meyers Leonard","C",11,26,0.423,"2017"
"Jon Leuer","PF",0,3,0,"2017"
"Caris LeVert","SF",85,245,0.347,"2017"
"DeAndre Liggins","SG",19,53,0.358,"2017"
"DeAndre Liggins","SG",11,36,0.306,"2017"
"DeAndre Liggins","SG",8,17,0.471,"2017"
"Damian Lillard","PG",227,629,0.361,"2017"
"Jeremy Lin","PG",1,2,0.5,"2017"
"Shaun Livingston","PG",0,5,0,"2017"
"Kevon Looney","C",1,5,0.2,"2017"
"Brook Lopez","C",112,325,0.345,"2017"
"Robin Lopez","C",4,14,0.286,"2017"
"Kevin Love","C",137,330,0.415,"2017"
"Kyle Lowry","PG",238,596,0.399,"2017"
"Timothé Luwawu-Cabarrot","SF",53,158,0.335,"2017"
"Trey Lyles","PF",83,218,0.381,"2017"
"Shelvin Mack","PG",48,139,0.345,"2017"
"Josh Magette","PG",8,22,0.364,"2017"
"Ian Mahinmi","C",0,2,0,"2017"
"Thon Maker","C",31,104,0.298,"2017"
"Lauri Markkanen","PF",145,401,0.362,"2017"
"Jarell Martin","PF",34,98,0.347,"2017"
"Frank Mason III","PG",31,86,0.36,"2017"
"Wesley Matthews","SF",153,402,0.381,"2017"
"Luc Mbah a Moute","PF",63,173,0.364,"2017"
"James Michael McAdoo","PF",2,7,0.286,"2017"
"Patrick McCaw","SG",19,80,0.238,"2017"
"CJ McCollum","SG",189,476,0.397,"2017"
"T.J. McConnell","PG",27,62,0.435,"2017"
"Erik McCree","SF",0,1,0,"2017"
"Chris McCullough","PF",1,8,0.125,"2017"
"Doug McDermott","SF",92,216,0.426,"2017"
"Doug McDermott","SF",53,137,0.387,"2017"
"Doug McDermott","SF",39,79,0.494,"2017"
"JaVale McGee","C",0,6,0,"2017"
"Rodney McGruder","SG",15,35,0.429,"2017"
"Alfonzo McKinnie","SF",3,9,0.333,"2017"
"Ben McLemore","SG",55,159,0.346,"2017"
"Josh McRoberts","PF",0,1,0,"2017"
"Jodie Meeks","SG",72,210,0.343,"2017"
"Salah Mejri","C",0,3,0,"2017"
"Jordan Mickey","PF",2,16,0.125,"2017"
"Khris Middleton","SF",146,407,0.359,"2017"
"C.J. Miles","SF",164,454,0.361,"2017"
"Darius Miller","SF",147,358,0.411,"2017"
"Malcolm Miller","SF",8,21,0.381,"2017"
"Patty Mills","PG",154,414,0.372,"2017"
"Paul Millsap","PF",39,113,0.345,"2017"
"Nikola Mirotić","PF",135,358,0.377,"2017"
"Nikola Mirotić","PF",69,161,0.429,"2017"
"Nikola Mirotić","PF",66,197,0.335,"2017"
"Donovan Mitchell","SG",187,550,0.34,"2017"
"Naz Mitrou-Long","SG",1,1,1,"2017"
"Malik Monk","SG",83,243,0.342,"2017"
"E'Twaun Moore","SG",128,301,0.425,"2017"
"Jaylen Morris","SG",2,10,0.2,"2017"
"Marcus Morris","PF",86,234,0.368,"2017"
"Markieff Morris","PF",76,207,0.367,"2017"
"Monte Morris","PG",0,1,0,"2017"
"Johnathan Motley","PF",1,6,0.167,"2017"
"Timofey Mozgov","C",4,18,0.222,"2017"
"Emmanuel Mudiay","PG",47,148,0.318,"2017"
"Emmanuel Mudiay","PG",38,102,0.373,"2017"
"Emmanuel Mudiay","PG",9,46,0.196,"2017"
"Shabazz Muhammad","SF-SG",7,27,0.259,"2017"
"Shabazz Muhammad","SF",4,19,0.211,"2017"
"Shabazz Muhammad","SG",3,8,0.375,"2017"
"Xavier Munford","SG",0,2,0,"2017"
"Dejounte Murray","PG",9,34,0.265,"2017"
"Jamal Murray","PG",165,436,0.378,"2017"
"Mike Muscala","C",62,167,0.371,"2017"
"Abdel Nader","SF",23,65,0.354,"2017"
"Larry Nance Jr.","C",2,12,0.167,"2017"
"Larry Nance Jr.","C",1,4,0.25,"2017"
"Larry Nance Jr.","C",1,8,0.125,"2017"
"Shabazz Napier","PG",82,218,0.376,"2017"
"Jameer Nelson","PG",41,124,0.331,"2017"
"Jameer Nelson","PG",40,110,0.364,"2017"
"Jameer Nelson","PG",1,14,0.071,"2017"
"Raul Neto","PG",19,47,0.404,"2017"
"Georges Niang","PF",0,4,0,"2017"
"Nerlens Noel","C",0,1,0,"2017"
"Lucas Nogueira","C",5,19,0.263,"2017"
"Dirk Nowitzki","C",138,337,0.409,"2017"
"Frank Ntilikina","PG",50,157,0.318,"2017"
"Jusuf Nurkić","C",0,7,0,"2017"
"David Nwaba","SG",18,52,0.346,"2017"
"Johnny O'Bryant","PF",14,43,0.326,"2017"
"Royce O'Neale","SF",42,118,0.356,"2017"
"Kyle O'Quinn","C",4,17,0.235,"2017"
"Semi Ojeleye","PF",40,125,0.32,"2017"
"Jahlil Okafor","C",1,4,0.25,"2017"
"Jahlil Okafor","C",1,4,0.25,"2017"
"Victor Oladipo","SG",161,434,0.371,"2017"
"Kelly Olynyk","PF",106,280,0.379,"2017"
"Cedi Osman","SF",32,87,0.368,"2017"
"Kelly Oubre Jr.","SF",126,369,0.341,"2017"
"Zaza Pachulia","C",0,1,0,"2017"
"Marcus Paige","PG",2,8,0.25,"2017"
"Jabari Parker","PF",31,81,0.383,"2017"
"Tony Parker","PG",10,37,0.27,"2017"
"Chandler Parsons","SF",51,121,0.421,"2017"
"Patrick Patterson","PF",66,171,0.386,"2017"
"Brandon Paul","SG",15,54,0.278,"2017"
"Chris Paul","PG",144,379,0.38,"2017"
"Adreian Payne","PF",2,3,0.667,"2017"
"Cameron Payne","PG",35,91,0.385,"2017"
"Elfrid Payton","PG",30,92,0.326,"2017"
"Elfrid Payton","PG",25,67,0.373,"2017"
"Elfrid Payton","PG",5,25,0.2,"2017"
"Gary Payton II","PG",6,25,0.24,"2017"
"Gary Payton II","PG",2,12,0.167,"2017"
"Gary Payton II","PG",4,13,0.308,"2017"
"London Perrantes","PG",0,3,0,"2017"
"Alec Peters","PF",18,58,0.31,"2017"
"Mason Plumlee","C",0,1,0,"2017"
"Jakob Poeltl","C",1,2,0.5,"2017"
"Quincy Pondexter","SF",3,22,0.136,"2017"
"Otto Porter","SF",138,313,0.441,"2017"
"Bobby Portis","PF",80,223,0.359,"2017"
"Kristaps Porziņģis","PF",90,228,0.395,"2017"
"Dwight Powell","C",28,84,0.333,"2017"
"Norman Powell","SG",53,186,0.285,"2017"
"Alex Poythress","PF",4,11,0.364,"2017"
"Taurean Prince","SF",176,457,0.385,"2017"
"Jacob Pullen","PG",0,1,0,"2017"
"Rodney Purvis","SG",13,52,0.25,"2017"
"Zhou Qi","C",2,19,0.105,"2017"
"Tim Quarterman","SG",0,2,0,"2017"
"Julius Randle","C",10,45,0.222,"2017"
"Zach Randolph","PF",51,147,0.347,"2017"
"Xavier Rathan-Mayes","SG",1,14,0.071,"2017"
"J.J. Redick","SG",193,460,0.42,"2017"
"Davon Reed","SG",11,38,0.289,"2017"
"Willie Reed","C",1,2,0.5,"2017"
"Willie Reed","C",1,2,0.5,"2017"
"Josh Richardson","SF",127,336,0.378,"2017"
"Malachi Richardson","SG",12,40,0.3,"2017"
"Malachi Richardson","SG",12,39,0.308,"2017"
"Malachi Richardson","SG",0,1,0,"2017"
"Austin Rivers","SG",136,360,0.378,"2017"
"Andre Roberson","SG",8,36,0.222,"2017"
"Glenn Robinson III","SF",14,34,0.412,"2017"
"Rajon Rondo","PG",50,150,0.333,"2017"
"Derrick Rose","PG",7,30,0.233,"2017"
"Derrick Rose","PG",6,24,0.25,"2017"
"Derrick Rose","PG",1,6,0.167,"2017"
"Terrence Ross","SG",30,93,0.323,"2017"
"Terry Rozier","PG",153,402,0.381,"2017"
"Ricky Rubio","PG",96,273,0.352,"2017"
"D'Angelo Russell","PG",90,278,0.324,"2017"
"Domantas Sabonis","C",13,37,0.351,"2017"
"JaKarr Sampson","SF",5,10,0.5,"2017"
"Dario Šarić","PF",157,399,0.393,"2017"
"Tomáš Satoranský","SG",47,101,0.465,"2017"
"Dennis Schröder","PG",76,262,0.29,"2017"
"Mike Scott","PF",66,163,0.405,"2017"
"Thabo Sefolosha","SF",32,84,0.381,"2017"
"Wayne Selden","SG",49,122,0.402,"2017"
"Ramon Sessions","PG",8,26,0.308,"2017"
"Ramon Sessions","PG",2,11,0.182,"2017"
"Ramon Sessions","PG",6,15,0.4,"2017"
"Iman Shumpert","SG",7,26,0.269,"2017"
"Pascal Siakam","PF",29,132,0.22,"2017"
"Xavier Silas","SG",0,2,0,"2017"
"Ben Simmons","PG",0,11,0,"2017"
"Jonathon Simmons","SG",69,204,0.338,"2017"
"Kobi Simmons","PG",11,39,0.282,"2017"
"Kyle Singler","SF",2,5,0.4,"2017"
"Marcus Smart","SG",75,249,0.301,"2017"
"Dennis Smith Jr.","PG",106,339,0.313,"2017"
"Ish Smith","PG",35,101,0.347,"2017"
"J.R. Smith","SG",143,381,0.375,"2017"
"Jason Smith","C",4,32,0.125,"2017"
"Tony Snell","SG",108,268,0.403,"2017"
"Marreese Speights","C",86,233,0.369,"2017"
"Nik Stauskas","SG",40,100,0.4,"2017"
"Nik Stauskas","SG",0,1,0,"2017"
"Nik Stauskas","SG",40,99,0.404,"2017"
"Lance Stephenson","SG",67,232,0.289,"2017"
"David Stockton","PG",2,3,0.667,"2017"
"Julyan Stone","SG",6,13,0.462,"2017"
"Caleb Swanigan","PF",1,8,0.125,"2017"
"Jayson Tatum","SF",105,242,0.434,"2017"
"Isaiah Taylor","PG",20,80,0.25,"2017"
"Jeff Teague","PG",84,228,0.368,"2017"
"Marquis Teague","PG",1,4,0.25,"2017"
"Mirza Teletović","PF",21,45,0.467,"2017"
"Garrett Temple","SG",89,227,0.392,"2017"
"Miloš Teodosić","PG",88,232,0.379,"2017"
"Jason Terry","SG",40,115,0.348,"2017"
"Daniel Theis","C",18,58,0.31,"2017"
"Isaiah Thomas","PG",55,188,0.293,"2017"
"Isaiah Thomas","PG",22,87,0.253,"2017"
"Isaiah Thomas","PG",33,101,0.327,"2017"
"Lance Thomas","PF",50,124,0.403,"2017"
"Klay Thompson","SG",229,521,0.44,"2017"
"Sindarius Thornwell","SG",23,61,0.377,"2017"
"Anthony Tolliver","PF",159,365,0.436,"2017"
"Karl-Anthony Towns","C",120,285,0.421,"2017"
"P.J. Tucker","PF",115,310,0.371,"2017"
"Evan Turner","SF",42,132,0.318,"2017"
"Myles Turner","C",56,157,0.357,"2017"
"Ekpe Udoh","C",0,1,0,"2017"
"Tyler Ulis","PG",42,146,0.288,"2017"
"Jonas Valančiūnas","C",30,74,0.405,"2017"
"Denzel Valentine","SG",143,370,0.386,"2017"
"Fred VanVleet","PG",108,261,0.414,"2017"
"Rashad Vaughn","SG",14,37,0.378,"2017"
"Rashad Vaughn","SG",13,35,0.371,"2017"
"Rashad Vaughn","SG",1,2,0.5,"2017"
"Noah Vonleh","PF",20,66,0.303,"2017"
