"Player","Pos","X3P","X3PA","X3P.","year"
"Bojan Bogdanović","SF",189,457,0.414,"2019"
"Bol Bol","PF",4,9,0.444,"2019"
"Jonah Bolden","C",0,4,0,"2019"
"Jonah Bolden","C",0,1,0,"2019"
"Jonah Bolden","C",0,3,0,"2019"
"Jordan Bone","PG",2,10,0.2,"2019"
"Isaac Bonga","SF",25,71,0.352,"2019"
"Devin Booker","SG",141,398,0.354,"2019"
"Chris Boucher","C",38,118,0.322,"2019"
"Brian Bowen","SF",0,2,0,"2019"
"Ky Bowman","PG",33,107,0.308,"2019"
"Avery Bradley","SG",63,173,0.364,"2019"
"Tony Bradley","C",3,3,1,"2019"
"Jarrell Brantley","PF",3,13,0.231,"2019"
"Ignas Brazdeikis","SF",1,9,0.111,"2019"
"Corey Brewer","PF",0,1,0,"2019"
"Mikal Bridges","SF",70,194,0.361,"2019"
"Miles Bridges","SF",99,300,0.33,"2019"
"Oshae Brissett","SF",3,15,0.2,"2019"
"Ryan Broekhoff","SF",20,51,0.392,"2019"
"Malcolm Brogdon","PG",75,230,0.326,"2019"
"Dillon Brooks","SG",147,411,0.358,"2019"
"Bruce Brown","PG",33,96,0.344,"2019"
"Charlie Brown","SG",3,9,0.333,"2019"
"Jaylen Brown","SG",129,338,0.382,"2019"
"Sterling Brown","SF",44,136,0.324,"2019"
"Troy Brown Jr.","SF",61,179,0.341,"2019"
"Jalen Brunson","PG",43,120,0.358,"2019"
"Thomas Bryant","C",37,91,0.407,"2019"
"Reggie Bullock","SG",37,111,0.333,"2019"
"Trey Burke","PG",32,75,0.427,"2019"
"Trey Burke","PG",16,38,0.421,"2019"
"Trey Burke","PG",16,37,0.432,"2019"
"Alec Burks","SF-SG",116,301,0.385,"2019"
"Alec Burks","SF",84,224,0.375,"2019"
"Alec Burks","SG",32,77,0.416,"2019"
"Deonte Burton","SF",10,53,0.189,"2019"
"Jimmy Butler","SF",29,119,0.244,"2019"
"Bruno Caboclo","C",6,33,0.182,"2019"
"Bruno Caboclo","C",4,25,0.16,"2019"
"Bruno Caboclo","C",2,8,0.25,"2019"
"Kentavious Caldwell-Pope","SG",92,239,0.385,"2019"
"Vlatko Čančar","PF",1,6,0.167,"2019"
"DeMarre Carroll","SF-C",8,33,0.242,"2019"
"DeMarre Carroll","SF",3,13,0.231,"2019"
"DeMarre Carroll","C",5,20,0.25,"2019"
"Jevon Carter","PG",62,146,0.425,"2019"
"Vince Carter","PF",61,202,0.302,"2019"
"Wendell Carter Jr.","C",6,29,0.207,"2019"
"Michael Carter-Williams","SG",22,75,0.293,"2019"
"Alex Caruso","PG",40,120,0.333,"2019"
"Willie Cauley-Stein","C",0,1,0,"2019"
"Willie Cauley-Stein","C",0,1,0,"2019"
"Wilson Chandler","PF",37,121,0.306,"2019"
"Joe Chealey","PG",0,4,0,"2019"
"Zylan Cheatham","PF",0,1,0,"2019"
"Chris Chiozza","PG",27,72,0.375,"2019"
"Chris Chiozza","PG",7,16,0.438,"2019"
"Chris Chiozza","PG",20,56,0.357,"2019"
"Marquese Chriss","PF",8,39,0.205,"2019"
"Gary Clark","SF-PF",39,111,0.351,"2019"
"Gary Clark","PF",18,51,0.353,"2019"
"Gary Clark","SF",21,60,0.35,"2019"
"Brandon Clarke","PF",23,64,0.359,"2019"
"Jordan Clarkson","SG",152,413,0.368,"2019"
"Jordan Clarkson","SG",59,159,0.371,"2019"
"Jordan Clarkson","SG",93,254,0.366,"2019"
"Nicolas Claxton","C",1,7,0.143,"2019"
"Chris Clemons","SG",37,107,0.346,"2019"
"Antonius Cleveland","SG",0,3,0,"2019"
"Amir Coffey","SG",6,19,0.316,"2019"
"John Collins","PF",59,147,0.401,"2019"
"Zach Collins","PF",7,19,0.368,"2019"
"Mike Conley","PG",96,256,0.375,"2019"
"Pat Connaughton","SG",55,166,0.331,"2019"
"Quinn Cook","PG",31,85,0.365,"2019"
"Robert Covington","PF-C",161,480,0.335,"2019"
"Robert Covington","PF",108,312,0.346,"2019"
"Robert Covington","C",53,168,0.315,"2019"
"Allen Crabbe","SG-SF",36,119,0.303,"2019"
"Allen Crabbe","SG",30,93,0.323,"2019"
"Allen Crabbe","SF",6,26,0.231,"2019"
"Torrey Craig","SF",45,138,0.326,"2019"
"Jamal Crawford","SG",1,2,0.5,"2019"
"Jae Crowder","SF-PF",135,394,0.343,"2019"
"Jae Crowder","SF",78,266,0.293,"2019"
"Jae Crowder","PF",57,128,0.445,"2019"
"Jarrett Culver","SG",66,221,0.299,"2019"
"Seth Curry","SG",145,321,0.452,"2019"
"Stephen Curry","PG",12,49,0.245,"2019"
"Troy Daniels","SG",46,132,0.348,"2019"
"Troy Daniels","SG",40,112,0.357,"2019"
"Troy Daniels","SG",6,20,0.3,"2019"
"Anthony Davis","PF",72,218,0.33,"2019"
"Terence Davis","SG",94,242,0.388,"2019"
"Dewayne Dedmon","C",22,107,0.206,"2019"
"Dewayne Dedmon","C",14,71,0.197,"2019"
"Dewayne Dedmon","C",8,36,0.222,"2019"
"Matthew Dellavedova","PG",21,91,0.231,"2019"
"DeMar DeRozan","SF",9,35,0.257,"2019"
"Cheick Diallo","C",1,3,0.333,"2019"
"Hamidou Diallo","SF",16,57,0.281,"2019"
"Gorgui Dieng","C",54,152,0.355,"2019"
"Gorgui Dieng","C",46,120,0.383,"2019"
"Gorgui Dieng","C",8,32,0.25,"2019"
"Spencer Dinwiddie","PG",123,400,0.308,"2019"
"Donte DiVincenzo","SG",83,247,0.336,"2019"
"Luka Dončić","PG",171,541,0.316,"2019"
"Luguentz Dort","SF",30,101,0.297,"2019"
"Damyean Dotson","SG",59,163,0.362,"2019"
"Sekou Doumbouya","PF",28,98,0.286,"2019"
"PJ Dozier","SG",17,49,0.347,"2019"
"Goran Dragić","PG",124,338,0.367,"2019"
"Andre Drummond","C",5,35,0.143,"2019"
"Andre Drummond","C",1,21,0.048,"2019"
"Andre Drummond","C",4,14,0.286,"2019"
"Jared Dudley","PF",18,42,0.429,"2019"
"Kris Dunn","PG",29,112,0.259,"2019"
"Carsen Edwards","SG",24,76,0.316,"2019"
"Henry Ellenson","C",0,4,0,"2019"
"Wayne Ellington","SG",50,143,0.35,"2019"
"Joel Embiid","C",57,172,0.331,"2019"
"James Ennis","SF-SG",55,169,0.325,"2019"
"James Ennis","SF",37,106,0.349,"2019"
"James Ennis","SG",18,63,0.286,"2019"
"Drew Eubanks","C",1,1,1,"2019"
"Jacob Evans","SG",13,39,0.333,"2019"
"Jacob Evans","SG",13,38,0.342,"2019"
"Jacob Evans","SG",0,1,0,"2019"
"Dante Exum","SG",15,43,0.349,"2019"
"Dante Exum","SG",2,6,0.333,"2019"
"Dante Exum","SG",13,37,0.351,"2019"
"Derrick Favors","C",1,7,0.143,"2019"
"Cristiano Felício","C",0,2,0,"2019"
"Terrance Ferguson","SF",49,168,0.292,"2019"
"Bruno Fernando","C",5,37,0.135,"2019"
"Yogi Ferrell","PG",24,79,0.304,"2019"
"Dorian Finney-Smith","PF",114,303,0.376,"2019"
"Bryn Forbes","SG",148,381,0.388,"2019"
"Evan Fournier","SF",173,434,0.399,"2019"
"De'Aaron Fox","PG",54,185,0.292,"2019"
"Melvin Frazier","SG",8,16,0.5,"2019"
"Michael Frazier","SG",4,23,0.174,"2019"
"Tim Frazier","PG",10,30,0.333,"2019"
"Markelle Fultz","PG",36,135,0.267,"2019"
"Wenyen Gabriel","PF",6,20,0.3,"2019"
"Wenyen Gabriel","PF",1,8,0.125,"2019"
"Wenyen Gabriel","PF",5,12,0.417,"2019"
"Danilo Gallinari","PF",178,439,0.405,"2019"
"Langston Galloway","SG",132,331,0.399,"2019"
"Darius Garland","SG",105,296,0.355,"2019"
"Marc Gasol","C",57,148,0.385,"2019"
"Rudy Gay","PF",74,220,0.336,"2019"
"Paul George","SF",157,381,0.412,"2019"
"Taj Gibson","C",4,14,0.286,"2019"
"Harry Giles","C",0,2,0,"2019"
"Shai Gilgeous-Alexander","SG",87,251,0.347,"2019"
"Brandon Goodwin","PG",26,87,0.299,"2019"
"Aaron Gordon","PF",73,237,0.308,"2019"
"Eric Gordon","SF",96,303,0.317,"2019"
"Devonte' Graham","PG",218,585,0.373,"2019"
"Treveon Graham","SF",33,120,0.275,"2019"
"Treveon Graham","SF",20,83,0.241,"2019"
"Treveon Graham","SF",13,37,0.351,"2019"
"Jerami Grant","PF",98,252,0.389,"2019"
"Jerian Grant","SG",2,8,0.25,"2019"
"Danny Green","SG",120,327,0.367,"2019"
"Draymond Green","PF",36,129,0.279,"2019"
"JaMychal Green","PF",92,238,0.387,"2019"
"Javonte Green","SG",9,33,0.273,"2019"
"Jeff Green","PF-C",62,183,0.339,"2019"
"Jeff Green","PF",34,104,0.327,"2019"
"Jeff Green","C",28,79,0.354,"2019"
"Blake Griffin","PF",27,111,0.243,"2019"
"Marko Guduric","SG",25,83,0.301,"2019"
"Kyle Guy","SG",0,3,0,"2019"
"Rui Hachimura","PF",25,87,0.287,"2019"
"Devon Hall","PG",4,17,0.235,"2019"
"Dusty Hannahs","SG",2,3,0.667,"2019"
"Tim Hardaway Jr.","SG",204,513,0.398,"2019"
"James Harden","SG",299,843,0.355,"2019"
"Maurice Harkless","PF-SF",34,98,0.347,"2019"
"Maurice Harkless","PF",27,73,0.37,"2019"
"Maurice Harkless","SF",7,25,0.28,"2019"
"Jared Harper","PG",0,2,0,"2019"
"Montrezl Harrell","C",0,18,0,"2019"
"Gary Harris","SG",70,210,0.333,"2019"
"Joe Harris","SF",172,406,0.424,"2019"
"Tobias Harris","PF",131,357,0.367,"2019"
"Shaquille Harrison","SG",16,42,0.381,"2019"
"Josh Hart","SF",121,354,0.342,"2019"
"Isaiah Hartenstein","C",0,5,0,"2019"
"Udonis Haslem","C",1,3,0.333,"2019"
"Jaxson Hayes","C",1,4,0.25,"2019"
"Gordon Hayward","SF",85,222,0.383,"2019"
"John Henson","C",8,36,0.222,"2019"
"John Henson","C",6,31,0.194,"2019"
"John Henson","C",2,5,0.4,"2019"
"Dewan Hernandez","C",1,2,0.5,"2019"
"Juan Hernangómez","PF",44,129,0.341,"2019"
"Juan Hernangómez","PF",15,60,0.25,"2019"
"Juan Hernangómez","PF",29,69,0.42,"2019"
"Willy Hernangómez","C",5,22,0.227,"2019"
"Tyler Herro","SG",116,298,0.389,"2019"
"Kevin Hervey","PF",3,20,0.15,"2019"
"Mario Hezonja","PF",24,78,0.308,"2019"
"Buddy Hield","SG",271,688,0.394,"2019"
"George Hill","PG",81,176,0.46,"2019"
"Solomon Hill","PF",63,171,0.368,"2019"
"Solomon Hill","PF",56,147,0.381,"2019"
"Solomon Hill","PF",7,24,0.292,"2019"
"Jaylen Hoard","PF",0,3,0,"2019"
"Aaron Holiday","PG",87,221,0.394,"2019"
"Jrue Holiday","SG",122,346,0.353,"2019"
"Justin Holiday","SF",134,331,0.405,"2019"
"Rondae Hollis-Jefferson","PF",3,23,0.13,"2019"
"Rodney Hood","SF",35,71,0.493,"2019"
"Al Horford","C",99,283,0.35,"2019"
"Talen Horton-Tucker","SG",4,13,0.308,"2019"
"Danuel House","SF",129,355,0.363,"2019"
"Dwight Howard","C",3,5,0.6,"2019"
"William Howard","PF",0,4,0,"2019"
"Kevin Huerter","SG",127,334,0.38,"2019"
"De'Andre Hunter","SF",108,304,0.355,"2019"
"Chandler Hutchison","SF",12,38,0.316,"2019"
"Serge Ibaka","C",70,182,0.385,"2019"
"Andre Iguodala","SF",14,47,0.298,"2019"
"Ersan İlyasova","PF",50,137,0.365,"2019"
"Joe Ingles","PF",141,353,0.399,"2019"
"Brandon Ingram","PF",150,384,0.391,"2019"
"Kyrie Irving","PG",56,142,0.394,"2019"
"Jonathan Isaac","PF",32,94,0.34,"2019"
"Wesley Iwundu","SF",28,82,0.341,"2019"
"Frank Jackson","PG",47,144,0.326,"2019"
"Jaren Jackson Jr.","C",145,368,0.394,"2019"
"Josh Jackson","SF",23,72,0.319,"2019"
"Justin Jackson","PF",48,163,0.294,"2019"
"Reggie Jackson","SG-PG",57,145,0.393,"2019"
"Reggie Jackson","PG",31,82,0.378,"2019"
"Reggie Jackson","SG",26,63,0.413,"2019"
"Justin James","SF",9,29,0.31,"2019"
"LeBron James","PG",148,425,0.348,"2019"
"DaQuan Jeffries","SG",5,18,0.278,"2019"
"Ty Jerome","SG",14,50,0.28,"2019"
"Alize Johnson","PF",3,8,0.375,"2019"
"B.J. Johnson","SF",3,9,0.333,"2019"
"Cameron Johnson","PF",106,272,0.39,"2019"
"James Johnson","PF-C",33,91,0.363,"2019"
"James Johnson","PF",16,45,0.356,"2019"
"James Johnson","C",17,46,0.37,"2019"
"Keldon Johnson","SF",13,22,0.591,"2019"
"Stanley Johnson","PF",7,24,0.292,"2019"
"Tyler Johnson","PG-SG",38,119,0.319,"2019"
"Tyler Johnson","PG",24,83,0.289,"2019"
"Tyler Johnson","SG",14,36,0.389,"2019"
"Nikola Jokić","C",80,255,0.314,"2019"
"Damian Jones","C",2,9,0.222,"2019"
"Derrick Jones Jr.","SF",37,132,0.28,"2019"
"Tyus Jones","PG",47,124,0.379,"2019"
"Cory Joseph","PG",56,159,0.352,"2019"
"Mfiondu Kabengele","C",9,20,0.45,"2019"
"Frank Kaminsky","C",41,124,0.331,"2019"
"Enes Kanter","C",1,7,0.143,"2019"
"Luke Kennard","SG",73,183,0.399,"2019"
"Stanton Kidd","SG",0,1,0,"2019"
"Michael Kidd-Gilchrist","PF",5,20,0.25,"2019"
"Michael Kidd-Gilchrist","PF",5,17,0.294,"2019"
"Michael Kidd-Gilchrist","PF",0,3,0,"2019"
"Louis King","SF",4,11,0.364,"2019"
"Maxi Kleber","PF",119,319,0.373,"2019"
"Brandon Knight","SG-PG",45,131,0.344,"2019"
"Brandon Knight","SG",19,64,0.297,"2019"
"Brandon Knight","PG",26,67,0.388,"2019"
"Kevin Knox","SF",65,199,0.327,"2019"
"John Konchar","SG",5,10,0.5,"2019"
"Furkan Korkmaz","SG",143,356,0.402,"2019"
"Luke Kornet","C",31,108,0.287,"2019"
"Kyle Korver","SF",99,237,0.418,"2019"
"Rodions Kurucs","PF",33,90,0.367,"2019"
"Kyle Kuzma","PF",86,272,0.316,"2019"
"Skal Labissière","C",3,13,0.231,"2019"
"Jeremy Lamb","SG",53,158,0.335,"2019"
"Romeo Langford","SG",5,27,0.185,"2019"
"Zach LaVine","SG",184,484,0.38,"2019"
"Vic Law","PF",1,7,0.143,"2019"
"Jake Layman","SF",24,72,0.333,"2019"
"T.J. Leaf","PF",5,18,0.278,"2019"
"Jalen Lecque","SG",0,4,0,"2019"
"Courtney Lee","SG",21,47,0.447,"2019"
"Damion Lee","SG",85,239,0.356,"2019"
"Alex Len","C",16,59,0.271,"2019"
"Alex Len","C",14,56,0.25,"2019"
"Alex Len","C",2,3,0.667,"2019"
"Kawhi Leonard","SF",123,325,0.378,"2019"
"Meyers Leonard","C",53,128,0.414,"2019"
"Caris LeVert","SG",80,220,0.364,"2019"
"Damian Lillard","PG",270,674,0.401,"2019"
"Nassir Little","PF",14,59,0.237,"2019"
"Kevon Looney","C",1,14,0.071,"2019"
"Brook Lopez","C",102,325,0.314,"2019"
"Robin Lopez","C",35,105,0.333,"2019"
"Kevin Love","PF",146,390,0.374,"2019"
"Kyle Lowry","PG",164,466,0.352,"2019"
"Timothé Luwawu-Cabarrot","SF",62,160,0.388,"2019"
"Trey Lyles","PF",65,168,0.387,"2019"
"Daryl Macon","PG",1,2,0.5,"2019"
"Josh Magette","PG",1,4,0.25,"2019"
"Ian Mahinmi","C",5,26,0.192,"2019"
"Thon Maker","C",22,64,0.344,"2019"
"Terance Mann","SF",7,20,0.35,"2019"
"Boban Marjanović","C",4,17,0.235,"2019"
"Lauri Markkanen","PF",109,317,0.344,"2019"
"Caleb Martin","SF",20,37,0.541,"2019"
"Cody Martin","SF",18,77,0.234,"2019"
"Jeremiah Martin","PG",5,18,0.278,"2019"
"Kelan Martin","SF",25,96,0.26,"2019"
"Frank Mason III","PG",6,21,0.286,"2019"
"Garrison Mathews","SG",19,46,0.413,"2019"
"Wesley Matthews","SG",108,297,0.364,"2019"
"Luc Mbah a Moute","PF",0,2,0,"2019"
"Patrick McCaw","SF",23,71,0.324,"2019"
"CJ McCollum","SG",194,512,0.379,"2019"
"T.J. McConnell","PG",5,17,0.294,"2019"
"Jalen McDaniels","SF",9,24,0.375,"2019"
"Doug McDermott","PF",128,294,0.435,"2019"
"JaVale McGee","C",3,6,0.5,"2019"
"Rodney McGruder","SG",24,89,0.27,"2019"
"Alfonzo McKinnie","SF",14,65,0.215,"2019"
"Jordan McLaughlin","PG",29,76,0.382,"2019"
"Ben McLemore","SF",181,452,0.4,"2019"
"Jordan McRae","SG",45,126,0.357,"2019"
"Jordan McRae","SG",40,106,0.377,"2019"
"Jordan McRae","SG",2,4,0.5,"2019"
"Jordan McRae","SG",3,16,0.188,"2019"
"Nicolò Melli","C",69,206,0.335,"2019"
"De'Anthony Melton","PG",40,140,0.286,"2019"
"Chimezie Metu","C",0,2,0,"2019"
"Khris Middleton","SF",147,354,0.415,"2019"
"C.J. Miles","SF",11,35,0.314,"2019"
"Malcolm Miller","SF",8,22,0.364,"2019"
"Patty Mills","PG",154,403,0.382,"2019"
"Paul Millsap","PF",54,124,0.435,"2019"
"Shake Milton","SG",58,135,0.43,"2019"
"Donovan Mitchell","SG",173,473,0.366,"2019"
"Naz Mitrou-Long","SG",2,12,0.167,"2019"
"Adam Mokoka","SF",6,15,0.4,"2019"
"Malik Monk","SG",58,204,0.284,"2019"
"Matt Mooney","SG",0,2,0,"2019"
"E'Twaun Moore","SG",63,167,0.377,"2019"
"Ja Morant","PG",60,179,0.335,"2019"
"Juwan Morgan","PF",3,8,0.375,"2019"
"Marcus Morris","SF-PF",142,348,0.408,"2019"
"Marcus Morris","SF",116,264,0.439,"2019"
"Marcus Morris","PF",26,84,0.31,"2019"
"Markieff Morris","PF",88,228,0.386,"2019"
"Markieff Morris","PF",75,189,0.397,"2019"
"Markieff Morris","PF",13,39,0.333,"2019"
"Monte Morris","PG",65,172,0.378,"2019"
"Johnathan Motley","PF",1,1,1,"2019"
"Emmanuel Mudiay","PG",30,87,0.345,"2019"
"Mychal Mulder","SF",16,52,0.308,"2019"
"Dejounte Murray","PG",41,111,0.369,"2019"
"Jamal Murray","PG",112,324,0.346,"2019"
"Džanan Musa","SF",19,78,0.244,"2019"
"Mike Muscala","C",54,143,0.378,"2019"
"Sviatoslav Mykhailiuk","SF",115,285,0.404,"2019"
"Abdel Nader","SF",48,128,0.375,"2019"
"Larry Nance Jr.","PF",56,159,0.352,"2019"
"Shabazz Napier","PG",76,240,0.317,"2019"
"Shabazz Napier","PG",47,159,0.296,"2019"
"Shabazz Napier","PG",29,81,0.358,"2019"
"Raul Neto","PG",34,88,0.386,"2019"
"Malik Newman","SG",0,1,0,"2019"
"Georges Niang","PF",90,225,0.4,"2019"
"Nerlens Noel","C",1,3,0.333,"2019"
"Zach Norvell","SG",3,8,0.375,"2019"
"Zach Norvell","SG",3,8,0.375,"2019"
"Jaylen Nowell","SG",3,26,0.115,"2019"
"Frank Ntilikina","PG",44,137,0.321,"2019"
"Kendrick Nunn","PG",137,391,0.35,"2019"
"Jusuf Nurkić","C",2,10,0.2,"2019"
"David Nwaba","SF",12,28,0.429,"2019"
"Royce O'Neale","SF",92,244,0.377,"2019"
"Kyle O'Quinn","C",7,27,0.259,"2019"
"Semi Ojeleye","PF",48,127,0.378,"2019"
"Jahlil Okafor","C",1,3,0.333,"2019"
"Elie Okobo","PG",25,71,0.352,"2019"
"Josh Okogie","SG",41,154,0.266,"2019"
"KZ Okpala","PF",0,1,0,"2019"
"Victor Oladipo","SG",33,104,0.317,"2019"
"Kelly Olynyk","C",95,234,0.406,"2019"
"Miye Oni","SF",7,19,0.368,"2019"
"Cedi Osman","SF",123,321,0.383,"2019"
"Kelly Oubre Jr.","SF",108,307,0.352,"2019"
"Tariq Owens","PF",0,2,0,"2019"
"Jeremy Pargo","PG",3,7,0.429,"2019"
"Jabari Parker","PF",32,119,0.269,"2019"
"Jabari Parker","PF",31,115,0.27,"2019"
"Jabari Parker","PF",1,4,0.25,"2019"
"Chandler Parsons","PF",4,14,0.286,"2019"
"Eric Paschall","PF",37,129,0.287,"2019"
"Anžejs Pasečņiks","C",0,3,0,"2019"
"Patrick Patterson","PF",67,172,0.39,"2019"
"Justin Patton","C",1,4,0.25,"2019"
"Chris Paul","PG",111,304,0.365,"2019"
"Cameron Payne","SG",15,29,0.517,"2019"
"Elfrid Payton","PG",14,69,0.203,"2019"
"Gary Payton II","SF",13,46,0.283,"2019"
"Norvel Pelle","C",0,1,0,"2019"
"Theo Pinson","SG",15,80,0.188,"2019"
"Mason Plumlee","C",0,5,0,"2019"
"Vincent Poirier","C",1,2,0.5,"2019"
"Shamorie Ponds","PG",1,2,0.5,"2019"
"Jordan Poole","SG",74,265,0.279,"2019"
"Kevin Porter Jr.","SF",53,158,0.335,"2019"
"Michael Porter Jr.","SF",62,147,0.422,"2019"
"Otto Porter","SF",24,62,0.387,"2019"
"Bobby Portis","PF",67,187,0.358,"2019"
"Kristaps Porziņģis","C",142,403,0.352,"2019"
"Dwight Powell","C",10,39,0.256,"2019"
"Norman Powell","SG",109,273,0.399,"2019"
"Taurean Prince","PF",146,431,0.339,"2019"
"Chasson Randle","PG",0,2,0,"2019"
"Julius Randle","PF",64,231,0.277,"2019"
"Josh Reaves","SF",0,2,0,"2019"
"Cam Reddish","SF",83,250,0.332,"2019"
"J.J. Redick","SG",180,397,0.453,"2019"
"Naz Reid","C",32,97,0.33,"2019"
"Josh Richardson","SG",85,249,0.341,"2019"
"Austin Rivers","SG",96,270,0.356,"2019"
"Andre Roberson","SF",3,14,0.214,"2019"
"Duncan Robinson","SG",270,606,0.446,"2019"
"Glenn Robinson III","SF",77,197,0.391,"2019"
"Glenn Robinson III","SF",68,170,0.4,"2019"
"Glenn Robinson III","SF",9,27,0.333,"2019"
"Jerome Robinson","SG",49,153,0.32,"2019"
"Jerome Robinson","SG",19,67,0.284,"2019"
"Jerome Robinson","SG",30,86,0.349,"2019"
"Justin Robinson","PG",3,5,0.6,"2019"
"Rajon Rondo","PG",41,125,0.328,"2019"
"Derrick Rose","PG",45,147,0.306,"2019"
"Terrence Ross","SG",177,504,0.351,"2019"
"Terry Rozier","PG",172,423,0.407,"2019"
"Ricky Rubio","PG",78,216,0.361,"2019"
"D'Angelo Russell","PG",158,431,0.367,"2019"
"D'Angelo Russell","PG",120,321,0.374,"2019"
"D'Angelo Russell","PG",38,110,0.345,"2019"
"Domantas Sabonis","PF",17,67,0.254,"2019"
"Luka Šamanić","PF",3,8,0.375,"2019"
"JaKarr Sampson","PF",2,13,0.154,"2019"
"Dario Šarić","PF",84,235,0.357,"2019"
"Tomáš Satoranský","SG",64,199,0.322,"2019"
"Admiral Schofield","PF",19,61,0.311,"2019"
"Dennis Schröder","PG",125,325,0.385,"2019"
"Mike Scott","PF",80,217,0.369,"2019"
"Thabo Sefolosha","PF",15,54,0.278,"2019"
"Collin Sexton","PG",97,255,0.38,"2019"
"Landry Shamet","SG",111,296,0.375,"2019"
"Marial Shayok","SG",2,6,0.333,"2019"
"Iman Shumpert","SF",8,33,0.242,"2019"
"Pascal Siakam","PF",131,365,0.359,"2019"
"Chris Silva","PF",0,3,0,"2019"
"Ben Simmons","PG",2,7,0.286,"2019"
"Anfernee Simons","SG",75,226,0.332,"2019"
"Alen Smailagić","C",3,13,0.231,"2019"
"Marcus Smart","SG",137,395,0.347,"2019"
"Dennis Smith Jr.","PG",16,54,0.296,"2019"
"Ish Smith","PG",62,169,0.367,"2019"
"J.R. Smith","SG",1,11,0.091,"2019"
"Zhaire Smith","SF",0,3,0,"2019"
"Tony Snell","SF",102,254,0.402,"2019"
"Omari Spellman","C",43,110,0.391,"2019"
"Max Strus","SF",0,1,0,"2019"
"Edmond Sumner","SG",14,53,0.264,"2019"
"Caleb Swanigan","PF-C",0,2,0,"2019"
"Caleb Swanigan","PF",0,2,0,"2019"
"Jayson Tatum","PF",189,469,0.403,"2019"
"Jeff Teague","PG",43,117,0.368,"2019"
"Jeff Teague","PG",33,87,0.379,"2019"
"Jeff Teague","PG",10,30,0.333,"2019"
"Garrett Temple","SG",127,386,0.329,"2019"
"Daniel Theis","C",32,96,0.333,"2019"
"Isaiah Thomas","PG",78,189,0.413,"2019"
"Khyri Thomas","SG",5,14,0.357,"2019"
"Lance Thomas","PF",4,13,0.308,"2019"
"Matt Thomas","SG",47,99,0.475,"2019"
"Tristan Thompson","PF",9,23,0.391,"2019"
"Sindarius Thornwell","SF",2,4,0.5,"2019"
"Matisse Thybulle","SG",56,157,0.357,"2019"
