"Player","Pos","X3P","X3PA","X3P.","year"
"Avery Bradley","PG",0,5,0,"2010"
"Elton Brand","PF",0,1,0,"2010"
"Corey Brewer","SF-SG",30,112,0.268,"2010"
"Corey Brewer","SF",26,99,0.263,"2010"
"Corey Brewer","SG",4,13,0.308,"2010"
"Ronnie Brewer","SG",6,27,0.222,"2010"
"Aaron Brooks","PG",70,236,0.297,"2010"
"Aaron Brooks","PG",48,169,0.284,"2010"
"Aaron Brooks","PG",22,67,0.328,"2010"
"Derrick Brown","SF",5,10,0.5,"2010"
"Derrick Brown","SF",2,6,0.333,"2010"
"Derrick Brown","SF",3,4,0.75,"2010"
"Shannon Brown","SG",74,212,0.349,"2010"
"Kobe Bryant*","SG",115,356,0.323,"2010"
"Chase Budinger","SF",89,274,0.325,"2010"
"Caron Butler","SF",28,65,0.431,"2010"
"Rasual Butler","SG",46,136,0.338,"2010"
"Rasual Butler","SG",42,129,0.326,"2010"
"Rasual Butler","SG",4,7,0.571,"2010"
"Will Bynum","PG",16,50,0.32,"2010"
"José Calderón","PG",57,156,0.365,"2010"
"Marcus Camby","C",0,1,0,"2010"
"Brian Cardinal","SF",42,87,0.483,"2010"
"Rodney Carney","SF",17,38,0.447,"2010"
"Rodney Carney","SF",17,37,0.459,"2010"
"Rodney Carney","SF",0,1,0,"2010"
"Matt Carroll","SG",17,46,0.37,"2010"
"Anthony Carter","PG",12,40,0.3,"2010"
"Anthony Carter","PG",4,12,0.333,"2010"
"Anthony Carter","PG",8,28,0.286,"2010"
"Vince Carter","SG",116,321,0.361,"2010"
"Vince Carter","SG",27,78,0.346,"2010"
"Vince Carter","SG",89,243,0.366,"2010"
"Omri Casspi","SF",92,247,0.372,"2010"
"Mario Chalmers","PG",83,231,0.359,"2010"
"Wilson Chandler","SF",112,320,0.35,"2010"
"Wilson Chandler","SF",86,245,0.351,"2010"
"Wilson Chandler","SF",26,75,0.347,"2010"
"Josh Childress","SG",1,16,0.063,"2010"
"Earl Clark","SF",0,5,0,"2010"
"Earl Clark","SF",0,5,0,"2010"
"Jason Collins","C",1,1,1,"2010"
"Sherron Collins","PG",2,10,0.2,"2010"
"Darren Collison","PG",41,124,0.331,"2010"
"Mike Conley","PG",80,217,0.369,"2010"
"Brian Cook","PF",34,79,0.43,"2010"
"Daequan Cook","SG",65,154,0.422,"2010"
"DeMarcus Cousins","C",3,18,0.167,"2010"
"Jamal Crawford","SG",119,349,0.341,"2010"
"Jordan Crawford","SG",33,128,0.258,"2010"
"Jordan Crawford","SG",9,27,0.333,"2010"
"Jordan Crawford","SG",24,101,0.238,"2010"
"Dante Cunningham","PF",1,13,0.077,"2010"
"Dante Cunningham","PF",0,4,0,"2010"
"Dante Cunningham","PF",1,9,0.111,"2010"
"Stephen Curry","PG",151,342,0.442,"2010"
"Samuel Dalembert","C",0,2,0,"2010"
"Erick Dampier","C",0,1,0,"2010"
"Antonio Daniels","PG",0,2,0,"2010"
"Marquis Daniels","SF",4,21,0.19,"2010"
"Baron Davis","PG",81,239,0.339,"2010"
"Baron Davis","PG",45,152,0.296,"2010"
"Baron Davis","PG",36,87,0.414,"2010"
"Glen Davis","C",2,15,0.133,"2010"
"Austin Daye","SF",69,172,0.401,"2010"
"Carlos Delfino","SF",105,284,0.37,"2010"
"Luol Deng","SF",115,333,0.345,"2010"
"DeMar DeRozan","SG",5,52,0.096,"2010"
"Boris Diaw","PF",78,226,0.345,"2010"
"Keyon Dooling","PG",81,234,0.346,"2010"
"Toney Douglas","SG",143,383,0.373,"2010"
"Chris Douglas-Roberts","SF",15,46,0.326,"2010"
"Zabian Dowdell","PG",3,10,0.3,"2010"
"Goran Dragić","PG",56,155,0.361,"2010"
"Goran Dragić","PG",28,101,0.277,"2010"
"Goran Dragić","PG",28,54,0.519,"2010"
"Jared Dudley","SF",105,253,0.415,"2010"
"Chris Duhon","PG",13,52,0.25,"2010"
"Tim Duncan*","C",0,4,0,"2010"
"Mike Dunleavy","SG",102,254,0.402,"2010"
"Ronald Dupree","SF",0,1,0,"2010"
"Kevin Durant","SF",145,414,0.35,"2010"
"Devin Ebanks","SG",2,5,0.4,"2010"
"Wayne Ellington","SG",48,121,0.397,"2010"
"Monta Ellis","SG",137,379,0.361,"2010"
"Jeremy Evans","SF",0,1,0,"2010"
"Maurice Evans","SF",55,167,0.329,"2010"
"Maurice Evans","SF",28,89,0.315,"2010"
"Maurice Evans","SF",27,78,0.346,"2010"
"Reggie Evans","PF",0,1,0,"2010"
"Tyreke Evans","SG",43,148,0.291,"2010"
"Patrick Ewing","SF",0,2,0,"2010"
"Christian Eyenga","SF",25,91,0.275,"2010"
"Jordan Farmar","PG",109,304,0.359,"2010"
"Raymond Felton","PG-SG",116,329,0.353,"2010"
"Raymond Felton","PG",88,268,0.328,"2010"
"Raymond Felton","SG",28,61,0.459,"2010"
"Rudy Fernández","SG",116,361,0.321,"2010"
"Kyrylo Fesenko","C",0,1,0,"2010"
"Landry Fields","SG",86,219,0.393,"2010"
"Derek Fisher","PG",63,159,0.396,"2010"
"Jonny Flynn","PG",31,100,0.31,"2010"
"Gary Forbes","SF",19,58,0.328,"2010"
"T.J. Ford","PG",6,32,0.188,"2010"
"Jeff Foster","C",0,3,0,"2010"
"Randy Foye","SG",71,217,0.327,"2010"
"Channing Frye","PF",171,439,0.39,"2010"
"Dan Gadzuric","C-PF",0,1,0,"2010"
"Dan Gadzuric","C",0,1,0,"2010"
"Sundiata Gaines","PG",9,38,0.237,"2010"
"Sundiata Gaines","PG",2,6,0.333,"2010"
"Sundiata Gaines","PG",3,15,0.2,"2010"
"Sundiata Gaines","PG",4,17,0.235,"2010"
"Danilo Gallinari","PF-SF",103,293,0.352,"2010"
"Danilo Gallinari","PF",83,239,0.347,"2010"
"Danilo Gallinari","SF",20,54,0.37,"2010"
"Francisco García","SF",81,224,0.362,"2010"
"Kevin Garnett*","PF",1,5,0.2,"2010"
"Marc Gasol","C",3,7,0.429,"2010"
"Pau Gasol","C",1,3,0.333,"2010"
"Rudy Gay","SF",57,144,0.396,"2010"
"Alonzo Gee","SG",17,51,0.333,"2010"
"Alonzo Gee","SG",0,2,0,"2010"
"Alonzo Gee","SG",17,49,0.347,"2010"
"Paul George","SG",41,138,0.297,"2010"
"Daniel Gibson","SG",118,293,0.403,"2010"
"Taj Gibson","PF",1,8,0.125,"2010"
"Manu Ginóbili","SG",154,441,0.349,"2010"
"Ryan Gomes","SF",72,211,0.341,"2010"
"Drew Gooden","PF",3,20,0.15,"2010"
"Ben Gordon","SG",107,266,0.402,"2010"
"Eric Gordon","SG",106,291,0.364,"2010"
"Marcin Gortat","C",1,4,0.25,"2010"
"Marcin Gortat","C",1,4,0.25,"2010"
"Joey Graham","SF",9,30,0.3,"2010"
"Stephen Graham","SG",5,21,0.238,"2010"
"Danny Granger","SF",157,407,0.386,"2010"
"Danny Green","SG",7,19,0.368,"2010"
"Jeff Green","PF-SF",64,211,0.303,"2010"
"Jeff Green","PF",56,184,0.304,"2010"
"Jeff Green","SF",8,27,0.296,"2010"
"Willie Green","SG",54,155,0.348,"2010"
"Donté Greene","SF",45,154,0.292,"2010"
"Blake Griffin","PF",7,24,0.292,"2010"
"Hamed Haddadi","C",0,1,0,"2010"
"Richard Hamilton","SG",55,144,0.382,"2010"
"Tyler Hansbrough","PF",0,2,0,"2010"
"Luke Harangody","PF",16,66,0.242,"2010"
"Luke Harangody","PF",2,10,0.2,"2010"
"Luke Harangody","PF",14,56,0.25,"2010"
"James Harden","SG",113,324,0.349,"2010"
"Al Harrington","PF",117,328,0.357,"2010"
"Devin Harris","PG",58,180,0.322,"2010"
"Devin Harris","PG",33,110,0.3,"2010"
"Devin Harris","PG",25,70,0.357,"2010"
"Manny Harris","SG",34,92,0.37,"2010"
"Spencer Hawes","C",9,37,0.243,"2010"
"Chuck Hayes","C",0,2,0,"2010"
"Gordon Hayward","SF",35,74,0.473,"2010"
"Lazar Hayward","SF",17,60,0.283,"2010"
"Brendan Haywood","C",0,1,0,"2010"
"Luther Head","PG",25,64,0.391,"2010"
"Gerald Henderson","SG",7,36,0.194,"2010"
"Xavier Henry","SG",2,17,0.118,"2010"
"Roy Hibbert","C",0,4,0,"2010"
"J.J. Hickson","C",0,5,0,"2010"
"Nenê","C",1,5,0.2,"2010"
"George Hill","PG",77,204,0.377,"2010"
"Grant Hill*","SF",45,114,0.395,"2010"
"Jordan Hill","C",0,2,0,"2010"
"Kirk Hinrich","SG-PG",75,188,0.399,"2010"
"Kirk Hinrich","SG",43,112,0.384,"2010"
"Kirk Hinrich","PG",32,76,0.421,"2010"
"Jrue Holiday","PG",81,222,0.365,"2010"
"Al Horford","C",2,4,0.5,"2010"
"Eddie House","SG",68,175,0.389,"2010"
"Dwight Howard","C",0,7,0,"2010"
"Josh Howard","SF",7,29,0.241,"2010"
"Lester Hudson","PG",4,15,0.267,"2010"
"Kris Humphries","PF",0,1,0,"2010"
"Serge Ibaka","PF",0,1,0,"2010"
"Andre Iguodala","SF",61,181,0.337,"2010"
"Zydrunas Ilgauskas","C",0,1,0,"2010"
"Ersan İlyasova","PF",36,121,0.298,"2010"
"Royal Ivey","SG",7,16,0.438,"2010"
"Jarrett Jack","SG-PG",33,108,0.306,"2010"
"Jarrett Jack","PG",4,24,0.167,"2010"
"Jarrett Jack","SG",29,84,0.345,"2010"
"Darnell Jackson","PF",3,11,0.273,"2010"
"Stephen Jackson","SG",121,359,0.337,"2010"
"Damion James","SF",0,3,0,"2010"
"LeBron James","SF",92,279,0.33,"2010"
"Antawn Jamison","PF",91,263,0.346,"2010"
"Othyus Jeffers","SG",1,4,0.25,"2010"
"Othyus Jeffers","SG",1,4,0.25,"2010"
"Richard Jefferson","SF",135,307,0.44,"2010"
"Jared Jeffries","PF",2,9,0.222,"2010"
"Jared Jeffries","PF",1,6,0.167,"2010"
"Jared Jeffries","PF",1,3,0.333,"2010"
"Brandon Jennings","PG",98,303,0.323,"2010"
"Eugene Jeter","PG",6,30,0.2,"2010"
"Yi Jianlian","PF",3,13,0.231,"2010"
"Amir Johnson","PF",0,1,0,"2010"
"Armon Johnson","PG",5,12,0.417,"2010"
"James Johnson","SF",8,34,0.235,"2010"
"James Johnson","SF",2,9,0.222,"2010"
"James Johnson","SF",6,25,0.24,"2010"
"Joe Johnson","SG",89,300,0.297,"2010"
"Trey Johnson","SG",1,3,0.333,"2010"
"Trey Johnson","SG",1,3,0.333,"2010"
"Wesley Johnson","SG",103,289,0.356,"2010"
"Dahntay Jones","SG",14,39,0.359,"2010"
"Dominique Jones","SG",0,4,0,"2010"
"James Jones","SF",123,287,0.429,"2010"
"Solomon Jones","C",0,1,0,"2010"
"DeAndre Jordan","C",0,1,0,"2010"
"Jason Kapono","SF",1,8,0.125,"2010"
"Jason Kidd*","PG",133,391,0.34,"2010"
"Andrei Kirilenko","SF",36,98,0.367,"2010"
"Linas Kleiza","SF",39,131,0.298,"2010"
"Kyle Korver","SG",120,289,0.415,"2010"
"Kosta Koufos","C",0,2,0,"2010"
"Kosta Koufos","C",0,2,0,"2010"
"Carl Landry","PF",0,4,0,"2010"
"Carl Landry","PF",0,3,0,"2010"
"Carl Landry","PF",0,1,0,"2010"
"Acie Law","PG",6,36,0.167,"2010"
"Acie Law","PG",0,6,0,"2010"
"Acie Law","PG",6,30,0.2,"2010"
"Ty Lawson","PG",69,171,0.404,"2010"
"Courtney Lee","SG",71,174,0.408,"2010"
"David Lee","PF",1,3,0.333,"2010"
"Rashard Lewis","SF-PF",87,244,0.357,"2010"
"Rashard Lewis","PF",44,120,0.367,"2010"
"Rashard Lewis","SF",43,124,0.347,"2010"
"Jeremy Lin","PG",1,5,0.2,"2010"
"Shaun Livingston","PG",1,4,0.25,"2010"
"Brook Lopez","C",0,1,0,"2010"
"Kevin Love","PF",88,211,0.417,"2010"
"Kyle Lowry","PG",129,343,0.376,"2010"
"John Lucas III","PG",0,1,0,"2010"
"Corey Maggette","SF",28,78,0.359,"2010"
"Ian Mahinmi","C",0,2,0,"2010"
"Shawn Marion","SF",5,33,0.152,"2010"
"Sean Marks","C",2,2,1,"2010"
"Cartier Martin","SF",39,99,0.394,"2010"
"Kenyon Martin","PF",2,9,0.222,"2010"
"Kevin Martin","SG",176,459,0.383,"2010"
"Roger Mason","SG",16,44,0.364,"2010"
"Wesley Matthews","SG",154,378,0.407,"2010"
"Eric Maynor","PG",37,96,0.385,"2010"
"O.J. Mayo","SG",96,264,0.364,"2010"
"Luc Mbah a Moute","PF",0,7,0,"2010"
"Antonio McDyess","PF",0,1,0,"2010"
"JaVale McGee","C",0,3,0,"2010"
"Tracy McGrady*","SG",30,88,0.341,"2010"
"Dominic McGuire","SF",0,2,0,"2010"
"Josh McRoberts","PF",23,60,0.383,"2010"
"Jodie Meeks","SG",138,348,0.397,"2010"
"C.J. Miles","SF",109,339,0.322,"2010"
"Andre Miller","PG",4,37,0.108,"2010"
"Brad Miller","C",40,107,0.374,"2010"
"Mike Miller","SG",43,118,0.364,"2010"
"Patty Mills","PG",47,133,0.353,"2010"
"Paul Millsap","PF",9,23,0.391,"2010"
"Nazr Mohammed","C",0,1,0,"2010"
"Nazr Mohammed","C",0,1,0,"2010"
"Greg Monroe","C",0,1,0,"2010"
"Jamario Moon","SF",38,123,0.309,"2010"
"Jamario Moon","SF",27,95,0.284,"2010"
"Jamario Moon","SF",11,28,0.393,"2010"
"Anthony Morrow","SG",110,260,0.423,"2010"
"Troy Murphy","PF",5,33,0.152,"2010"
"Troy Murphy","PF",4,23,0.174,"2010"
"Troy Murphy","PF",1,10,0.1,"2010"
"Eduardo Nájera","PF",11,34,0.324,"2010"
"Steve Nash*","PG",81,205,0.395,"2010"
"Gary Neal","SG",129,308,0.419,"2010"
"Jameer Nelson","PG",119,297,0.401,"2010"
"Joakim Noah","C",0,1,0,"2010"
"Andrés Nocioni","SF",42,118,0.356,"2010"
"Steve Novak","SF",26,46,0.565,"2010"
"Steve Novak","SF",3,4,0.75,"2010"
"Steve Novak","SF",23,42,0.548,"2010"
"Dirk Nowitzki","PF",66,168,0.393,"2010"
"Jermaine O'Neal","C",0,1,0,"2010"
"Lamar Odom","PF",68,178,0.382,"2010"
"Emeka Okafor","C",0,1,0,"2010"
"Mehmet Okur","C",5,16,0.313,"2010"
"Travis Outlaw","SF",76,252,0.302,"2010"
"Larry Owens","SF",6,13,0.462,"2010"
"Larry Owens","SF",1,3,0.333,"2010"
"Larry Owens","SF",5,10,0.5,"2010"
"Anthony Parker","SF",86,227,0.379,"2010"
"Tony Parker","PG",25,70,0.357,"2010"
"Patrick Patterson","PF",0,2,0,"2010"
"Chris Paul","PG",71,183,0.388,"2010"
"Sasha Pavlović","SG-SF",12,31,0.387,"2010"
"Sasha Pavlović","SF",7,16,0.438,"2010"
"Sasha Pavlović","SG",0,5,0,"2010"
"Sasha Pavlović","SG",5,10,0.5,"2010"
"Morris Peterson","SG",0,1,0,"2010"
"Johan Petro","C",0,4,0,"2010"
"Paul Pierce","SF",111,297,0.374,"2010"
"Mickaël Piétrus","SG-SF",85,236,0.36,"2010"
"Mickaël Piétrus","SF",34,87,0.391,"2010"
"Mickaël Piétrus","SG",51,149,0.342,"2010"
"Quincy Pondexter","SF",18,50,0.36,"2010"
"James Posey","SF",67,212,0.316,"2010"
"Leon Powe","C-PF",0,2,0,"2010"
"Leon Powe","C",0,2,0,"2010"
"Josh Powell","PF",0,1,0,"2010"
"A.J. Price","PG",41,149,0.275,"2010"
"Ronnie Price","SG",20,69,0.29,"2010"
"Tayshaun Prince","SF",34,98,0.347,"2010"
"Chris Quinn","PG",11,37,0.297,"2010"
"Vladimir Radmanović","PF",70,173,0.405,"2010"
"Anthony Randolph","C-PF",1,4,0.25,"2010"
"Anthony Randolph","PF",1,4,0.25,"2010"
"Zach Randolph","PF",8,43,0.186,"2010"
"Andy Rautins","SG",1,4,0.25,"2010"
"Michael Redd","SG",4,17,0.235,"2010"
"J.J. Redick","SG",87,219,0.397,"2010"
"Jason Richardson","SG",189,479,0.395,"2010"
"Jason Richardson","SG",62,148,0.419,"2010"
"Jason Richardson","SG",127,331,0.384,"2010"
"Quentin Richardson","SF",42,146,0.288,"2010"
"Luke Ridnour","PG",81,184,0.44,"2010"
"Nate Robinson","PG",65,200,0.325,"2010"
"Nate Robinson","PG",63,192,0.328,"2010"
"Nate Robinson","PG",2,8,0.25,"2010"
"Rajon Rondo","PG",10,43,0.233,"2010"
"Derrick Rose","PG",128,385,0.332,"2010"
"Quinton Ross","SF",0,3,0,"2010"
"Brandon Roy","SG",38,114,0.333,"2010"
"Brandon Rush","SG",93,223,0.417,"2010"
"John Salmons","SG",83,219,0.379,"2010"
"Samardo Samuels","PF",0,3,0,"2010"
"Brian Scalabrine","PF",0,5,0,"2010"
"Luis Scola","PF",0,3,0,"2010"
"Thabo Sefolosha","SG",28,102,0.275,"2010"
"Ramon Sessions","PG",3,15,0.2,"2010"
"Mustafa Shakur","PG",1,10,0.1,"2010"
"Bobby Simmons","SF",0,3,0,"2010"
"Craig Smith","PF",0,5,0,"2010"
"Ish Smith","PG",3,10,0.3,"2010"
"Ish Smith","PG",3,8,0.375,"2010"
"Ish Smith","PG",0,2,0,"2010"
"J.R. Smith","SF",124,318,0.39,"2010"
"Jason Smith","C",0,2,0,"2010"
"Josh Smith","PF",51,154,0.331,"2010"
"Marreese Speights","C",1,4,0.25,"2010"
"Tiago Splitter","C",0,1,0,"2010"
"Jerry Stackhouse","SG",1,4,0.25,"2010"
"Lance Stephenson","SG",0,5,0,"2010"
"DeShawn Stevenson","SG",94,249,0.378,"2010"
"Peja Stojaković","SF",57,136,0.419,"2010"
"Peja Stojaković","SF",11,25,0.44,"2010"
"Peja Stojaković","SF",4,6,0.667,"2010"
"Peja Stojaković","SF",42,105,0.4,"2010"
"Amar'e Stoudemire","C",10,23,0.435,"2010"
"Rodney Stuckey","PG",26,90,0.289,"2010"
"DaJuan Summers","SF",9,21,0.429,"2010"
"Pape Sy","SF",0,1,0,"2010"
"Jermaine Taylor","SG",14,45,0.311,"2010"
"Jermaine Taylor","SG",2,5,0.4,"2010"
"Jermaine Taylor","SG",12,40,0.3,"2010"
"Jeff Teague","PG",18,48,0.375,"2010"
"Sebastian Telfair","PG",28,78,0.359,"2010"
"Garrett Temple","PG-SG",10,37,0.27,"2010"
"Garrett Temple","SG",0,1,0,"2010"
"Garrett Temple","SG",3,10,0.3,"2010"
"Garrett Temple","PG",7,26,0.269,"2010"
"Jason Terry","SG",127,351,0.362,"2010"
"Kurt Thomas","PF",1,1,1,"2010"
"Tyrus Thomas","C",0,3,0,"2010"
"Jason Thompson","PF",0,3,0,"2010"
"Al Thornton","SF-PF",4,26,0.154,"2010"
"Al Thornton","SF",4,25,0.16,"2010"
"Al Thornton","PF",0,1,0,"2010"
"Marcus Thornton","SG",88,240,0.367,"2010"
"Marcus Thornton","SG",35,93,0.376,"2010"
"Marcus Thornton","SG",53,147,0.361,"2010"
"Anthony Tolliver","SF",47,115,0.409,"2010"
"Hedo Türkoğlu","SF-PF",127,310,0.41,"2010"
"Hedo Türkoğlu","PF",41,97,0.423,"2010"
"Hedo Türkoğlu","SF",86,213,0.404,"2010"
"Evan Turner","SG",14,44,0.318,"2010"
"Ime Udoka","SF",0,8,0,"2010"
"Beno Udrih","PG",65,182,0.357,"2010"
"Ben Uzoh","PG",3,8,0.375,"2010"
"Anderson Varejão","C",0,2,0,"2010"
"Greivis Vásquez","PG",25,86,0.291,"2010"
"Charlie Villanueva","PF",125,323,0.387,"2010"
"Sasha Vujačić","SG",97,262,0.37,"2010"
"Sasha Vujačić","SG",3,7,0.429,"2010"
"Sasha Vujačić","SG",94,255,0.369,"2010"
"Dwyane Wade","SG",63,206,0.306,"2010"
"Von Wafer","SG",18,67,0.269,"2010"
"Henry Walker","SG",59,153,0.386,"2010"
"John Wall","PG",34,115,0.296,"2010"
"Ben Wallace","C",1,2,0.5,"2010"
"Gerald Wallace","SF-PF",62,186,0.333,"2010"
"Gerald Wallace","SF",35,106,0.33,"2010"
"Gerald Wallace","PF",27,80,0.338,"2010"
"Luke Walton","SF",8,34,0.235,"2010"
"Willie Warren","PG",5,15,0.333,"2010"
"Hakim Warrick","PF",1,11,0.091,"2010"
"C.J. Watson","PG",44,112,0.393,"2010"
"Earl Watson","PG",36,107,0.336,"2010"
"Kyle Weaver","SG",3,7,0.429,"2010"
"Martell Webster","SF",55,132,0.417,"2010"
"Sonny Weems","SF",17,61,0.279,"2010"
"David West","PF",2,9,0.222,"2010"
"Delonte West","PG",12,33,0.364,"2010"
"Mario West","SG",1,4,0.25,"2010"
"Russell Westbrook","PG",34,103,0.33,"2010"
"D.J. White","C-PF",0,2,0,"2010"
"D.J. White","C",0,2,0,"2010"
"Chris Wilcox","PF",0,1,0,"2010"
"Damien Wilkins","SF",2,10,0.2,"2010"
"Deron Williams","PG",105,317,0.331,"2010"
"Deron Williams","PG",89,258,0.345,"2010"
"Deron Williams","PG",16,59,0.271,"2010"
"Jason Williams","PG",10,38,0.263,"2010"
"Jason Williams","PG",7,23,0.304,"2010"
"Jason Williams","PG",3,15,0.2,"2010"
"Jawad Williams","SF",13,45,0.289,"2010"
"Lou Williams","SG",88,253,0.348,"2010"
"Marvin Williams","SF",37,110,0.336,"2010"
"Mo Williams","PG",79,244,0.324,"2010"
"Mo Williams","PG",36,136,0.265,"2010"
"Mo Williams","PG",43,108,0.398,"2010"
"Reggie Williams","SF",102,241,0.423,"2010"
"Shawne Williams","PF",85,212,0.401,"2010"
"Terrence Williams","SG",6,22,0.273,"2010"
"Terrence Williams","SG",4,12,0.333,"2010"
"Terrence Williams","SG",2,10,0.2,"2010"
"Metta World Peace","SF",83,233,0.356,"2010"
"Antoine Wright","SG",0,4,0,"2010"
"Dorell Wright","SF",194,516,0.376,"2010"
"Julian Wright","SF",2,10,0.2,"2010"
"Nick Young","SG",105,271,0.387,"2010"
"Sam Young","SF",17,50,0.34,"2010"
"Thaddeus Young","PF",6,22,0.273,"2010"
